,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-6569.000,,,,-815.000,,
DilutiveSecurities,0.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,24.000,24.000,16.000,32.000,281.000,,6473.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-9154.000,-4764.000,-2913.000,-458.000,,,
IncreaseDecreaseInAccountsPayableTrade,-600.000,,,,450.000,,
IncreaseDecreaseInAccruedLiabilities,3185.000,,,,8.000,,
NetCashProvidedByUsedInOperatingActivities,-6569.000,,,,-815.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6569.000,,,,-815.000,,
NetIncomeLoss,-9154.000,-4764.000,-2913.000,-458.000,-1273.000,-10809.000,-7387.000
OperatingExpenses,9154.000,4764.000,2913.000,458.000,1273.000,10809.000,7387.000
OperatingIncomeLoss,,,,,-1273.000,-10809.000,-7387.000
ProfessionalFees,9130.000,4764.000,2897.000,402.000,992.000,10809.000,914.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,19350000.000,19350000.000,19350000.000,96750000.000,154800000.000,154800000.000,154800000.000
