,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,5785.000,6968.000,10176.000,9276.000,11475.000,16237.000,44643.000,111090.000
AccountsReceivableNetCurrent,,605.000,,,948.000,,19479.000,
AccruedInvestmentIncomeReceivable,,,,,,,1052.000,530.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,1596.000
AdditionalPaidInCapitalCommonStock,54418.000,54418.000,54418.000,54418.000,54418.000,54418.000,14050711.000,21444425.000
AssetRetirementObligation,,,,,,,,62795.000
Assets,5125.000,1858.000,4493.000,1056.000,1237.000,2189.000,150392.000,217455.000
AssetsCurrent,5125.000,1858.000,4493.000,1056.000,1237.000,2189.000,20531.000,24840.000
Cash,,,,,,,0.000,24310.000
CashAndCashEquivalentsAtCarryingValue,5125.000,1253.000,4493.000,1056.000,289.000,2189.000,,24310.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000
CommonStockSharesIssued,22818800.000,22818800.000,22818800.000,22818800.000,22818800.000,22818800.000,43918800.000,43918800.000
CommonStockSharesOutstanding,22818800.000,22818800.000,22818800.000,22818800.000,22818800.000,22818800.000,43918800.000,43918800.000
CommonStockValue,2282.000,2282.000,2282.000,2282.000,2282.000,2282.000,4392.000,4392.000
ConvertibleNotesPayableCurrent,,,,,,25000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,27224.000,,,38675.000,,,
DeferredTaxAssetsValuationAllowance,,27224.000,,,38675.000,,,
DueToRelatedPartiesCurrent,,,,,,10750.000,,
DueToRelatedPartiesNoncurrent,1250.000,1250.000,1250.000,2250.000,4750.000,,,
FiniteLivedCustomerListsGross,,,,,,,4861.000,
InterestPayableCurrentAndNoncurrent,,,257.000,808.000,,,,
LeaseholdImprovementsGross,,,,,,,125000.000,
Liabilities,12035.000,13218.000,31426.000,36526.000,41225.000,51987.000,52143.000,259496.000
LiabilitiesAndStockholdersEquity,5125.000,1858.000,4493.000,1056.000,1237.000,2189.000,150392.000,217455.000
LiabilitiesCurrent,10785.000,11968.000,30176.000,34276.000,36475.000,51987.000,52143.000,196701.000
LineOfCreditFacilityCurrentBorrowingCapacity,5000.000,5000.000,5000.000,5000.000,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,25000.000,25000.000,25000.000,25000.000,,,,
LinesOfCreditCurrent,5000.000,,,,,,,
NotesPayable,,,,,,,7500.000,70000.000
NotesPayableCurrent,,5000.000,20000.000,25000.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,5000.000,20000.000,,25000.000,,,
OperatingLossCarryforwards,,68060.000,,,96688.000,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,10000000.000,10000000.000
PreferredStockSharesOutstanding,,,,,,,10000000.000,10000000.000
PreferredStockValue,,,,,,,1000.000,1000.000
PropertyPlantAndEquipmentGross,,,,,,,,194211.000
PropertyPlantAndEquipmentNet,,,,,,,,192615.000
RetainedEarningsAccumulatedDeficit,-63610.000,-68060.000,-83633.000,-92170.000,-96688.000,-106498.000,-13957854.000,-21491858.000
StockholdersEquity,-6910.000,-11360.000,-26933.000,-35470.000,-39988.000,-49798.000,98249.000,-42041.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-6910.000,-11360.000,-26933.000,-35470.000,-39988.000,-49798.000,98249.000,-42041.000
