,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccretionExpense,,,,,,,,,8600.000,,,,,,,,,,,,,,
AccretionOfDiscount,,,10556.000,,32129.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,75995.000,,,,-186900.000,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,77684.000,,,,-33425.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,-52042.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,57.000,,,,-581.000,,,,0.000,,,,1356.000,,
CashPeriodIncreaseDecrease,-19662.000,,,,-9545.000,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,-49684.000,-48412.000,-96755.000,-96511.000,-89131.000,,-147442.000,,-134167.000,-357005.000,-226630.000,-662689.000,-15156.000,-1050703.000,-389527.000,-1165885.000,-1631882.000,,,,,,
CostOfGoodsSold,,,,,,,,,,,,,,,,,0.000,0.000,,,,,
CostsAndExpensesRelatedParty,,,,,,,,,,,,,,,,,,,,,,59702.000,57031.000
Depreciation,,,,,,246.000,,,246.000,,,,,,,,,,,,,,
DepreciationAndAmortization,,,,,,,246.000,,,,,,,,,,,,248595.000,,,,
DepreciationDepletionAndAmortization,,,,,,,,,246.000,246.000,246.000,127.000,,,,,,,,,,,
DepreciationExpense,,,,,246.000,,,,,,,,,,,,,,,,,,
DerivativeLossOnDerivative,,,,,,,,,-11574.000,38609.000,21548.000,216702.000,-186900.000,9444.000,,,,,,,,,
EarningsPerShareBasic,0.000,0.000,0.000,-0.010,0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,,,-0.940,-0.018,-15.121,,,0.020,0.000
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-0.000,,,,,,0.002,,
EarningsPerShareDiluted,,,,,,,-0.000,,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,,,,,,,,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,6827.000,,,,-155.000,,,,,,,,,,,,0.000,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,0.340,,,,,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,,,,,,,,,,,194922.000,,,,,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,,,,,,,0.000,,,,,,
EquityFairValueAdjustment,,,,,,,,,,,,,,,,,,,,,807141.000,,
ExplorationCosts,,,3317.000,,3317.000,,,,,,,,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,-194922.000,,,,-807141.000,337172.000,270448.000
ForeignCurrencyTransactionGainLossRealized,5622.000,-27.000,184.000,111.000,-7.000,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,6827.000,111.000,-752.000,741.000,,,,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,-891.000,,194922.000,-19523.000,-20900753.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,-806867.000,,
GeneralAndAdministrativeExpense,8793.000,3713.000,15881.000,4722.000,3630.000,,,,17943.000,124458.000,53996.000,19518.000,18677.000,755652.000,215403.000,871051.000,216000.000,565714.000,375445.000,-821818.000,72728.000,50155.000,
GrossProfit,,,,,,,,,,,,,,,,,0.000,0.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,-1631882.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-113556.000,-147442.000,,-134167.000,-357005.000,-226630.000,-662689.000,-15156.000,-1050703.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-389527.000,,-1631882.000,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-134167.000,-357005.000,-226630.000,-662689.000,-15156.000,-1050703.000,,,,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-8974.000,,,,-9954.000,,,,635.000,,,,9644.000,,,,-1844.000,,,,-11000.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,,,,,,,,,87528.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,,,,,,,,-17500.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,1807.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,80299.000,,,-11574.000,,,,119063.000,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,-994.000,,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,1533.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,3782.000,,,,19618.000,,,,88920.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-675.000,,,,,,,,,,,,0.000,,,,,,
IncreaseDecreaseInReceivables,,,,,,,,,,,,,5150.000,,,,7081.000,,,,,,
InterestAndDebtExpense,,,,,,,64742.000,,76803.000,80566.000,109183.000,595559.000,-48220.000,222144.000,,,1486647.000,,,,,,
InterestExpense,,,,,,2011.000,116784.000,,88377.000,41957.000,87635.000,378857.000,138680.000,212700.000,,,,,,,,,
InterestExpenseDebt,,,,,,,,,,,,,,,,,,,,,-300663.000,46066.000,37508.000
InterestOnConvertibleDebtNetOfTax,,,30614.000,,1807.000,,,,,,,,,,-141666.000,,-1575567.000,-1017539.000,-916207.000,,,,
LegalFees,8979.000,11013.000,9993.000,5569.000,16704.000,2095.000,6170.000,180.000,800.000,94435.000,5455.000,,,,,,3591.000,1836.000,4534.000,6480.000,5000.000,27400.000,4000.000
ManagementFeeAmountPaid,,,,,,18000.000,45000.000,,,,,,,,,,,,,,,,
ManagementFeeExpense,,,,,,,,,37500.000,52500.000,52500.000,30000.000,30000.000,60000.000,30000.000,30000.000,30000.000,60000.000,20000.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,40000.000,,,,56033.000,,,,56540.000,,,,48000.000,,,,246000.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,40000.000,,,,56033.000,,,,56540.000,,,,48000.000,,,,246000.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-66489.000,,,,-65423.000,,,,-56483.000,,,,-48581.000,,,,-246000.000,,,,1356.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-66489.000,,,,-65423.000,,,,-56483.000,,,,-48581.000,,,,-246000.000,,,,1356.000,,
NetIncomeLoss,-56521.000,-48523.000,-96003.000,-97242.000,-88976.000,-113556.000,-147442.000,-121998.000,-134167.000,-357005.000,-226630.000,-662689.000,-15156.000,-1050703.000,-389527.000,-1165885.000,-1631882.000,-1658627.000,-22475244.000,15759508.000,1255673.000,169891.000,200228.000
NoncashOrPartNoncashAcquisitionAccountsReceivableAcquired1,,,,,,,,,,,,,,,,,,,,,300663.000,,
OperatingExpenses,,,54833.000,,55040.000,,82700.000,,57364.000,276439.000,117447.000,67130.000,63376.000,828559.000,,,,,,,-87672.000,151215.000,62712.000
OperatingIncomeLoss,,,,,,-31246.000,-82700.000,,-57364.000,-276439.000,-117447.000,-67130.000,-63376.000,-828559.000,-246971.000,-901025.000,-251237.000,-642717.000,-658284.000,-3644119.000,-57672.000,-121215.000,-32712.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,0.000,,,,,,
OtherCostAndExpenseOperating,,,,,,,25675.000,,,,,,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,,,,,,400.000,,,,,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,,,,,,,21151.000,,,,,
OtherNoncashIncomeExpense,,,,,,,,,,,,,,,,,,-1015910.000,-21816960.000,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,,,1313345.000,291106.000,232940.000
