,2011-01-02,2011-10-02,2012-01-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-31,2014-06-29,2014-09-28,2014-12-28,2015-03-31,2015-06-28,2015-09-27,2015-12-27
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,-2006000.000,,,,-1330000.000,,
AllocatedShareBasedCompensationExpense,,3016000.000,3030000.000,3373000.000,3825000.000,3762000.000,-10863000.000,3023000.000,4569000.000,4594000.000,-12186000.000,5096000.000,11963000.000,4280000.000,-19869000.000,4239000.000,6099000.000,4545000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,526808.000,523445.000,107217.000,287566.000,,,15632.000,11010.000,0.000,,414.000,0.000,0.000,,0.000,742.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,20221000.000,,,,-9290000.000,,,,-5205000.000,,,,175858000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,,,0.125,0.125,0.125,0.125,0.180,0.175,0.175,0.170,0.175,0.175,0.175
CommonStockDividendsPerShareDeclared,,,,,,,,0.125,,,,0.175,,,,,,
ComprehensiveIncomeNetOfTax,24825000.000,-37503000.000,22217000.000,8458000.000,67287000.000,52968000.000,4357000.000,38427000.000,70044000.000,64686000.000,4361000.000,49455000.000,6577000.000,1579000.000,-53243000.000,68339000.000,8485000.000,30251000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-764000.000,-676000.000,-679000.000,-1081000.000,-1231000.000,-399000.000,-3157000.000,-84000.000,-221000.000,-228000.000,-286000.000,-292000.000,-528000.000,-1048000.000,-823000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,9222000.000,66611000.000,52289000.000,1748000.000,37196000.000,69645000.000,61529000.000,4277000.000,49234000.000,6349000.000,1293000.000,-53535000.000,67811000.000,7437000.000,29428000.000
CostOfGoodsSold,390696000.000,432745000.000,443370000.000,445604000.000,415873000.000,413622000.000,433104000.000,457158000.000,424497000.000,475909000.000,487249000.000,471533000.000,467387000.000,454313000.000,471368000.000,411653000.000,414195000.000,427691000.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,24.901,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,-707000.000,,,,153000.000,,,,58000.000,,,,-4352000.000,,
DepreciationAndAmortization,,,,12450000.000,,,,12607000.000,,,,14291000.000,,,,13615000.000,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,-1455000.000,4072000.000,-1518000.000,,408000.000,1195000.000,-2474000.000,,1575000.000,-2513000.000,4744000.000
EarningsPerShareBasic,0.680,0.570,0.770,0.960,0.910,0.810,0.790,0.850,0.870,1.170,0.280,1.050,1.220,1.090,0.610,1.090,0.890,0.870
EarningsPerShareDiluted,0.670,0.570,0.770,0.950,0.900,0.800,0.770,0.830,0.840,1.100,0.250,0.990,1.160,1.040,0.580,1.030,0.870,0.860
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-6406000.000,,,,-125000.000,,,,-953000.000,,,,5580000.000,,
EffectiveIncomeTaxRateContinuingOperations,,0.263,0.230,0.291,0.280,0.282,-0.569,0.278,0.270,-0.135,-0.309,0.253,0.285,0.236,-0.502,0.227,0.261,0.220
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,,,0.128,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,793000.000,748000.000,978000.000,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,2159000.000,,,,4614000.000,,,,600000.000,,,,3450000.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,-129000.000,,,,-226000.000,,,,-10000.000,,,,-9000.000,,
GainLossOnDispositionOfAssets,,,,,,,,,,,,17000.000,,,,,,
GainLossOnDispositionOfProperty,,,,108000.000,,,,328000.000,,,,,,,,,,
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,16233000.000,,,,,
GoodwillImpairmentLoss,,,,,,,,,,5179000.000,,,-16233000.000,0.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,-3256000.000,-3256000.000,-3256000.000,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,,137000.000,-10802000.000,-19897000.000,-3679000.000,,,
GrossProfit,117900000.000,114395000.000,130876000.000,148306000.000,138339000.000,143698000.000,139013000.000,140139000.000,144350000.000,167122000.000,178009000.000,162577000.000,162540000.000,157265000.000,158529000.000,150415000.000,154939000.000,145882000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,,,,,,,,,,0.570,,
