,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1552000.000,1296000.000,3830000.000,541000.000
AccruedLiabilitiesCurrent,4205000.000,4424000.000,6151000.000,5443000.000
AccruedRentCurrent,,,120000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,13161000.000,
AdditionalPaidInCapitalCommonStock,72235000.000,72987000.000,74298000.000,76252000.000
Assets,114420000.000,101823000.000,89093000.000,88180000.000
AssetsCurrent,112924000.000,99920000.000,87283000.000,85717000.000
AssetsFairValueDisclosure,,,0.000,
CapitalLeasedAssetsGross,,,45000.000,
CashAndCashEquivalentsAtCarryingValue,92365000.000,95660000.000,84732000.000,82676000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,2747784.000,
DeferredOfferingCosts,3489000.000,,0.000,
DeferredRevenueCurrent,49595000.000,49595000.000,46603000.000,41323000.000
DeferredRevenueNoncurrent,266447000.000,253947000.000,244438000.000,237489000.000
DeferredTaxAssetsDeferredIncome,,,101864000.000,
DeferredTaxAssetsGross,,,123385000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,54741000.000,
DeferredTaxAssetsOther,,,392000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,123000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,1362000.000,
DeferredTaxAssetsValuationAllowance,,,123385000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,20906000.000,
IncomeTaxesReceivable,17170000.000,,,
LeaseIncentivePayableCurrent,,,159000.000,
LiabilitiesAndStockholdersEquity,114420000.000,101823000.000,89093000.000,88180000.000
LiabilitiesCurrent,60001000.000,60071000.000,59631000.000,51192000.000
LiabilitiesFairValueDisclosure,,,0.000,
LiabilitiesNoncurrent,266563000.000,254041000.000,244510000.000,257293000.000
LongTermDebt,,,,19753000.000
NotesReceivableFairValueDisclosure,156000.000,166000.000,28000.000,30000.000
OperatingLeasesFutureMinimumPaymentsDue,,,1105000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,596000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,509000.000,
OtherAssetsNoncurrent,554000.000,1004000.000,991000.000,1760000.000
OtherLiabilitiesCurrent,4649000.000,4756000.000,3047000.000,3885000.000
OtherLiabilitiesNoncurrent,116000.000,94000.000,72000.000,51000.000
PreferredStockSharesAuthorized,,,100000000.000,
PrepaidExpenseAndOtherAssetsCurrent,3389000.000,4260000.000,2551000.000,3041000.000
PropertyPlantAndEquipmentGross,,,13980000.000,
PropertyPlantAndEquipmentNet,942000.000,899000.000,819000.000,703000.000
RetainedEarningsAccumulatedDeficit,-284321000.000,-285218000.000,-289354000.000,-296565000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,339341.000,385776.000,444862.000,552887.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,17.580,17.130,16.460,16.720
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,11074000.000,17143701.000,12951000.000,13901000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1357752.000,1474893.000,2311146.000,2348377.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,13.070,14.000,17.180,17.460
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,17.030,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,2029932.000,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,2353000.000,4646688.000,3841000.000,4686000.000
StockholdersEquity,-212144000.000,-212289000.000,-215048000.000,-220305000.000
StockholdersEquityNoteSubscriptionsReceivable,81000.000,81000.000,15000.000,15000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,0.000,
