,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,144814.000,,,,,,,,,,,,,,
AccretionExpenseIncludingAssetRetirementObligations,,,,,,,,,,,,4016.000,,,
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,167575.000,,,,63451.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,,,,,,,-15440.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,,-3503.000,,,,,,,
AmortizationOfDebtDiscountPremium,144814.000,,,,,,,,,-10000.000,,-30000.000,-30000.000,-30000.000,-30000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,30000.000,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,0.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,400310526.000
AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,,,,,80328.000,141580.000,113685.000,3503.000,,,,,,,
AssetRetirementObligationAccretionExpense,4260.000,4260.000,4260.000,-29822.000,4686.000,4687.000,,3651.000,,,,4016.000,,,6166.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,6166.000
CashAndCashEquivalentsPeriodIncreaseDecrease,76253.000,,,,67581.000,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,-72580.000,,,,-95470.000,,,
ChangeInUnrealizedGainLossOnForeignCurrencyFairValueHedgingInstruments1,,,,,,,,,-7023.000,,,,,,
ComprehensiveIncomeNetOfTax,45466.000,,,,7329.000,-811681.000,-399770.000,-67092.000,-436228.000,,,,,,
CostOfGoodsSoldOilAndGas,92248.000,67851.000,39085.000,93923.000,66581.000,12922.000,19065.000,,,,,,,,
CostsAndExpenses,,,,,,,,,,,,,,,70859.000
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,,,,284750.000,
DepreciationDepletionAndAmortization,167575.000,161277.000,112299.000,289717.000,63451.000,64330.000,,58719.000,,,,31269.000,,,4427.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,-198264.000,-37294.000,,15440.000,-1329.000,-3759.000,
DerivativeGainOnDerivative,-196197.000,,,,-44232.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-0.000
ExplorationAndProductionCosts,,,,,,,,2014.000,1905.000,1582.000,2643.000,4127.000,2977.000,330.000,
ExtinguishmentOfDebtGainLossIncomeTax,,,,,,,,,,-317460.000,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,2562.000
FairValueOptionChangesInFairValueGainLoss,196197.000,361702.000,314153.000,36117.000,44232.000,,,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,-505176.000,1131880.000,62459.000,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,-53534.000,11105.000,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,,,,,,,,,,432018.000,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,-535748.000,,,,,
GainLossOnSaleOfOtherAssets,,,,,-90721.000,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,11528.000,
GainsLossesOnExtinguishmentOfDebt,71383.000,-935529.000,,,,,-1518520.000,-15336.000,,,,,,-1179688.000,
GeneralAndAdministrativeExpense,135624.000,218699.000,140622.000,185474.000,89502.000,92767.000,79369.000,90951.000,141249.000,109234.000,83318.000,107800.000,105534.000,178621.000,45515.000
GrossProfit,,,,,,,,,,,,,41902.000,67720.000,
IncomeLossFromContinuingOperations,,,,,,,,,,-1280699.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,45466.000,-983355.000,-30535.000,-3379728.000,7329.000,,-399770.000,-67092.000,-436228.000,-1280699.000,304122.000,269412.000,-331816.000,-2000830.000,-416873.000
