,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1249163.000,1645110.000,1679764.000,2032309.000,2353369.000,2410715.000,1890307.000,2270727.000,1803061.000,1650692.000,943930.000,973220.000,739613.000,776555.000,669795.000,616230.000,667049.000,887175.000,1004550.000,1320308.000,1687690.000,1781403.000
AccountsPayableCurrent,,,,2032309.000,,,,2270727.000,,,943932.000,,,,25000.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,578634.000,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,137064.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,250000.000,0.000,0.000,0.000,0.000,,4500.000,,,5420.000,7770.000,21894.000,1475.000,33154.000,26372.000
AccruedProfessionalFeesCurrent,,,,,,,,676489.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,197000.000,197403.000,198038.000,198948.000,,,,204835.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000,46267.000
Assets,30812.000,249435.000,284336.000,191896.000,433166.000,365150.000,219644.000,802540.000,340011.000,41878.000,802077.000,251429.000,408945.000,217336.000,451485.000,375569.000,408293.000,203881.000,236762.000,197544.000,218988.000,163286.000
AssetsCurrent,,,,,,,,,,,,223608.000,373928.000,166764.000,382165.000,308701.000,328814.000,125547.000,159573.000,117898.000,140531.000,85721.000
Cash,28944.000,249435.000,284336.000,172173.000,321890.000,284222.000,169064.000,532308.000,309784.000,41878.000,755971.000,,,,,,,,,7983.000,43615.000,5174.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,199777.000,181196.000,80552.000,306860.000,252142.000,281569.000,1167.000,47350.000,,,
CashUninsuredAmount,,,,,,,,,,,,0.000,,,47958.000,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,380000.000,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,,,,13202733.000,5905889.000,5990889.000
CommonStockIncludingAdditionalPaidInCapital,35985087.000,36086011.000,37190979.000,37655315.000,38791694.000,38995032.000,40077239.000,41204935.000,42396607.000,43125424.000,43663055.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,58348579.000,58877762.000,61926066.000,65564470.000,65297626.000,65685656.000,72220393.000,76748839.000,79189484.000,81275997.000,84290922.000,98985442.000,101343529.000,106067174.000,111662155.000,115330111.000,118378513.000,122243537.000,133506044.000,137327603.000,140402603.000,140402603.000
CommonStockSharesOutstanding,58348579.000,58877762.000,61926066.000,65564470.000,65297626.000,65685656.000,72220393.000,76748839.000,79189484.000,81275997.000,84290922.000,98985442.000,101343529.000,106067174.000,111662155.000,115330111.000,118378513.000,122243537.000,133506044.000,137327603.000,140402603.000,140402603.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,42000.000,42000.000,42000.000,42000.000,114000.000,150000.000,168000.000,186000.000,204000.000,,,
CommonStockSharesSubscriptions,177308.000,443333.000,43721.000,191600.000,148769.000,556223.000,0.000,13400.000,0.000,28951.000,1147024.000,188635.000,729754.000,258754.000,272414.000,408194.000,302534.000,588096.000,340184.000,348764.000,448904.000,382244.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,,,,46832941.000,47421462.000,48748014.000,50285939.000,52231214.000,53089381.000,53966820.000,55024270.000,55469560.000,55768860.000,56110035.000
ConvertibleDebt,,,,93356.000,129576.000,48773.000,116207.000,174827.000,108895.000,137030.000,217846.000,345000.000,,,,,,,,,,
ConvertibleDebtCurrent,,63100.000,70254.000,93356.000,129576.000,48773.000,116207.000,174827.000,108895.000,137030.000,217846.000,0.000,,44779.000,55254.000,154510.000,325538.000,106960.000,664621.000,673846.000,686408.000,1151373.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,0.460,0.330,0.280,0.120,,,,
DebtInstrumentFaceAmount,,,,,,,,,,60000.000,60000.000,,50000.000,125902.000,131403.000,764723.000,885133.000,566770.000,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,0.120,0.120,,0.000,,,,,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,225000.000,218750.000,212500.000,206250.000,420833.000,408333.000,395833.000,383333.000,358333.000,345833.000,333333.000,320833.000,308333.000,295833.000,283333.000
DeferredCompensationLiabilityCurrent,,,,,,,,25000.000,25000.000,25000.000,25000.000,50000.000,125000.000,80000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,250000.000,250000.000,250000.000,250000.000,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,,470833.000,533333.000,475833.000,433333.000,408333.000,395833.000,383333.000,370833.000,358333.000,345833.000,333333.000
DeferredRevenueCurrent,,,,,,,,,,,,50000.000,125000.000,80000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000
DeferredRevenueNoncurrent,,,,,,,,,,,,420833.000,408333.000,395833.000,383333.000,358333.000,345833.000,333333.000,320833.000,308333.000,295833.000,283333.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,0.000,,,,0.000,,,,,,,,,,,0.000,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,,,,,127000.000,,,
DeferredTaxAssetsInvestments,,,,0.000,,,,37000.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsNetCurrent,,,,0.000,,,,0.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsNetNoncurrent,,,,0.000,,,,0.000,,,,8000.000,,,,,,,13000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,9455000.000,,,,10774000.000,,,,12367000.000,,,,,,,14450000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,1000.000,,,,1000.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1038000.000,,,,1083000.000,,,,1056000.000,,,,,,,41000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,0.000,,,,0.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,182000.000,,,,61000.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsValuationAllowance,,,,0.000,,,,0.000,,,,0.000,,,,,,,0.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,10676000.000,,,,11956000.000,,,,13415000.000,,,,,,,14605000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,0.000,,,,0.000,,,,,,,,,,,13000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,8000.000,,,,,,,13000.000,,,
