,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,405.000,1529.000,1364.000,7939.000,10534.000,6036.000,22390.000
AccruedLiabilitiesCurrent,1250.000,1250.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,23750.000,23750.000,23750.000,23750.000,23750.000,30512.000,-38633.000,-38633.000,-38633.000,-38633.000,-38633.000,-38633.000
Assets,2327.000,25352.000,23760.000,9093.000,1375.000,0.000,,15445.000,11135.000,6701.000,2621.000,80.000,8353.000
AssetsCurrent,,,,,,,,,11135.000,6701.000,2621.000,80.000,8353.000
AssetsNoncurrent,,,,,1375.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2327.000,25352.000,23760.000,9093.000,0.000,0.000,,15445.000,61.000,45.000,55.000,80.000,20.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,6000000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000,72500000.000,72500000.000,72500000.000,72500000.000,72500000.000,72500000.000
CommonStockSharesOutstanding,6000000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000,7250000.000,72500000.000,72500000.000,72500000.000,72500000.000,72500000.000,72500000.000
CommonStockValue,6000.000,7250.000,7250.000,7250.000,7250.000,7250.000,7250.000,72500.000,72500.000,72500.000,72500.000,72500.000,72500.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,23469.000,,,,46581.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,23469.000,,,,46581.000,
DueToOfficersOrStockholdersCurrent,,,,,,,,49074.000,59954.000,65039.000,73448.000,97179.000,117697.000
DueToRelatedPartiesNoncurrent,716.000,716.000,716.000,716.000,716.000,5387.000,,,,,,,
Liabilities,1966.000,1966.000,716.000,716.000,716.000,5387.000,405.000,50603.000,61318.000,72978.000,83982.000,103215.000,140087.000
LiabilitiesAndStockholdersEquity,2327.000,25352.000,23760.000,9093.000,1375.000,0.000,,15445.000,11135.000,6701.000,2621.000,80.000,8353.000
OperatingLossCarryforwards,,,,,,,,69025.000,,,,137002.000,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,8333.000
PrepaidExpenseNoncurrent,,,,,1375.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-5639.000,-7614.000,-7956.000,-22623.000,-30341.000,-36387.000,-38167.000,-69025.000,-84050.000,-100144.000,-115228.000,-137002.000,-165601.000
StockholdersEquity,,,,,,,-405.000,-35158.000,-50183.000,-66277.000,-81361.000,-103135.000,-131734.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,361.000,23386.000,23044.000,8377.000,659.000,-5387.000,,-35158.000,-50183.000,-66277.000,-81361.000,-103135.000,-131734.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,6000000.000,,,,,,,,,,,,
