,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
EarningsPerShareBasicAndDiluted,0.000,-0.000,0.000,0.000,-0.000
IncomeTaxExpenseBenefit,,,0.000,,
IncreaseDecreaseInAccountsPayable,-5690.000,,,,-7077.000
IncreaseDecreaseInAccountsPayableRelatedParties,18399.000,,,,589.000
IncreaseDecreaseInPrepaidExpense,,,,,-2500.000
NetCashProvidedByUsedInFinancingActivities,440.000,,,,9552.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,440.000,,,,9552.000
NetCashProvidedByUsedInOperatingActivities,-440.000,,,,-9552.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-440.000,,,,-9552.000
NetIncomeLoss,-13149.000,-7117.000,-3423.000,-2745.000,-564.000
OperatingExpenses,,,,,9552.000
OperatingIncomeLoss,-13149.000,-7117.000,-3423.000,-2745.000,-564.000
ProceedsFromContributedCapital,440.000,,,,9552.000
SellingGeneralAndAdministrativeExpense,13149.000,7117.000,3423.000,2745.000,564.000
