,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,8615.000,3310.000,2530.000
AccountsPayableRelatedPartiesCurrent,,1100.000,1400.000
AdditionalPaidInCapital,10697.000,11088.000,12022.000
Assets,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000
CommitmentsAndContingencies,0.000,0.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,100000.000,100000.000,100000.000
CommonStockSharesOutstanding,100000.000,100000.000,100000.000
CommonStockValue,100.000,100.000,100.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,28429.000,34700.000,39557.000
DueToRelatedPartiesCurrent,9017.000,19102.000,23505.000
Liabilities,17632.000,23512.000,27435.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
SharesOutstanding,0.000,0.000,0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-17632.000,-23512.000,-27435.000
