,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,94740.000,65637.000,96473.000,97028.000,97968.000,98040.000,32200.000,0.000,-80.000,0.000,97980.000,134316.000,109544.000,114658.000,114803.000,114803.000,107450.000,108869.000
AmortizationOfIntangibleAssets,,,,2123.000,2148.000,2159.000,2178.000,2178.000,2161.000,2162.000,2176.000,2167.000,2790.000,3938.000,3862.000,9333.000,1727.000,5130.000,-9414.000,1633.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,7709398.000,,,,-479591.000,,,,4019361.000,,,,-1126234.000,,,,3223133.000
ComprehensiveIncomeNetOfTax,-12430.000,-13150.000,2006699.000,4197442.000,6598515.000,2183170.000,83653.000,-528980.000,-110165.000,-119180.000,2406731.000,2465165.000,2594935.000,-7998267.000,-1597294.000,1720027.000,-1266752.000,1626437.000,1048419.000,1847464.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,350839.000,110891.000,,-24043.000,-7248.000,-7072.000,125624.000,-127472.000,-136881.000,266459.000,3940532.000,1391419.000,714801.000,1112404.000,147575.000,1573222.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,6949354.000,2294061.000,,-553023.000,-117413.000,-126252.000,2532355.000,2592637.000,2731816.000,-7731808.000,1814531.000,3111446.000,-551951.000,2738841.000,1195994.000,3420686.000
ConcentrationRiskPercentage1,,,,,0.330,,,,,,,,,0.250,,,,0.610,,0.340
CostOfRevenue,,,3449590.000,4922413.000,5192768.000,2506107.000,597376.000,,,,,3251861.000,3864137.000,4643462.000,6376515.000,6866062.000,7500281.000,8288251.000,10485544.000,10610508.000
CostsAndExpensesRelatedParty,,,,,,,,36000.000,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,,,709578.000,,-2069645.000,-2946.000,,4855.000,5044.000,5061.000,281013.000,349235.000,390606.000,311426.000,437984.000,397305.000,417690.000,883926.000,96123.000,1085744.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,397305.000,417690.000,188707.000,127340.000,
DeferredIncomeTaxExpenseBenefit,,,,,,,,-30499.000,-22178.000,-17747.000,,,,,,,,,,13623.000
Depreciation,,,19465.000,19486.000,19732.000,20212.000,21392.000,20456.000,20293.000,20306.000,20418.000,20371.000,20443.000,63453.000,90522.000,91579.000,55171.000,28690.000,25706.000,26249.000
DepreciationAndAmortization,,,,21609.000,,,,22634.000,,,,22538.000,,,,100912.000,,,,27882.000
DividendsCommonStockCash,,,,,,,,,,,,,,,,,,,,319177.000
EarningsPerShareBasicAndDiluted,,,0.080,0.170,0.190,0.050,-0.040,-0.010,-0.000,-0.000,0.060,0.060,0.050,-0.100,-0.050,0.020,0.020,0.020,0.020,0.020
EarningsPerShareDiluted,-0.010,0.000,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,82292.000,,,,-299720.000,,,,154853.000,,,,360994.000,,,,-233311.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.001,-0.450,-0.001,0.260,-0.022,-0.032,-0.042,0.226,0.125,0.125,-0.061,0.164,0.129,0.129,0.259,-0.388,0.254
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.250,0.250,0.250,0.250,-0.500,0.125,0.125,0.125,-0.125,0.250,0.250,0.250,-0.500,0.250,0.250,0.250,-0.500,0.250
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
