,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,6860063.000,,,,6860063.000,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,660000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-172479.000,,,,61894.000,
ComprehensiveIncomeNetOfTax,,,,,,,-460248.000,3478432.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,1322517.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,-490762.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,,,43607.000
DepreciationDepletionAndAmortization,,,,,,,,9638.000
DividendsPreferredStock,,,,,,,,161727.000
EarningsPerShareBasic,,,,,,,,0.250
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.020,-0.030,-0.050,-0.050,-0.130,
EarningsPerShareDiluted,,,,,,,,0.230
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,0.177
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,0.250
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,,0.000
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,,,,,,,0.022
FairValueAssumptionsExpectedVolatilityRate,,,0.350,,,,0.350,
FairValueAssumptionsRiskFreeInterestRate,,,0.017,,,,0.017,
GeneralAndAdministrativeExpense,9950.000,105946.000,197028.000,295796.000,508674.000,448521.000,468687.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,4699646.000
IncomeTaxExpenseBenefit,,,,,,,,831755.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-8802.000,,,,-70089.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,,30218.000,
IncreaseDecreaseInOtherCurrentAssets,,,-33351.000,,,,-34730.000,
InterestAndDividendIncomeOperating,,,,,,,,9016806.000
InterestAndFeeIncomeLoansCommercial,,,,,,,,8994392.000
InterestAndOtherIncome,,4842.000,7519.000,17164.000,42144.000,39943.000,8439.000,
InterestExpense,,,,,,,,1168307.000
InterestExpenseDebt,,,,,,,,439897.000
InterestExpenseOtherShortTermBorrowings,,,,,,,,442445.000
InterestExpenseShortTermBorrowings,,,,,,,,211124.000
InterestIncomeDepositsWithFinancialInstitutions,,,,,,,,748.000
InterestIncomeOther,,4842.000,7519.000,17164.000,42144.000,39943.000,8439.000,5991676.000
LoansAndLeasesReceivableRelatedPartiesProceeds,,,,,,,,52740907.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,-53099690.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,-53099690.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,53635412.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,53635412.000,
NetCashProvidedByUsedInOperatingActivities,,,-172479.000,,,,-473828.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-172479.000,,,,-473828.000,
NetIncomeLoss,-9950.000,-101104.000,-189509.000,-278632.000,-466530.000,-408578.000,-460248.000,3867891.000
NetIncomeLossAllocatedToGeneralPartners,,,,,,,,3706164.000
NoninterestExpense,,,,,,,,1329525.000
NoninterestIncome,,,,,,,,37495.000
OperatingExpenses,,105946.000,197028.000,295796.000,508674.000,448521.000,468687.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,,-389459.000
OtherCostAndExpenseOperating,,,,,,,,946374.000
OtherDepreciationAndAmortization,,,,,,,,10780.000
OtherExpenses,,,442218.000,,,,442218.000,
OtherNoncashExpense,,,1669100.000,,,,1669100.000,
ProceedsFromRelatedPartyDebt,,,,,,,412011.000,
ProfessionalFees,,,2229520.000,,,,2229520.000,
ProvisionForLoanAndLeaseLosses,,,,,,,,1856823.000
ProvisionForLoanLossesExpensed,,,,,,,,1856823.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,1669000.000,,,,1669000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,2.782,,,,2.782,
StockOptionPlanExpense,,,100.000,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,15829111.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1500000.000,8346650.000,8927331.000,8927331.000,8927331.000,-17854662.000,3671674.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,15078111.000
