,2011-06-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30
AccountsPayableAndAccruedLiabilities,,8935.000,4647.000,148777.000,124777.000,140490.000,103411.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,203294.000,211634.000,294500.000,316498.000,322306.000,459780.000,512057.000,320433.000,240334.000,213660.000,144848.000,101821.000,89102.000
AccountsReceivableNet,,,,46014.000,39113.000,49576.000,47476.000,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,52801.000,49691.000,54189.000,69076.000,69526.000,68530.000,66749.000,69240.000,78551.000,73000.000,66204.000,50600.000,45697.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,-72448.000,-77957.000,-77977.000,,,-76216.000,-78365.000,-81035.000,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,,,,229.000,2069.000,896.000,232.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,-2084.000,-3730.000,-5116.000,-6704.000,-4618.000,-4302.000,-5012.000,-5327.000,-5731.000,-5671.000,-1974.000,2596.000,7688.000
AdditionalPaidInCapital,,670167.000,670167.000,670167.000,670167.000,839487.000,5586027.000,5586027.000,5586027.000,5598962.000,6101462.000,6442992.000,6676492.000,6907762.000,6990209.000,7057409.000,7104909.000,8028775.000,8028775.000,8294622.000
Assets,,378705.000,214710.000,4618688.000,4684654.000,4619732.000,4628707.000,4601474.000,4589313.000,4631706.000,4606683.000,3231147.000,3370262.000,3449661.000,3480420.000,286277.000,177127.000,318521.000,141984.000,142672.000
AssetsCurrent,,375934.000,212090.000,129230.000,198192.000,108525.000,98010.000,106053.000,98272.000,145178.000,124024.000,147971.000,128812.000,212340.000,247288.000,231370.000,126330.000,273360.000,91698.000,95820.000
AssetsNet,,,,,,,,,,,,,,,,54907.000,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,-2724.000,-1865.000,-1874.000,-1871.000,,,,,,,,,,,,,
Cash,,156134.000,56129.000,3847.000,87083.000,14502.000,4145.000,19591.000,19040.000,6992.000,11642.000,33339.000,28199.000,28839.000,45857.000,85665.000,10496.000,178644.000,30270.000,28866.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,19591.000,19040.000,6992.000,11642.000,33339.000,28199.000,28839.000,45857.000,85665.000,10496.000,178644.000,30270.000,28866.000
CashEquivalentsAtCarryingValue,,156134.000,56129.000,8306.000,87083.000,14502.000,4145.000,,,,,,,,,,,,,
CommonStockAdditionalSeriesParOrStatedValuePerShare,,,,,,,26273.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,11133.000,11133.000,11133.000,11133.000,11813.000,,26273.000,26273.000,26338.000,27838.000,30708.000,32208.000,33438.000,33991.000,34791.000,37291.000,49594.000,49594.000,52336.000
CommonStockSharesAuthorized,,,,,,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,,,,,,,,26273333.000,26273333.000,26338333.000,27838333.000,30708333.000,,33438333.000,33991666.000,34791666.000,37291666.000,49594832.000,49594832.000,52336449.000
CommonStockSharesOutstanding,,,,,,,,,,,,,32208333.000,,,,,,,
CommonStockSharesSubscriptions,,-4000.000,,25000.000,170000.000,,,,,55000.000,95000.000,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,,,54000.000,54000.000,,,258000.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,,,,,,10500.000,115500.000,
CustomerAdvancesAndDeposits,,,,,,-25000.000,-25000.000,,,,,,,,,,,,,
CustomerAdvancesCurrent,,,,,,,,,,55000.000,95000.000,,,,,,,,,
DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,,,,,,9030.000,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,,,,,,183788.000,453265.000,293606.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,-1764624.000,,-1923137.000,-2514165.000,-4072787.000,-4306576.000,-4512258.000,-4613044.000,-7867478.000,-7946307.000,-8688495.000,-9172730.000,
DueFromOtherRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,397.000,,
DueToRelatedPartiesCurrent,,,,,,,,172625.000,219650.000,204799.000,204058.000,512546.000,512660.000,,,772952.000,719245.000,591485.000,563163.000,622776.000
FixturesAndEquipmentGross,,,,,,,,,,,6205.000,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,,,,,,15589.000,,,,12424.000,,,,
Goodwill,,,,4402737.000,4402737.000,4402737.000,4402737.000,,,,,3010758.000,3010758.000,3010758.000,3010758.000,,,,,
GoodwillNotAllocatedAmount,,,,,,,,4402737.000,4402737.000,4402737.000,4402737.000,,,,,,,,,
InventoryGross,,,,,,,,30767.000,26628.000,52018.000,25190.000,36647.000,29411.000,95095.000,116854.000,58150.000,40183.000,18531.000,7136.000,11496.000
InventoryNet,,,,36367.000,49006.000,23081.000,45005.000,,,,,,,,,,,,,
Investments,,,,,,27764.000,50437.000,,,,,,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,,,,,,162800.000,162800.000,162800.000,,,,,
LeaseholdImprovementsGross,,,,,,,,,,32397.000,32596.000,32316.000,,,17924.000,17992.000,17982.000,,,
Liabilities,,,,4585872.000,4723741.000,4599771.000,661274.000,755882.000,,,,,,,,,,,,1263484.000
LiabilitiesAndStockholdersEquity,,378705.000,214710.000,4618688.000,4684654.000,4619732.000,4628707.000,4601474.000,4589313.000,4631706.000,4606683.000,3231147.000,3370262.000,3449661.000,3480420.000,286277.000,177127.000,318521.000,141984.000,142672.000
LiabilitiesCurrent,,8935.000,4647.000,676173.000,809527.000,681042.000,661274.000,755882.000,809409.000,934659.000,998252.000,834852.000,972440.000,1025731.000,1074591.000,1067286.000,986905.000,930621.000,1233749.000,1263484.000
LoansAndLeasesReceivableRelatedParties,,,,,,,,,,,,,,513674.000,754158.000,,,,,
LoansPayable,,,,,,,,379963.000,378125.000,380360.000,382696.000,,,,,,,,,
LongTermDebtComponentsBondsPayableCurrent,,,,3909699.000,3914214.000,3918729.000,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,,,,,98296.000,97450.000,,,97578.000,97950.000,97894.000,,,
NotesPayableRelatedPartiesCurrent,,,,120000.000,120000.000,120000.000,120000.000,,,,,,,,,,,,,
NotesReceivableRelatedParties,,64800.000,64800.000,,,,,,,,,,,,,,,,,
OtherLoansPayable,,,,,394750.000,,,,,,,,,,,,,,,
OtherLoansPayableCurrent,,,,382396.000,,420552.000,437863.000,,,,,,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven,,140000.000,,,,,,,,,,,,,,,,,,
PrepaidExpense,,155000.000,91161.000,38543.000,22990.000,21366.000,1384.000,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,,2894.000,2913.000,31979.000,18116.000,8459.000,2672.000,21657.000,15337.000,9004.000,2651.000,9584.000,3692.000,9761.000
ProductionCostsCumulative,,,,,,,,,,,5084.000,5040.000,,,4888.000,,4864.000,,,
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,,,,,,15400.000,,11092.000,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,15699.000,,,,,,,,,
PropertyPlantAndEquipmentNet,,2771.000,2620.000,86721.000,83725.000,80706.000,77523.000,92684.000,88304.000,83791.000,79922.000,72418.000,67892.000,63763.000,59574.000,54907.000,50797.000,45161.000,50286.000,46852.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,,,,79922.000,,,,59574.000,,50797.000,,,
PropertyPlantAndEquipmentOwnedNet,,,,,,,,,,,,72418.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,,-311530.000,-471237.000,-648713.000,-722456.000,-832235.000,-1645099.000,,,,,,,,,,,,,-9475458.000
SharesIssued,,,,,,,,,,0.000,0.000,,0.000,,0.000,,,,,
StockholdersEquity,,369770.000,210063.000,32816.000,-39087.000,19961.000,3967433.000,3845592.000,3779904.000,3697047.000,3608431.000,2396295.000,2397822.000,2423930.000,2405829.000,-781009.000,-809778.000,-612100.000,-1091765.000,-1120812.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,32816.000,-39087.000,19961.000,3967433.000,3845592.000,,,,,,,,,,,,-1120812.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,10409964.000,10948148.000,10.000,11133333.000,11247898.000,,,,,,,,,,,,,,
