,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdvertisingRevenue,31992.000,25838.000,,,,,,,
AmortizationOfDebtDiscountPremium,,,-44460.000,,,,65000.000,,
AmortizationOfIntangibleAssets,,,250.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3444.000,,,,2139.000,,
CostOfRevenue,14300.000,12255.000,5340.000,8938.000,40999.000,402497.000,129463.000,67449.000,105893.000
DebtConversionOriginalDebtAmount1,,,,,,,86400.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,65000.000,,,,65000.000,,
Depreciation,,,629.000,,,,10668.000,,
DepreciationDepletionAndAmortization,,,,,,,10668.000,4956.000,1979.000
DerivativeGainLossOnDerivativeNet,,,,,,,23933.000,0.000,
EarningsPerShareBasic,,-0.003,-0.002,0.000,0.000,,0.000,0.000,-6.220
EarningsPerShareDiluted,-0.004,-0.003,,,,,,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,,,,88041.000,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,49947.000,,
EmployeeBenefitsAndShareBasedCompensation,,,169000.000,,,,,,
GainLossOnSaleOfDerivatives,,,,,,,23933.000,,
GainLossOnSaleOfOtherAssets,,,,,,,,0.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-210000.000,-100400.000
GainsLossesOnSalesOfAssets,,,0.000,-5329.000,-13250.000,18579.000,,,
GeneralAndAdministrativeExpense,22832.000,31169.000,36871.000,270487.000,609209.000,1210417.000,408509.000,160545.000,11262648.000
GrossProfit,23482.000,19168.000,9761.000,18431.000,5009.000,-331524.000,-102814.000,-53777.000,-72603.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-401855.000,-526041.000,-877139.000,-1987082.000,-767725.000,-587502.000,-17484691.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
IncomeTaxesPaid,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,2334.000,,,,8947.000,,
IncreaseDecreaseInAccountsReceivable,8257.000,,4446.000,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,-2114.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-310.000,,,,4956.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,0.000,,
IncreaseDecreaseInOtherAccruedLiabilities,-370.000,,,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,28099.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-50000.000,,
InterestExpense,,,20540.000,27642.000,31308.000,137562.000,69956.000,50200.000,4500.000
InterestPaid,0.000,,0.000,,,,0.000,,
InvestmentIncomeInterest,0.000,0.000,8.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,15800.000,,,,,,
LaborAndRelatedExpense,237500.000,237500.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-59269.000,,192610.000,,,,279375.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-59269.000,,192610.000,,,,279375.000,,
NetCashProvidedByUsedInInvestingActivities,-55971.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-55971.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-9151.000,,-189166.000,,,,-277236.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9151.000,,-189166.000,,,,-277236.000,,
NetIncomeLoss,-407424.000,-273092.000,-401855.000,-526041.000,-877139.000,-1987082.000,-767725.000,-587502.000,-17484691.000
NonoperatingIncomeExpense,-29.000,-229.000,-20532.000,-32971.000,-44558.000,-339422.000,-46023.000,-151600.000,-5985500.000
OperatingCostsAndExpenses,170545.000,23362.000,,,,,,,
OperatingExpenses,430877.000,292031.000,391084.000,511501.000,837590.000,1316136.000,618888.000,382125.000,11426588.000
OperatingIncomeLoss,-407395.000,-272863.000,-381323.000,-493070.000,-832581.000,-1647660.000,-721702.000,-435902.000,-11499191.000
OtherNoncashExpense,,,0.000,,,,,,
OtherNonoperatingExpense,29.000,229.000,,,,,,,
OtherNonoperatingGainsLosses,,,,,,,,-101400.000,-5981000.000
OtherNonoperatingIncome,0.000,0.000,,,0.000,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,350000.000,,,,,,
PaymentsOfDividends,3000.000,,,,,,,,
PaymentsToAcquireIntangibleAssets,,,0.000,,,,,,
PaymentsToAcquireMiningAssets,44000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,12000.000,,,,,,,,
PaymentsToAcquireRealEstateAndRealEstateJointVentures,-29.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,402506.000,,-169000.000,,,,0.000,,
ProceedsFromNotesPayable,,,12392.000,,,,210500.000,,
ProceedsFromRelatedPartyDebt,73718.000,,,,,,138038.000,,
ProfessionalFees,,,320174.000,230018.000,182611.000,167398.000,199712.000,6624.000,61561.000
RealEstateRevenueNet,820.000,450.000,,,,,,,
RepaymentsOfNotesPayable,139993.000,,782.000,,,,0.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,69163.000,,
ResearchAndDevelopmentExpense,,,34039.000,10996.000,45770.000,-90805.000,0.000,0.000,
RevenueMineralSales,4990.000,0.000,,,,,,,
Revenues,38302.000,31588.000,15101.000,27369.000,46008.000,70973.000,26649.000,13672.000,33290.000
SalesDiscountsReturnsAndAllowancesGoods,520.000,165.000,,,,,,,
SalesRevenueNet,37782.000,31423.000,15101.000,27369.000,46008.000,70973.000,26649.000,13672.000,33290.000
SalesRevenueServicesGross,500.000,5300.000,,,,,,,
ShareBasedCompensation,392500.000,,,,,,402950.000,,
StockIssued1,392500.000,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,209429644.000,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,196250000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,190466056.000,231494808.000,211143069.000,,413626841.000,655988102.000,2813300.000
