,2017-03-31
AccountsPayableCurrent,13012000.000
AccountsReceivableNetCurrent,103180000.000
AccountsReceivableRelatedPartiesCurrent,279000.000
AccruedInsuranceCurrent,9351000.000
AccruedLiabilitiesAndOtherLiabilities,24031000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,500541000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,500541000.000
AdditionalPaidInCapital,115891000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2203000.000
Assets,441115000.000
AssetsCurrent,118130000.000
CapitalLeaseObligations,0.000
CapitalLeaseObligationsNoncurrent,17282000.000
CashAndCashEquivalentsAtCarryingValue,8048000.000
EmployeeRelatedLiabilitiesCurrent,6431000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,52842000.000
FiniteLivedIntangibleAssetsGross,88859000.000
FiniteLivedIntangibleAssetsNet,36017000.000
Goodwill,22975000.000
InventoryNet,940000.000
Liabilities,112544000.000
LiabilitiesAndStockholdersEquity,441115000.000
LiabilitiesCurrent,53491000.000
LongTermLineOfCredit,34000000.000
MinorityInterest,217308000.000
OtherAssetsNoncurrent,8410000.000
OtherIntangibleAssetsNet,36017000.000
OtherLiabilitiesNoncurrent,7771000.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,50000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,5683000.000
PropertyPlantAndEquipmentGross,756124000.000
PropertyPlantAndEquipmentGrossExcludingCapitalLeasedAssets,756124000.000
PropertyPlantAndEquipmentNet,255583000.000
PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,255583000.000
RestructuringReserve,20405000.000
RetainedEarningsAccumulatedDeficit,-5215000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,20.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1038905.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,17.910
SharePrice,20.000
StockholdersEquity,111263000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,328571000.000
