,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,,18413.000,,,,9024.000,,,,0.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,-240.000,-10000.000,,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,6000.000,,,,47808.000,,,,258525.000,,,,167710.000,,,,130038.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,1295.000,,,,1002.000
AmortizationOfFinancingCostsAndDiscounts,,,,11917.000,,,,5351.000,,,,5512.000,,,,166915.000,,,,15813.000
CashPeriodIncreaseDecrease,,-38444.000,,-1500.000,,,,28599.000,,,,-97923.000,,,,1353.000,,,,-133793.000
CostsAndExpenses,363419.000,258719.000,,,,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,3500.000,,,,
DebtConversionConvertedInstrumentRate,,,,,,,,,,,,,,,,0.180,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,,,,2500000.000,,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,,,,,,,,,,,,,0.000,,,,0.000
DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,,,,54423.000,,,,51172.000,,,,86971.000,,,,,,,,99855.000
DebtInstrumentConvertibleInterestExpense,,,,155485.000,,,,,,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,,,,228.000,,,,
DebtInstrumentPeriodicPaymentInterest,,,,,,,,,,,,,,,,228.000,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,,,,,,,,3500.000,,,,
DepreciationAndAmortization,,,5736.000,5737.000,5736.000,5737.000,5735.000,5737.000,6778.000,7469.000,7490.000,7536.000,7535.000,7536.000,7536.000,7536.000,7078.000,6969.000,2501.000,2774.000
DepreciationDepletionAndAmortization,1306.000,5737.000,,,,,,,,,,,,,,7536.000,,,,2774.000
DerivativeGainLossOnDerivativeNet,,,20080.000,,,,,,,,,,,,,-263381.000,,,,-99855.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,146172.000,,,,241971.000,,,,,,,,
DerivativeLossOnDerivative,,,,2072.000,,,,660326.000,,,,152261.000,,,,,,,,
DirectOperatingCosts,70153.000,20821.000,46302.000,36075.000,41194.000,4843.000,27854.000,46019.000,190952.000,77350.000,-57876.000,24603.000,17445.000,8467.000,7190.000,8810.000,8190.000,7537.000,120787.000,21202.000
EarningsPerShareBasicAndDiluted,-0.010,0.000,-0.000,-0.010,-0.000,-0.000,-0.010,-0.010,0.000,-0.010,0.000,0.000,0.000,-0.000,-0.010,-0.000,-0.000,0.000,0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,,,,0.350,,,,,,,,0.350,,,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,-0.350,,,,-0.350,,,,,,,,-0.350,,,,-0.350
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,,,,0.000,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,0.000,0.000,,6482.000,0.000,,,4272.000,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,7400.000,,,,21221.000
GainLossOnDispositionOfAssets,,5250.000,0.000,,,0.000,,,,,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,,,,,,,,121076.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,340825.000,,,,6482.000,,,,35231.000,,34002.000,,
GeneralAndAdministrativeExpense,116024.000,126999.000,94550.000,143102.000,80158.000,40386.000,57104.000,153631.000,201236.000,1214180.000,176370.000,241297.000,153465.000,299604.000,125292.000,275238.000,160352.000,234402.000,408417.000,418436.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-19999.000,,,,148585.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,3696.000,,,,27463.000
IncomeTaxesPaid,,,,,,,,0.000,,,,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,36335.000,,15396.000,,,,-30703.000,,,,15164.000,,,,-9673.000,,,,7405.000
IncreaseDecreaseInAccountsReceivable,,25760.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,-28970.000,,-2919.000,,,,13087.000,,,,14066.000,,,,133885.000,,,,26808.000
IncreaseDecreaseInDeferredLiabilities,,,,,,,,-211.000,,,,-460.000,,,,-793.000,,,,4896.000
IncreaseDecreaseInDeferredRevenue,,93310.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,243397.000,,263381.000,-220788.000,196086.000,-7160.000,99855.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,167464.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,80380.000,,,,,,,,,,53859.000,,,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,,,,,,,-48998.000,,,,-30000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,,,,,,-7311.000
IncreaseDecreaseInPrepaidExpense,,,,-1895.000,,,,2650.000,,,,,,,,-287.000,,,,
InterestExpense,253.000,568.000,24134.000,171720.000,60940.000,80060.000,103090.000,67660.000,59573.000,104319.000,191806.000,291591.000,335642.000,,,178924.000,,,,148535.000
InterestExpenseDebt,,,,,,,,13932.000,,,,27336.000,,,,,,,,4501.000
InterestExpenseOther,,,,,,,,,,,,,,224163.000,,178924.000,97359.000,64719.000,68646.000,148535.000
InterestExpenseShortTermBorrowings,,,,,,,,,,,,,,,,87.000,,,,12994.000
InterestIncomeOther,,,0.000,,,,,,,,,,,,,,,,,
InterestOnConvertibleDebtNetOfTax,,,,,,,,,,,,,,,,-9832.000,,,,-4501.000
InterestPaid,,218.000,,4524.000,,,,13739.000,,,,13042.000,,,,230.000,,,,
InvestmentIncomeInterest,302.000,,,,,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,29665.000,,43280.000,,,,115259.000,,,,131483.000,,,,,,,,
