,2011-03-31,2011-09-30,2012-02-07,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,,,,244100000.000,260200000.000,292700000.000
AccountsPayableOtherCurrent,,26700000.000,,,,16500000.000
AccountsPayableTradeCurrent,,222800000.000,,,,209800000.000
AccountsReceivableGrossCurrent,,343300000.000,,,,326900000.000
AccruedMarketingCostsCurrent,,34600000.000,,,,21900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,774100000.000,,692200000.000,712200000.000,718600000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-21300000.000,,-16400000.000,-14300000.000,-8100000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,75900000.000,,,,56300000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,16500000.000,,,,31300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1800000.000,-80700000.000,,-57600000.000,-80100000.000,-33000000.000
AdditionalPaidInCapitalCommonStock,1951400000.000,1957300000.000,,1962100000.000,1962700000.000,1960500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,2100000.000,,,,1800000.000
Assets,6796600000.000,6333200000.000,,4452700000.000,4496500000.000,4538800000.000
AssetsCurrent,908400000.000,994700000.000,,1182400000.000,1123700000.000,1186800000.000
AssetsFairValueDisclosure,,32200000.000,,250400000.000,235800000.000,73300000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,245000000.000,245000000.000,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,21900000.000,36700000.000,
BuildingsAndImprovementsGross,,381000000.000,,,,298800000.000
CashAndCashEquivalentsAtCarryingValue,41400000.000,50000000.000,,131400000.000,98000000.000,307500000.000
CollateralAlreadyPostedAggregateFairValue,,8200000.000,,700000.000,700000.000,400000.000
CommonStockParOrStatedValuePerShare,,0.010,,,,0.010
CommonStockSharesAuthorized,,300000000.000,,,,300000000.000
CommonStockSharesIssued,,63476635.000,,,,63476635.000
CommonStockValue,600000.000,600000.000,,600000.000,600000.000,600000.000
ConstructionInProgressGross,,90400000.000,,,,83000000.000
DebtInstrumentCarryingAmount,,1951600000.000,,1940900000.000,1940900000.000,1940900000.000
DebtInstrumentFairValue,,2070100000.000,,2247200000.000,2290900000.000,2321000000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,-3100000.000,,3100000.000,3000000.000,3000000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,37300000.000,,30300000.000,28000000.000,29700000.000
DeferredCompensationPlanAssets,,23700000.000,,25000000.000,22800000.000,23700000.000
DeferredGainLossOnDiscontinuationOfInterestRateFairValueHedge,,,,17200000.000,16600000.000,
DeferredTaxAssetsGross,,155000000.000,,,,94900000.000
DeferredTaxAssetsGrossCurrent,,19600000.000,,,,19200000.000
DeferredTaxAssetsGrossNoncurrent,,135400000.000,,,,75700000.000
DeferredTaxAssetsInventory,,2100000.000,,,,7700000.000
DeferredTaxAssetsLiabilitiesNet,,-616000000.000,,,,-266100000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,19600000.000,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,-635600000.000,,,,
DeferredTaxAssetsNet,,151300000.000,,,,90900000.000
DeferredTaxAssetsNetCurrent,4000000.000,,,14200000.000,13000000.000,12600000.000
DeferredTaxAssetsOther,,8300000.000,,,,6500000.000
DeferredTaxAssetsTaxDeferredExpenseOther,,2100000.000,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,15400000.000,,,,11500000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,3800000.000,,,,2000000.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,3700000.000,,,,4000000.000
DeferredTaxLiabilities,,767300000.000,,,,357000000.000
DeferredTaxLiabilitiesCurrent,,,,,,6600000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,529400000.000,,,,221000000.000
DeferredTaxLiabilitiesNoncurrent,661500000.000,-767300000.000,,269700000.000,274800000.000,278700000.000
DeferredTaxLiabilitiesOther,,,,,,6600000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,237900000.000,,,,129400000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,7100000.000,,,,
DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,,20200000.000,,,,
DefinedBenefitPlanEquitySecurities,,0.490,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,241200000.000,,,,258900000.000
DefinedBenefitPlanOtherPlanAssets,,0.020,,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,268200000.000,,,,271300000.000
DefinedBenefitPlanRealEstate,,0.070,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,1.000
DerivativeAssetFairValueGrossLiability,,53100000.000,,24700000.000,13300000.000,10600000.000
DerivativeAssets,,300000.000,,1500000.000,,4700000.000
DerivativeFairValueOfDerivativeAsset,,300000.000,,1500000.000,,4700000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,53100000.000,,24700000.000,13300000.000,10600000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,34300000.000,,12800000.000,9100000.000,
DerivativeLiabilitiesCurrent,,53100000.000,,,,10600000.000
DerivativeNetLiabilityPositionAggregateFairValue,,3900000.000,,9900000.000,10300000.000,8800000.000
EmployeeRelatedLiabilitiesCurrent,,50700000.000,,,,48100000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,19400000.000,,,,24900000.000
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,,118700000.000,,,,151900000.000
FiniteLivedComputerSoftwareGross,,,,64200000.000,68200000.000,
FiniteLivedCustomerRelationshipsGross,,,,901300000.000,943600000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,259700000.000,,252200000.000,271300000.000,287600000.000
FiniteLivedIntangibleAssetsGross,,,,1063400000.000,1109700000.000,
FiniteLivedIntangibleAssetsNet,,,,811200000.000,838400000.000,
FiniteLivedTrademarksGross,,,,36000000.000,36000000.000,
Goodwill,2952100000.000,2590100000.000,,1391400000.000,1448000000.000,1417600000.000
GoodwillGross,,3034400000.000,,1470900000.000,1527500000.000,1525600000.000
