,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
Assets,28525252.000,32146741.000,29723855.000,27075697.000,26391350.000,27967511.000,23170299.000,23192640.000,19209573.000,15340345.000,14126391.000,12365455.000,11431786.000,9144908.000
AssetsFairValueDisclosure,,,,,4825740.000,2431745.000,367388.000,1776423.000,875495.000,421697.000,770538.000,346104.000,677593.000,302574.000
AssetsNet,25898071.000,29720104.000,25359446.000,25358274.000,25611202.000,26893394.000,22366689.000,20636870.000,15770692.000,14236886.000,12666407.000,11514115.000,10571288.000,8053169.000
Cash,2898811.000,4627033.000,5304787.000,12280535.000,11676267.000,11784649.000,9250263.000,8237223.000,6538224.000,5460008.000,5499481.000,7381786.000,7100893.000,5388774.000
DerivativeAssets,,,,,926918.000,2431745.000,367388.000,1776423.000,875495.000,421697.000,770538.000,346104.000,677593.000,302574.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,-2163926.000,-131017.000,-43396.000,111714.000,561595.000,-482553.000
DerivativeFairValueOfDerivativeNet,,,,,633884.000,1805705.000,175989.000,1001366.000,,,,,,
DerivativeLiabilities,,,,,293034.000,626040.000,191399.000,775057.000,3039421.000,552714.000,813934.000,234390.000,115998.000,785127.000
DueFromAffiliates,,0.000,0.000,,,,,,,,,,,
DueToAffiliateCurrentAndNoncurrent,12685.000,,,,,,,,,,,,,
DueToCorrespondentBrokers,,,,,0.000,0.000,0.000,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,307567.000,0.000,0.000,,899302.000,2339662.000,30068.000,839916.000,52556.000,278677.000,434347.000,209502.000,648054.000,59330.000
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,10599302.000,7300000.000,6400000.000,4048849.000,3898822.000,,,,,,,,,
FinancialInstrumentsSoldNotYetPurchasedDerivativesAndOtherContracts,,,,,,,,178547.000,,,,,,
InvestmentOwnedUnrecognizedUnrealizedAppreciation,60732.000,324150.000,134988.000,146326.000,27616.000,92083.000,182189.000,60288.000,12894.000,47.000,3.000,6.000,,
InvestmentOwnedUnrecognizedUnrealizedDepreciation,53056.000,238220.000,95397.000,205049.000,223262.000,94342.000,101789.000,23502.000,17466.000,18.000,5.000,166.000,,
Liabilities,2627181.000,2426637.000,4364409.000,1717423.000,780148.000,1074117.000,803610.000,2555770.000,3438881.000,1103459.000,1459984.000,851340.000,860498.000,1091739.000
LiabilitiesFairValueDisclosure,,,,,293034.000,626040.000,191399.000,775057.000,3039421.000,552714.000,813934.000,234390.000,115998.000,785127.000
ManagementFeePayable,,,,,,,,,,27728.000,24932.000,22682.000,21217.000,15675.000
PayablesToBrokerDealersAndClearingOrganizations,,,,,,,,,,,0.000,0.000,0.000,0.000
ReceivablesFromBrokersDealersAndClearingOrganizations,14658840.000,17752295.000,17505597.000,10221478.000,9889343.000,13751117.000,13552648.000,13178994.000,11795854.000,9458640.000,7856372.000,4637565.000,3653300.000,3453560.000
