,2012-03-31,2012-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,5040000.000,3670000.000
AccountsReceivableNetCurrent,14625000.000,16531000.000
AccruedIncomeTaxesCurrent,718000.000,1722000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,22581000.000,23606000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,74000.000,78000.000
AdditionalPaidInCapitalCommonStock,120845000.000,123051000.000
Assets,138453000.000,150922000.000
AssetsCurrent,87161000.000,98610000.000
AvailableForSaleSecuritiesCurrent,7191000.000,7241000.000
CapitalizedComputerSoftwareAccumulatedAmortization,42390000.000,43924000.000
CapitalizedComputerSoftwareNet,21213000.000,22756000.000
CashCashEquivalentsAndShortTermInvestments,48854000.000,61526000.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000
CommonStockSharesIssued,28315437.000,28443941.000
CommonStockSharesOutstanding,28315437.000,28443941.000
CommonStockValue,3000.000,3000.000
DeferredRentCreditNoncurrent,2818000.000,2743000.000
DeferredRevenueCurrent,280000.000,226000.000
DeferredTaxAssetsNetCurrent,5234000.000,5010000.000
DeferredTaxAssetsNetNoncurrent,10133000.000,9858000.000
EmployeeRelatedLiabilitiesCurrent,5335000.000,9870000.000
Goodwill,2999000.000,2999000.000
IncomeTaxesReceivable,8944000.000,5979000.000
IntangibleAssetsNetExcludingGoodwill,1917000.000,1819000.000
LiabilitiesAndStockholdersEquity,138453000.000,150922000.000
LiabilitiesCurrent,11373000.000,15488000.000
OtherAssetsNoncurrent,2515000.000,2546000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,2313000.000,2323000.000
PropertyPlantAndEquipmentNet,12515000.000,12334000.000
RetainedEarningsAccumulatedDeficit,3340000.000,9559000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,4471139.000
StockholdersEquity,124262000.000,132691000.000
TemporaryEquityParOrStatedValuePerShare,0.000,0.000
TemporaryEquitySharesAuthorized,0.000,0.000
TemporaryEquitySharesIssued,0.000,0.000
TemporaryEquitySharesOutstanding,0.000,0.000
