,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-21053000.000,-10257000.000,-5086000.000,548000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,367000.000,1024000.000,2266000.000,2301000.000,1699000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1759000.000,,400000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,2946000.000,,,,
AffiliateCosts,,,,,10448000.000
AllocatedShareBasedCompensationExpense,,1087000.000,2203000.000,2301000.000,
AmortizationOfFinancingCosts,,,,486000.000,191000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,-110712000.000,-2178000.000,8279000.000,-21991000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-22511000.000,21461000.000
CurrentFederalTaxExpenseBenefit,,,,,2365000.000
CurrentIncomeTaxExpenseBenefit,,,,,3156000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,672000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,0.000
DividendsCommonStock,39764000.000,,,,
EarningsPerShareBasic,,-1.190,2.670,-0.250,-0.610
EarningsPerShareDiluted,,-1.190,2.670,-0.250,-0.610
EffectOfExchangeRateOnCashContinuingOperations,,,,175000.000,83000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,-0.144
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.154
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,-0.095
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.030
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,,,,0.265
ExciseAndSalesTaxes,,,,,339000.000
FairValueOfAssetsAcquired,,,,11000000.000,0.000
ForeignCurrencyTransactionGainLossRealized,,,1306000.000,2130000.000,-758000.000
GainLossOnDerivativeInstrumentsNetPretax,,157547000.000,-180496000.000,-68895000.000,-20735000.000
GeneralAndAdministrativeExpense,,6446000.000,9127000.000,11609000.000,9753000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,-21859000.000
IncomeTaxExpenseBenefit,,,0.000,0.000,3156000.000
IncomeTaxesPaid,,,,,2093000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,302000.000,503000.000,-16000.000,1477000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-5095000.000,15043000.000,-4688000.000,-3809000.000
