,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AllocatedShareBasedCompensationExpense,0.000,0.000,130106.000,34962.000,99000.000,,,,,,,,,,
AmortizationOfDebtDiscountPremium,81143.000,,,,,,,,,,668344.000,,,,247007.000
AmortizationOfFinancingCosts,0.000,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,192.000,,,,74.000,,,,
AssetImpairmentCharges,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-212936.000,,,,,,28652.000,,,,-20259.000,,,,-6821.000
CostOfGoodsSold,53805.000,35943.000,34073.000,194916.000,113898.000,91553.000,63431.000,55373.000,26787.000,19048.000,20849.000,23007.000,,,241741.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,6781971.000,,,,
DebtIssuanceCosts,,,,,,,112000.000,,,,,,,,
Depreciation,,,,,,,,,,,,,,,36545.000
DepreciationAndAmortization,,,,,,,,,,,,,,,47056.000
DepreciationDepletionAndAmortization,1707.000,,,,,,2047.000,,,,1823.000,,,,47056.000
DerivativeLossOnDerivative,,,,,,,,,,,,,,,2038679.000
EarningsPerShareBasic,0.010,0.020,-0.020,-0.040,,,-0.010,0.050,-0.010,-0.030,0.000,0.000,,,0.000
EarningsPerShareDiluted,0.000,0.010,-0.020,-0.020,,,-0.010,,-0.010,,0.000,0.000,,,0.000
FoodAndBeverageRevenue,,,,,,,,,,,,,,,-55635.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,-121749.000,,,,,,,,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,-14426.000
GainLossOnSaleOfPropertyPlantEquipment,0.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,0.000,0.000,0.000,0.000,,,,,,,,,,,
GainsLossesOnRestructuringOfDebt,,,,,,,,,,,,,,,1612910.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,76331.000
GrossProfit,3152.000,-1445.000,6098.000,49895.000,6292.000,23530.000,11769.000,14618.000,-8430.000,-14.000,1058.000,-11098.000,-1476.000,438952.000,629693.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,0.000,0.000,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,5629.000,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,,,,,,,,,,,-1465605.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,603520.000,2648055.000,-3364443.000,-6036475.000,-3988713.000,,,,,,,,-1676940.000,,-1515487.000
