,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,75000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,233010.000,176181.000,192658.000,157336.000,307066.000,187789.000,214603.000,237553.000,357203.000,254024.000,166111.000,145096.000,145696.000,221703.000,150008.000,124566.000,181795.000,,190552.000,155181.000,195787.000,249949.000,113545.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,185000.000,248000.000,248000.000,
AccountsReceivableNetCurrent,106249.000,313679.000,314651.000,171849.000,140796.000,144347.000,83619.000,92182.000,199675.000,212660.000,289018.000,196907.000,151899.000,123815.000,166046.000,113472.000,112763.000,,162371.000,222636.000,116849.000,148784.000,247728.000
AccruedLiabilitiesCurrent,514934.000,754895.000,865746.000,980807.000,1095924.000,1198463.000,1273678.000,1390395.000,1546927.000,1776867.000,325244.000,278743.000,352755.000,320927.000,315876.000,287288.000,276575.000,,273994.000,258264.000,234721.000,446957.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,444593.000,509591.000,575496.000,,,,-830291.000,,955464.000,1010225.000,-1069634.000,,,,,,,,-1506390.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,,13800000.000,,,,,,,,17400000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-20092.000,24192.000,9333.000,38837.000,22817.000,-10795.000,11660.000,1723.000,-29618.000,-45170.000,-44648.000,-38743.000,28525.000,67148.000,166801.000,147726.000,131370.000,,132108.000,129187.000,127682.000,130119.000,130119.000
AdditionalPaidInCapitalCommonStock,11537350.000,12432114.000,12735413.000,12672208.000,12755160.000,13140463.000,13163988.000,13488602.000,13612134.000,13762689.000,17617736.000,20624282.000,23846183.000,23903793.000,24078553.000,24124693.000,24286164.000,,24689132.000,24782310.000,24948423.000,25007850.000,26259479.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,2754.000,,,2754.000,6474.000,6470.000,6470.000,6152.000,2721.000,6470.000,2711.000,2711.000,,,2711.000,2711.000,0.000,
Assets,4760602.000,3571640.000,3413549.000,2725246.000,2692808.000,2561160.000,2324985.000,2200081.000,2262598.000,2115250.000,4861338.000,4792678.000,4455576.000,3813743.000,3237248.000,2755089.000,2383536.000,,1763880.000,1682239.000,1542587.000,1485250.000,2080380.000
AssetsCurrent,3541931.000,2329595.000,1570344.000,936699.000,951940.000,923778.000,731448.000,673118.000,753511.000,658952.000,3462517.000,3454778.000,3156271.000,2569294.000,2006533.000,1595822.000,1281897.000,,654498.000,638789.000,558592.000,537089.000,1101180.000
AssetsNoncurrent,,,,,,,,,,706197.000,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,155330.000,,,,,,,,,,,,,,,,,,,
