,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-12-31
AccountsPayable,36072.000,8061.000,46665.000,19081.000,,,,,
AccountsPayableAndAccruedLiabilities,,,,,40356.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,39324.000,67337.000,74847.000,84189.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,50360.000,,,
AccountsReceivableGross,,,,,,,45300.000,,
AccountsReceivableNet,,,43360.000,,,,,,87949.000
AccountsReceivableNetCurrent,,,,,,4188.000,9734.000,40998.000,
AccountsReceivableRelatedParties,,,,45060.000,44073.000,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,37060.000,32000.000,,
AccruedIncomeTaxes,7.000,29.000,11.000,,,,,,
AccruedLiabilities,,,,3410.000,,,,,
AdditionalPaidInCapital,12728.000,69968.000,,1862082.000,1896550.000,1962547.000,2050512.000,2494923.000,4438811.000
AdditionalPaidInCapitalCommonStock,,,2120656.000,,,,,,
AdditionalPaidInCapitalPreferredStock,176400.000,446250.000,1168780.000,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,13300.000,13300.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,13300.000,,
Assets,4152.000,241729.000,2000179.000,185960.000,88528.000,66249.000,53755.000,146119.000,848688.000
AssetsCurrent,4152.000,241729.000,2000179.000,185960.000,88528.000,66249.000,53755.000,146119.000,848688.000
Capital,,,,,,,,,-2757052.000
CashAndCashEquivalentsAtCarryingValue,296.000,100081.000,252524.000,130556.000,32552.000,11368.000,5060.000,28499.000,733637.000
ClassOfWarrantOrRightOutstanding,3600000.000,7500000.000,13000000.000,13000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000
ClassOfWarrantOrRightUnissued,,,,,,,,,7000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,980000000.000,980000000.000,980000000.000,980000000.000,980000000.000,980000000.000,980000000.000,980000000.000,980000000.000
CommonStockSharesIssued,48182000.000,62492000.000,74429500.000,72142000.000,77147000.000,84097000.000,92309500.000,107765750.000,193030398.000
CommonStockSharesOutstanding,48182000.000,62492000.000,74429500.000,72142000.000,77147000.000,84097000.000,92309500.000,107765750.000,193030398.000
CommonStockValue,3182.000,17492.000,29430.000,72142.000,77147.000,84097.000,92310.000,107766.000,193031.000
ConversionOfStockAmountConverted,,,54000.000,,,,,,
ConvertibleDebtCurrent,,,,,,,,21728.000,895664.000
ConvertibleDebtNoncurrent,,,,,,,,,28832.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,,,,1036.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued,3600000.000,7500000.000,13000000.000,13000000.000,7000000.000,7000000.000,7000000.000,7000000.000,
DeferredTaxAssetsNet,,,,0.000,,,,,
DepositsAssets,,,,,,,,50000.000,
DerivativeLiabilitiesCurrent,,,,,,,,,2576025.000
DerivativeLiabilityFairValueNet1,,,,,,,,603236.000,
DueToRelatedParties,18302.000,18302.000,18302.000,18302.000,18302.000,,,,
EmployeeRelatedLiabilities,10401.000,,7856.000,,,,,,
InterestPayable,52.000,67.000,82.000,,,,,,
InterestPayableCurrent,,,,,,,,6000.000,46862.000
InventoryGross,3856.000,5456.000,5423.000,6808.000,7486.000,4698.000,4196.000,2564.000,2668.000
Liabilities,64834.000,26459.000,72916.000,,,,,708811.000,3634572.000
LiabilitiesAndStockholdersEquity,4152.000,241729.000,2000179.000,185960.000,88528.000,66249.000,53755.000,146119.000,848688.000
LiabilitiesCurrent,64834.000,26459.000,72916.000,40793.000,58658.000,48324.000,76337.000,708811.000,3605740.000
LiabilitiesNoncurrent,,,,,,,,,28832.000
LoansPayableCurrent,,,,,,9000.000,9000.000,3000.000,3000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,18302.000,,,,,
OperatingLossCarryforwards,,,,1128746.000,,,,,
PreferredStockAdditionalSeriesValue,,,,1375.000,1375.000,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,0.000,0.001
PreferredStockSharesAuthorized,,,,,,,,0.000,
PreferredStockSharesIssued,,,,,,,,0.000,
PreferredStockSharesOutstanding,,,,,,,,0.000,
PreferredStockValue,3600.000,4515.000,5485.000,5543.000,5118.000,5866.000,6941.000,1187.000,1187.000
PrepaidExpense,,130302.000,1698872.000,3536.000,4417.000,,,,
PrepaidExpenseCurrent,,,,,,8935.000,2765.000,24058.000,6181.000
ReceivablesNetCurrent,,5890.000,,,,,,,
RedeemableConvertiblePreferredStockCarryingAmount,,,,,,,,1086.000,
RetainedEarningsAccumulatedDeficit,-256592.000,-322955.000,-1397088.000,-1795975.000,-1950320.000,-2035960.000,-2173532.000,-3167654.000,-7419949.000
StockholdersEquity,-60682.000,215270.000,1927263.000,145167.000,29870.000,17925.000,-22582.000,-562692.000,-2785884.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-60682.000,215270.000,1927263.000,,,,,-562692.000,-2785884.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,18253.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,395061.000,,,,,
ValuationAllowanceAmount,,,,-395061.000,,,,,
WarrantsAndRightsOutstanding,,,,,,,,142110.000,
