,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,69596000.000,75152000.000,78389000.000,78837000.000,69156000.000,82440000.000,100441000.000,104073000.000,94745000.000,90272000.000,61536000.000,58826000.000,64671000.000,65679000.000,61145000.000,77631000.000,56906000.000,44566000.000,36131000.000,30740000.000,23022000.000,23667000.000,7608000.000,10357000.000,13037000.000
AccountsReceivableNetCurrent,311644000.000,376809000.000,408536000.000,421215000.000,393868000.000,404426000.000,416783000.000,404390000.000,405946000.000,433136000.000,382497000.000,348966000.000,320722000.000,300733000.000,294828000.000,289466000.000,228110000.000,181234000.000,129328000.000,115992000.000,84929000.000,76448000.000,64542000.000,71327000.000,62939000.000
AccrualForEnvironmentalLossContingencies,,5700000.000,5100000.000,4000000.000,4900000.000,4800000.000,4500000.000,4539000.000,6700000.000,6500000.000,6400000.000,6176000.000,6100000.000,6100000.000,5900000.000,5730000.000,5600000.000,5500000.000,5400000.000,5520000.000,4900000.000,4300000.000,3600000.000,3446000.000,3300000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,5691000.000,5097000.000,3953000.000,4855000.000,4806000.000,4544000.000,,6652000.000,6530000.000,6407000.000,,6119000.000,6080000.000,5860000.000,,5570000.000,5531000.000,5425000.000,,4925000.000,4315000.000,3641000.000,,3275000.000
AccruedIncomeTaxesNoncurrent,,7803000.000,6445000.000,7191000.000,7324000.000,7346000.000,7500000.000,6952000.000,7145000.000,7155000.000,7061000.000,5552000.000,5394000.000,5377000.000,5360000.000,5411000.000,5417000.000,6145000.000,11751000.000,11137000.000,10967000.000,10973000.000,10822000.000,16735000.000,16892000.000
AccruedInsuranceCurrent,,2138000.000,720000.000,8358000.000,4852000.000,2413000.000,950000.000,8021000.000,5271000.000,2999000.000,1301000.000,8049000.000,4801000.000,2327000.000,1163000.000,7515000.000,3898000.000,1189000.000,315000.000,3588000.000,2344000.000,570000.000,93000.000,2347000.000,1469000.000
AccruedInsuranceNoncurrent,,30651000.000,31726000.000,,31549000.000,32246000.000,32803000.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,198102000.000,,,,200630000.000,,,,169945000.000,,,,164227000.000,,,,120593000.000,,,,103938000.000,
AccruedRentNoncurrent,,1780000.000,1669000.000,1977000.000,1840000.000,1703000.000,1564000.000,1424000.000,1283000.000,1140000.000,997000.000,853000.000,707000.000,560000.000,412000.000,263000.000,112000.000,0.000,0.000,192000.000,738000.000,1220000.000,3429000.000,0.000,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,2150000.000,,,,2695000.000,,,,-2800000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,928200000.000,958002000.000,987434000.000,1013805000.000,1018942000.000,1059043000.000,1098814000.000,1091904000.000,1138354000.000,1180448000.000,1211052000.000,1241092000.000,1282249000.000,1268123000.000,1299543000.000,1320257000.000,1347321000.000,1410785000.000,1415801000.000,1496356000.000,1491385000.000,1522312000.000,1505042000.000,3565000.000,24339000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-58231000.000,,,,-6148000.000,,,,-15414000.000,,,,-37280000.000,,,,-43740000.000,,,,239000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-52009000.000,-53098000.000,-55165000.000,-58231000.000,-54207000.000,-59624000.000,-6230000.000,-6148000.000,-6988000.000,-15197000.000,-14155000.000,-15414000.000,-20679000.000,-17415000.000,-24425000.000,-37280000.000,-37977000.000,-36764000.000,-42030000.000,-43740000.000,-43208000.000,-42274000.000,-42282000.000,239000.000,1472000.000
AdditionalPaidInCapitalCommonStock,781377000.000,788717000.000,912581000.000,915400000.000,916492000.000,920239000.000,922633000.000,925132000.000,924714000.000,952186000.000,951199000.000,953306000.000,952939000.000,956849000.000,958981000.000,960647000.000,960361000.000,963612000.000,964817000.000,966637000.000,965951000.000,966576000.000,966636000.000,252421000.000,256445000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7939000.000,8580000.000,8687000.000,8082000.000,8188000.000,2554000.000,2447000.000,2860000.000,4001000.000,3903000.000,3833000.000,766000.000,1212000.000,1671000.000,2101000.000,2925000.000,4240000.000,4973000.000,23597000.000,20915000.000,21526000.000,21020000.000,21285000.000,168000.000,902000.000
AssetRetirementObligation,,,,11928000.000,,,,11659000.000,,,,11999000.000,,,,12525000.000,,,,12570000.000,,,,,
AssetRetirementObligationsNoncurrent,,11916000.000,12030000.000,11928000.000,11712000.000,11855000.000,11576000.000,11659000.000,11790000.000,11866000.000,12015000.000,11999000.000,12144000.000,12293000.000,12369000.000,12525000.000,12628000.000,12608000.000,12711000.000,12218000.000,11902000.000,12014000.000,11954000.000,9035000.000,8900000.000
Assets,1987379000.000,2084078000.000,2468982000.000,2599120000.000,2704130000.000,2790320000.000,2819923000.000,2761588000.000,2761301000.000,2732437000.000,2684047000.000,2587470000.000,2551627000.000,2457606000.000,2406646000.000,2333498000.000,2222400000.000,2289778000.000,1494024000.000,1327798000.000,1226046000.000,1129777000.000,995621000.000,657981000.000,604246000.000
AssetsCurrent,428597000.000,500209000.000,566631000.000,600563000.000,603728000.000,617025000.000,628047000.000,589794000.000,616118000.000,619867000.000,601417000.000,506153000.000,499077000.000,452491000.000,482365000.000,433795000.000,380225000.000,521378000.000,440663000.000,420426000.000,354254000.000,288802000.000,225937000.000,234570000.000,208599000.000
AssetsHeldForSaleCurrent,,,,,28616000.000,30281000.000,0.000,0.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,9488000.000,10821000.000,0.000,0.000,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,1583869000.000,1902351000.000,1998557000.000,2100402000.000,2173295000.000,2191876000.000,2171794000.000,2145183000.000,2112570000.000,2082630000.000,2081317000.000,2052550000.000,2005115000.000,1924281000.000,1899703000.000,1842175000.000,1768400000.000,1053361000.000,907372000.000,871792000.000,840975000.000,769684000.000,423411000.000,395647000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,38104000.000,41102000.000,,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,28616000.000,30281000.000,,,,,,,,,,,,,,4691000.000,3355000.000,4159000.000,37934000.000,3667000.000,3326000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,9488000.000,10821000.000,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,3980000.000,3019000.000,2096000.000,1540000.000,1089000.000,724000.000,393000.000,129000.000,13000.000,1000.000,0.000,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,1694000.000,,,,393000.000,129000.000,13000.000,1000.000,0.000,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,402000.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,21333000.000,,,,38076000.000,,,,,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,3592000.000,,,,4384000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,2283000.000,,,,558000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,1824000.000,,,,558000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,459000.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,167000.000,,,,162000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,20000.000,,,,3000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,2116000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,396000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,2096000.000,,,,393000.000,,,,,,,,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,17741000.000,,,,33692000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,13184000.000,14641000.000,19318000.000,35443000.000,31935000.000,28280000.000,38332000.000,45949000.000,39900000.000,24735000.000,64612000.000,28306000.000,40949000.000,23448000.000,57392000.000,27304000.000,35919000.000,225481000.000,199117000.000,204354000.000,155704000.000,103522000.000,57111000.000,,82710000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,,100000000.000
CommonStockSharesIssued,142699781.000,142977896.000,150745056.000,150733022.000,151054649.000,151140536.000,151113378.000,151069609.000,152351327.000,152443492.000,152356526.000,152331006.000,153403019.000,153584564.000,153558770.000,153557108.000,155968134.000,157654235.000,157697732.000,157543259.000,161020295.000,160879094.000,160782673.000,20096462.000,20096462.000
CommonStockSharesOutstanding,142699781.000,142977896.000,150745056.000,150733022.000,151054649.000,151140536.000,151113378.000,151069609.000,152351327.000,152443492.000,152356526.000,152331006.000,153403019.000,153584564.000,153558770.000,153557108.000,155968134.000,157654235.000,157697732.000,157543259.000,161020295.000,160879094.000,160782673.000,20096462.000,20096462.000
