,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,456000.000,446000.000,161000.000
AccountsReceivableNetCurrent,17130000.000,20045000.000,6991000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7323000.000,8709000.000,8557000.000
AdditionalPaidInCapitalCommonStock,9526000.000,9526000.000,9526000.000
Assets,85614000.000,103605000.000,107425000.000
AssetsCurrent,67819000.000,84634000.000,88357000.000
Cash,47269000.000,62971000.000,79688000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,24003570.000,24003750.000,24003570.000
CommonStockSharesOutstanding,24003570.000,24003750.000,24003570.000
CommonStockValue,24000.000,24000.000,24000.000
DepositsAssetsCurrent,10486000.000,,
DepositsAssetsNoncurrent,,11744000.000,10869000.000
DerivativeLiabilitiesCurrent,30000.000,5000.000,
DueToOfficersOrStockholdersCurrent,7821000.000,9442000.000,9653000.000
InventoryNet,2960000.000,1315000.000,1325000.000
LiabilitiesAndStockholdersEquity,85614000.000,103605000.000,107425000.000
LiabilitiesCurrent,17554000.000,19798000.000,19114000.000
PreferredStockNoParValue,0.000,,
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,,
PreferredStockSharesOutstanding,0.000,,
PrepaidExpenseAndOtherAssetsCurrent,460000.000,303000.000,353000.000
PropertyPlantAndEquipmentNet,7309000.000,7227000.000,8199000.000
RetainedEarningsAppropriated,5425000.000,5425000.000,5425000.000
RetainedEarningsUnappropriated,45762000.000,60123000.000,64779000.000
ShortTermBorrowings,3527000.000,3577000.000,4365000.000
StockholdersEquity,68060000.000,83807000.000,88311000.000
TaxesPayableCurrent,2949000.000,3000000.000,3000000.000
