,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,99742.000,219569.000,283374.000,509544.000,674494.000,411496.000,458535.000,374104.000,262354.000,288113.000,235714.000,348481.000,262169.000,393384.000,439338.000,404834.000
AccountsPayableRelatedPartiesCurrent,,,,,8187.000,,,,5677.000,12975.000,2784.000,3994.000,,,2325.000,
AccountsReceivableNetCurrent,387281.000,479176.000,443055.000,444006.000,411747.000,173004.000,164234.000,291790.000,177947.000,366987.000,355626.000,269156.000,247953.000,164694.000,68392.000,4880.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-45677.000,-57092.000,,,,-130825.000,,,,-163766.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,-22500.000,-5500.000,,,,,
AdditionalPaidInCapital,2629370.000,3122520.000,5909843.000,4528577.000,4676588.000,5417027.000,5733191.000,7933185.000,8731288.000,8793937.000,9266895.000,9633629.000,9727236.000,9835345.000,10376808.000,10667100.000
AllowanceForDoubtfulAccountsReceivable,,,,91054.000,2100.000,,,,10700.000,,,,14400.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,108000.000,148936.000,91054.000,,,,,,,,,,,,
Assets,2230178.000,1648137.000,3173507.000,1708695.000,851800.000,817350.000,475647.000,1244970.000,1281943.000,682822.000,604533.000,616306.000,423184.000,308672.000,182717.000,160661.000
AssetsCurrent,2151274.000,1564283.000,2927390.000,1452124.000,610123.000,551378.000,230457.000,1031729.000,1100650.000,543414.000,465708.000,529853.000,349768.000,249743.000,135042.000,123595.000
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,,,,50000.000,50000.000,50000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,519102.000,464472.000,415242.000,378612.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,177361.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,33379.000,150712.000,111601.000,150712.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,155994.000,153676.000,154489.000,153676.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,152368.000,160084.000,149152.000,74224.000,,,,,,,,,
Cash,1757243.000,1075307.000,2395053.000,944034.000,112745.000,328670.000,12690.000,702804.000,,,,,50330.000,25293.000,25657.000,73857.000
CashAndCashEquivalentsAtCarryingValue,1757243.000,1075307.000,2395053.000,944034.000,112745.000,328670.000,,708204.000,887322.000,147800.000,87012.000,238541.000,50330.000,25293.000,25657.000,73857.000
CashEquivalentsAtCarryingValue,,,,,,,,,,0.000,0.000,0.000,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,3000000.000,3000000.000,3000000.000,3000000.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,40000000.000,40025000.000,43509209.000,43532309.000,43982309.000,44330001.000,44405001.000,45163208.000,50021711.000,50159876.000,50159876.000,50159876.000,50734876.000,51134876.000,51409876.000,52203994.000
CommonStockSharesOutstanding,40000000.000,40025000.000,43509209.000,43532309.000,43982309.000,44330001.000,44405001.000,45163208.000,50021711.000,50159876.000,50159876.000,50159876.000,50734876.000,51134876.000,51409876.000,52203994.000
CommonStockValue,40000.000,40025.000,43510.000,43533.000,43983.000,44330.000,44405.000,45163.000,50022.000,50160.000,50160.000,50160.000,50735.000,51135.000,51410.000,52204.000
DeferredCostsLeasingNet,,-10249.000,-13283.000,-39501.000,-35317.000,-31500.000,-30216.000,-28691.000,-26684.000,-23681.000,-20678.000,-17554.000,14189.000,10319.000,,
DeferredCostsLeasingNetCurrent,,,,,,,,,,,,,,,7739.000,
DeferredCostsLeasingNetNoncurrent,,,,,,,,,,,,,,,0.000,0.000
DeferredRevenue,,,,116184.000,,,,,,,,,,188916.000,90144.000,90144.000
DeferredRevenueLeasesCurrent,,,,,,,,,,,,,,,,2580.000
DeferredTaxAssetsGross,,,,983306.000,866435.000,,,,2147944.000,,,,2606031.000,,,
DeferredTaxAssetsNet,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,-7664798.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,2892075.000,3687809.000,,,,6317482.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,983306.000,,,,,-2147944.000,,,,-2606031.000,,,
DepositsAssetsNoncurrent,19857.000,19857.000,26528.000,21147.000,21147.000,14847.000,14847.000,14847.000,14847.000,14847.000,13887.000,13887.000,13887.000,13887.000,13887.000,13887.000
DerivativeLiabilities,,,,,,,,,,,,,,,,57624.000
DerivativeLiabilitiesCurrent,,,,,,,,,63389.000,59624.000,24840.000,,0.000,,,
DerivativeLiabilitiesNoncurrent,,,,53612.000,6142.000,57479.000,0.000,0.000,,,,0.000,,,,
EmployeeRelatedLiabilitiesCurrent,,63360.000,139007.000,198566.000,56292.000,142772.000,99738.000,156940.000,120910.000,61199.000,119907.000,164843.000,132464.000,140374.000,141054.000,207601.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,377693.000,311715.000,230900.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,-102000.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,144000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,,,96000.000,87000.000,,,,,42000.000,,,
