,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,49600000.000,56400000.000,,,
AccruedIncomeTaxes,,,,,,,93800000.000,92300000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-9600000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-16700000.000,-20400000.000,3200000.000,3100000.000,2300000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-7300000.000,,-13600000.000,-23600000.000,-25000000.000,,
Assets,7767300000.000,7772900000.000,934300000.000,979300000.000,911900000.000,1014100000.000,939800000.000,937300000.000,1338000000.000,1294300000.000,1276600000.000
AssetsFairValueDisclosure,,,,,,,102300000.000,105500000.000,123400000.000,,
CashAndCashEquivalentsAtCarryingValue,278300000.000,268600000.000,124500000.000,178300000.000,126800000.000,135900000.000,70400000.000,65100000.000,151300000.000,,
CommonStockParOrStatedValuePerShare,,,0.001,,,,0.001,0.001,0.001,,
CommonStockSharesIssued,,,120535695.000,,,,120854122.000,120157765.000,120157765.000,,
CommonStockSharesOutstanding,,,120535695.000,,,,,,,,
CommonStockValue,,,,,,,100000.000,100000.000,100000.000,,
DebtInstrumentFaceAmount,,,,,,,,,400000000.000,400000000.000,400000000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,7600000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,3300000.000,,,,4100000.000,
DeferredCompensationLiabilityCurrentAndNoncurrent,,228300000.000,,,,260800000.000,264300000.000,258800000.000,,291000000.000,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,42300000.000,,,,38500000.000,,,,53700000.000,
DeferredFinanceCostsNet,,,,,,,,,7800000.000,7700000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,1600000.000,,,,5900000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,2500000.000,,,,1800000.000,,,,1400000.000,
DeferredTaxAssetsGross,,364200000.000,,,,352400000.000,,,,340400000.000,
DeferredTaxAssetsLiabilitiesNet,,330300000.000,,,,341600000.000,343100000.000,330900000.000,,332700000.000,
DeferredTaxAssetsNet,,330300000.000,,,,346000000.000,,,,334900000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,12700000.000,,,,8100000.000,,,,3700000.000,
