,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,34754000.000,46269000.000,34577000.000,40340000.000,32297000.000,40597000.000,33621000.000,38491000.000,29835000.000,39382000.000,27450000.000,37004000.000,32768000.000,48348000.000,35127000.000,44411000.000,34610000.000,42238000.000,30158000.000,38276000.000,30061000.000,38190000.000,42200000.000,39111000.000
AccountsReceivableNet,2789000.000,2731000.000,2552000.000,2864000.000,1836000.000,3270000.000,1953000.000,2377000.000,2301000.000,2301000.000,2925000.000,2732000.000,2283000.000,2387000.000,2213000.000,3425000.000,3210000.000,2772000.000,4014000.000,3309000.000,2519000.000,2933000.000,3056000.000,2549000.000
AccumulatedAmortizationDeferredFinanceCosts,13788000.000,14587000.000,15111000.000,15767000.000,16565000.000,16250000.000,16834000.000,17410000.000,18002000.000,18594000.000,19187000.000,9243000.000,9930000.000,10610000.000,11295000.000,11895000.000,12571000.000,3626000.000,4267000.000,4898000.000,5539000.000,6178000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,1206000.000,4460000.000,2635000.000,210000.000,1522000.000,3405000.000,5576000.000,3983000.000,14457000.000,14944000.000,9732000.000,10922000.000,13002000.000,12241000.000,15560000.000,13178000.000,7862000.000,4471000.000
AdditionalPaidInCapital,31801000.000,31801000.000,31801000.000,31801000.000,32101000.000,32101000.000,29352000.000,29352000.000,29745000.000,29745000.000,29745000.000,29745000.000,30139000.000,30139000.000,30139000.000,30139000.000,30739000.000,30739000.000,30739000.000,30739000.000,31189000.000,31189000.000,31189000.000,31183000.000
AllowanceForDoubtfulAccountsReceivable,1070000.000,1039000.000,1039000.000,1402000.000,1670000.000,2306000.000,2219000.000,2294000.000,2125000.000,1938000.000,1993000.000,1960000.000,1720000.000,1487000.000,1544000.000,1359000.000,1204000.000,1051000.000,918000.000,1002000.000,1044000.000,1214000.000,1473000.000,1778000.000
Assets,1771975000.000,1784960000.000,1771307000.000,1772990000.000,1761425000.000,1765477000.000,1481810000.000,1485263000.000,1469572000.000,1471420000.000,1457724000.000,1452043000.000,1449856000.000,1465437000.000,1423216000.000,1432872000.000,1417939000.000,1456701000.000,1447808000.000,1448437000.000,1445835000.000,1451599000.000,1451230000.000,1443932000.000
AssetsFairValueDisclosure,,,,,,,,,,,,33605000.000,35776000.000,34183000.000,69655000.000,70143000.000,39932000.000,41119000.000,43191000.000,42414000.000,45706000.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,133525000.000,0.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,33363000.000,35729000.000,34166000.000,44646000.000,45139000.000,39931000.000,41119000.000,43191000.000,42414000.000,45706000.000,43287000.000,,34471000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,0.000,,,31206000.000,34460000.000,32635000.000,30210000.000,31522000.000,,,,,,,,,,,,,
BuildingsAndImprovementsGross,978842000.000,982350000.000,985637000.000,986360000.000,988486000.000,864552000.000,864609000.000,866038000.000,867943000.000,869204000.000,869681000.000,870630000.000,870676000.000,871231000.000,873667000.000,874808000.000,874901000.000,950416000.000,975015000.000,981617000.000,982230000.000,983615000.000,985800000.000,987165000.000
