,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,660000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,124000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,735000.000,1018000.000,327000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,257000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,1127000.000
AmortizationOfFinancingCostsAndDiscounts,,,,198000.000
AmortizationOfIntangibleAssets,,,73000.000,188000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,17910054.000,20531276.000,2089696.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,747000.000,1044000.000,-1940000.000
CashPeriodIncreaseDecrease,-26570.000,,,
ComprehensiveIncomeNetOfTax,-34900.000,,,
ContractsRevenue,21000.000,,,
ConversionOfStockAmountConverted1,,0.000,,
ConvertiblePreferredStockConvertedToOtherSecurities,,12000.000,0.000,
CostOfGoodsAndServicesSold,40368.000,,,
CostOfRevenue,,,111000.000,
CostOfServices,,,,285000.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,
CurrentForeignTaxExpenseBenefit,,0.000,0.000,
CurrentIncomeTaxExpenseBenefit,,0.000,0.000,
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000,
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000,
DeferredForeignIncomeTaxExpenseBenefit,,0.000,0.000,
DeferredIncomeTaxExpenseBenefit,,0.000,0.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,
Depreciation,,24000.000,26000.000,36000.000
EarningsPerShareBasicAndDiluted,-0.000,-0.070,-0.100,-0.790
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
ForeignCurrencyTransactionGainLossBeforeTax,,,,13000.000
ForeignCurrencyTransactionGainLossRealized,,-33000.000,28000.000,
GeneralAndAdministrativeExpense,,1191000.000,2552000.000,1164000.000
GrossProfit,33932.000,,-1000.000,-5000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,383000.000,827000.000,811000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,2942000.000,4633000.000,3857000.000
