,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7474000.000,8953000.000,13582000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,58000.000,-33000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,27600000.000,35900000.000,35900000.000
AdvertisingExpense,76000.000,168000.000,124000.000
AllocatedShareBasedCompensationExpense,7474000.000,8953000.000,13582000.000
AmortizationOfFinancingCostsAndDiscounts,28000.000,61000.000,37000.000
AmortizationOfIntangibleAssets,266000.000,1700000.000,8000000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-22845000.000,-164596000.000
BusinessAcquisitionsProFormaRevenue,,341943000.000,302238000.000
BusinessCombinationAcquisitionRelatedCosts,,8400000.000,
CapitalLeasesIncomeStatementAmortizationExpense,,,558000.000
CapitalizedComputerSoftwareAmortization,723000.000,1000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,120732000.000,-38202000.000,-49774000.000
ComprehensiveIncomeNetOfTax,-5483000.000,-15231000.000,-149364000.000
CostOfRevenue,105739000.000,154774000.000,179758000.000
CurrentIncomeTaxExpenseBenefit,59000.000,-49000.000,175000.000
DeferredIncomeTaxExpenseBenefit,,2000.000,17000.000
DepreciationAndAmortization,2365000.000,5913000.000,16733000.000
DepreciationDepletionAndAmortization,,,7500000.000
EarningsPerShareBasicAndDiluted,-0.110,-0.180,-1.360
EffectOfExchangeRateOnCashAndCashEquivalents,3000.000,-143000.000,-200000.000
EffectiveIncomeTaxRateContinuingOperations,-0.011,0.003,-0.001
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.051,-0.256,-0.218
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.098,-0.043,-0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,-0.134
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,-0.281,0.015,-0.014
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.006,-0.002,0.007
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.029,0.033,0.021
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,151443000.000,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,26224000.000,,
FairValueOfAssetsAcquired,,,3846000.000
ForeignCurrencyTransactionGainLossBeforeTax,,-194000.000,-44000.000
ForeignCurrencyTransactionGainLossUnrealized,,84000.000,
ForeignIncomeTaxExpenseBenefitContinuingOperations,53000.000,-57000.000,160000.000
GeneralAndAdministrativeExpense,38954000.000,61891000.000,88588000.000
GoodwillAcquiredDuringPeriod,,134141000.000,61029000.000
GoodwillAndIntangibleAssetImpairment,,,93479000.000
GoodwillImpairmentLoss,,,57069000.000
GoodwillOtherChanges,,,445000.000
GrossProfit,71928000.000,104397000.000,116406000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,36400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-5276000.000,-15001000.000,-149044000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5360000.000,-15160000.000,-148895000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-84000.000,-159000.000,149000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-5360000.000,-15160000.000,-148895000.000
IncomeTaxExpenseBenefit,70000.000,-47000.000,192000.000
IncomeTaxExpenseBenefitContinuingOperations,59000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2884000.000,-4740000.000,563000.000
IncreaseDecreaseInAccountsReceivable,25831000.000,28117000.000,-18271000.000
IncreaseDecreaseInDeferredRevenue,12000.000,116000.000,-63000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,869000.000,-1096000.000,483000.000
IncreaseDecreaseInOtherOperatingAssets,249000.000,-363000.000,1871000.000
IncreaseDecreaseInOtherOperatingLiabilities,-57000.000,292000.000,375000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,542000.000,1299000.000,-486000.000
InterestExpense,64000.000,,
InterestIncomeExpenseNet,,-95000.000,-145000.000
InterestPaid,17000.000,,53000.000
NetCashProvidedByUsedInFinancingActivities,128526000.000,-13528000.000,1157000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,128526000.000,-13528000.000,1157000.000
NetCashProvidedByUsedInInvestingActivities,-5260000.000,-3112000.000,-40492000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5260000.000,-3112000.000,-40492000.000
NetCashProvidedByUsedInOperatingActivities,-2537000.000,-21419000.000,-10239000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2537000.000,-21419000.000,-10239000.000
NetIncomeLoss,-5430000.000,-15113000.000,-149087000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6758000.000,-15113000.000,-149087000.000
NoncashMergerRelatedCosts,,111000.000,
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,57745000.000
NonoperatingIncomeExpense,-898000.000,-18000.000,-145000.000
OperatingExpenses,76390000.000,119539000.000,265156000.000
OperatingIncomeLoss,-4462000.000,-15142000.000,-148750000.000
OperatingLeasesRentExpenseNet,2000000.000,3300000.000,8100000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-53000.000,-1000.000,55000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-117000.000,-332000.000
OtherNonoperatingIncome,-834000.000,,
OtherNonoperatingIncomeExpense,,77000.000,
PaymentsOfStockIssuanceCosts,,116000.000,33000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,518000.000,941000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,-1968000.000,22360000.000
PaymentsToAcquirePropertyPlantAndEquipment,5260000.000,5080000.000,18132000.000
PreferredStockAccretionOfRedemptionDiscount,8000.000,,
ProceedsFromIssuanceOfCommonStock,127030000.000,,
ProceedsFromStockOptionsExercised,1496000.000,1462000.000,2131000.000
ProvisionForDoubtfulAccounts,1639000.000,1766000.000,1290000.000
RepaymentsOfLinesOfCredit,,4003000.000,
RepaymentsOfLongTermDebt,,10353000.000,
Revenues,177667000.000,259171000.000,296164000.000
SalesRevenueNet,177667000.000,259171000.000,296164000.000
SellingAndMarketingExpense,23816000.000,38682000.000,53621000.000
ShareBasedCompensation,7474000.000,8953000.000,13582000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,3703821.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,13235620.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,2.560
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,6.760
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,1.840
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,6000.000,10000.000,32000.000
StockGrantedDuringPeriodValueSharebasedCompensation,1496000.000,-518000.000,-941000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,821301.000
StockIssuedDuringPeriodValueAcquisitions,,175295000.000,48269000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,78003000.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,78003000.000,,
StockIssuedDuringPeriodValueNewIssues,127031000.000,,
StockIssuedDuringPeriodValueStockOptionsExercised,,1464000.000,2131000.000
TemporaryEquityAccretionOfDividends,-1328000.000,,
TemporaryEquityAccretionToRedemptionValue,-8000.000,,
TemporaryEquityDividendsAdjustment,1328000.000,,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,,-412000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,9000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,32000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,,0.000,
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition,,765000.000,654000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,29000.000,208000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,,0.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,60951000.000,84029000.000,109613000.000
