,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2014-02-28,2014-08-31
AccountsNotesAndLoansReceivableNetCurrent,350000.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,377013.000,897057.000,757627.000,939699.000,736089.000,467336.000,464863.000,518979.000,998744.000,1241497.000
AccountsPayableRelatedPartiesCurrent,75312.000,300163.000,286506.000,350956.000,289363.000,28093.000,5000.000,70000.000,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,289363.000,,,,,
AccountsReceivableNet,,,,,,,,,978.000,130.000
AccruedPayrollTaxesCurrent,,,,,,,,,16.000,253.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4826.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1946.000,-15025.000,-52110.000,-21984.000,-49920.000,,,,,
AdditionalPaidInCapital,9595723.000,15328237.000,17400992.000,17910399.000,18281908.000,18409825.000,18693620.000,18746931.000,19651040.000,20009194.000
Assets,6797429.000,12340826.000,13533816.000,13220656.000,8947298.000,2086839.000,1957389.000,1946516.000,46632.000,19653.000
AssetsCurrent,656957.000,158416.000,1092358.000,808015.000,315264.000,1237.000,65389.000,54516.000,46632.000,19653.000
AssetsNoncurrent,,,,,,,,1892000.000,0.000,
BankOverdrafts,,,,,,,,,,998.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,5160453.000,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,6142038.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,3303.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,69217.000,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,-994336.000,,,,
BusinessAcquisitionPurchasePriceAllocationEquipment,,,,,,10850.000,,,,
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,,-70619.000,,,,
Cash,,,,,,,,779.000,34758.000,0.000
CashAndCashEquivalentsAtCarryingValue,7760.000,2473.000,85436.000,35392.000,2222.000,1237.000,62447.000,,,
CashEquivalentsAtCarryingValue,,,,,,,,779.000,34758.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,50000000.000,50000000.000,50000000.000,50000000.000,500000000.000,2000000000.000
CommonStockSharesIssued,62356598.000,86441671.000,99025004.000,102693442.000,7228393.000,8734877.000,40682900.000,56142769.000,672046891.000,1782718887.000
CommonStockSharesOutstanding,62356598.000,86441671.000,99025004.000,102693442.000,7228393.000,8734877.000,40682900.000,56142769.000,672046891.000,1782718887.000
CommonStockValue,624.000,864.000,990.000,1027.000,72.000,87.000,407.000,561.000,67205.000,178272.000
ConvertibleLongTermNotesPayable,,,,,,,,,3597.000,21778.000
ConvertibleNotesPayableCurrent,,,,,,,,,635155.000,786700.000
DebtDefaultLongtermDebtAmount,,,,,765556.000,270000.000,270000.000,,,
DeferredCosts,,,,,,,,,,6023.000
DeferredFinanceCostsNet,,,,,,,,,1205220.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1951833.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,-1951833.000,,,,
DerivativeLiabilities,,,,,738267.000,1773986.000,3364358.000,1586275.000,6475564.000,1073582.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,414284.000,414284.000,6554144.000,7729052.000,11947800.000,18815146.000,20856436.000,-19335974.000,-27864395.000,
DueFromAffiliateCurrent,,,,,,,,,10700.000,500.000
DueToAffiliateCurrent,,,,,,,,,200.000,92280.000
Liabilities,1512778.000,2606119.000,3083328.000,3406526.000,3206492.000,3102152.000,4729877.000,3145097.000,8623276.000,3727088.000
LiabilitiesAndStockholdersEquity,6797429.000,12340826.000,13533816.000,13220656.000,8947298.000,2086839.000,1957389.000,1946516.000,46632.000,19653.000
LiabilitiesCurrent,1023687.000,2104136.000,2748860.000,3063144.000,3030336.000,3102152.000,4729877.000,3145097.000,8109679.000,3195310.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,,,,,,,0.000,
LongTermNotesPayable,,,,,,,,,510000.000,510000.000
MineralRights,6136002.000,12167541.000,12278040.000,12278040.000,6086002.000,,1892000.000,1892000.000,,
MinorityInterest,,70113.000,69044.000,68024.000,,,,,-3320.000,-94231.000
NotesAndLoansReceivableNetNoncurrent,,,,,2516103.000,2085602.000,0.000,0.000,,
NotesPayableCurrent,200000.000,525764.000,1133468.000,1391335.000,685412.000,832737.000,895656.000,969843.000,,
OperatingLossCarryforwards,,,,,,5576665.000,,,,
OtherAccountsPayableAndAccruedLiabilities,,,,,,,,,0.000,
OtherAssetsNoncurrent,,,150514.000,121747.000,27740.000,,,,,
OtherLiabilities,371362.000,,,,,,,,,
OtherLiabilitiesNoncurrent,489091.000,,,,,,,,,
OtherReceivables,215302.000,98065.000,99173.000,87178.000,112768.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockRedemptionAmount,,,,,,,,,,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,,,,-3000000.000,1000000.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,1000000.000,1000000.000
PreferredStockValue,0.000,,,0.000,,,,10.000,10.000,10.000
PreferredUnitsIssued,,,,,,,,,1000000.000,
PrepaidExpenseCurrent,83895.000,57878.000,907749.000,685445.000,200274.000,,2942.000,53737.000,196.000,13000.000
PropertyPlantAndEquipmentGross,,,,,,4826.000,,,,
PropertyPlantAndEquipmentNet,4470.000,14869.000,12904.000,12854.000,2189.000,,,,,
RedeemableConvertiblePreferredStockSharesAuthorized,,,,,,,,7000000.000,,
RedeemableConvertiblePreferredStockSharesIssued,,,,,,,,1850.000,,
RedeemableConvertiblePreferredStockSharesOutstanding,,,,,,,,1850.000,,
RedeemablePreferredStockSharesAuthorized,,,,,,,,3000000.000,,
RedeemablePreferredStockSharesIssued,,,,,,,,3000000.000,,
RedeemablePreferredStockSharesOutstanding,,,,,,,,3000000.000,,
RetainedEarningsAccumulatedDeficit,-3895466.000,-5235198.000,,,,,,,-414284.000,-23800680.000
SharesIssued,,,,,,,,57144619.000,673048741.000,
StockholdersEquity,5284651.000,9664594.000,10381444.000,9746106.000,,,-2772488.000,-1198581.000,-8573324.000,-3707435.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5284651.000,9734707.000,10450488.000,9814130.000,5740806.000,-1015313.000,-2772488.000,-1198581.000,-8576644.000,-3707435.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,,,,,-12900.000,0.000
TreasuryStockValue,,,,,129200.000,195825.000,195825.000,-195825.000,0.000,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,,,,,,,,1349708024.000
