,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-52000.000,-106000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,1868000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,1249000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4148000.000,5681000.000
AdvertisingExpense,,10890000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,3692000.000
AmortizationOfAcquiredIntangibleAssets,3892000.000,3070000.000
AmortizationOfIntangibleAssets,,3070000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2673000.000
BusinessCombinationIntegrationRelatedCosts,,1766000.000
CapitalLeaseObligationsIncurred,18976000.000,29010000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,18653000.000,-16403000.000
ComprehensiveIncomeNetOfTax,,17522000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-489000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,17033000.000
CurrentIncomeTaxExpenseBenefit,,37000.000
CurrentStateAndLocalTaxExpenseBenefit,,37000.000
DeferredFederalIncomeTaxExpenseBenefit,,-10028000.000
DeferredIncomeTaxExpenseBenefit,,-10974000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-946000.000
Depreciation,,38183000.000
DepreciationDepletionAndAmortization,29140000.000,41253000.000
EarningsPerShareBasic,,0.370
EarningsPerShareBasicAndDiluted,-0.240,
EarningsPerShareDiluted,,0.350
EffectOfExchangeRateOnCashAndCashEquivalents,-296000.000,-114000.000
EffectiveIncomeTaxRateContinuingOperations,,-3.366
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-4.322
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.349
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.176
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.128
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.010
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.156
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,1559000.000
GainLossOnDispositionOfAssets,-3883000.000,-2284000.000
GoodwillTranslationAdjustments,,2811000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,14603000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,46101000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-11353000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7418000.000,3250000.000
IncomeLossFromEquityMethodInvestments,,-1325000.000
IncomeTaxExpenseBenefit,-270000.000,-10937000.000
IncomeTaxesPaidNet,258000.000,300000.000
IncreaseDecreaseInAccountsPayable,-202000.000,160000.000
IncreaseDecreaseInAccountsReceivable,3303000.000,-1710000.000
IncreaseDecreaseInAccruedLiabilities,4760000.000,8400000.000
IncreaseDecreaseInDeferredRevenue,6220000.000,1853000.000
IncreaseDecreaseInDeposits,154000.000,-1056000.000
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,110000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,4750000.000,-4860000.000
IncreaseDecreaseInRestrictedCash,3261000.000,8123000.000
InterestExpense,8634000.000,4385000.000
InterestPaidNet,7108000.000,3132000.000
InvestmentIncomeInterest,128000.000,367000.000
NetCashProvidedByUsedInFinancingActivities,71640000.000,913000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,71640000.000,913000.000
NetCashProvidedByUsedInInvestingActivities,-87642000.000,-87927000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-87642000.000,-87927000.000
NetCashProvidedByUsedInOperatingActivities,34951000.000,70725000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,34951000.000,70725000.000
NetIncomeLoss,-7152000.000,14676000.000
NetIncomeLossAttributableToNoncontrollingInterest,4000.000,-489000.000
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,,489000.000
NotesIssued1,,4660000.000
OperatingExpenses,243602000.000,272770000.000
OperatingIncomeLoss,-1953000.000,6098000.000
OperatingLeasesRentExpenseNet,,13845000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,-4000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-468000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,12000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,2834000.000
OtherComprehensiveIncomeLossNetOfTax,,2846000.000
OtherIncome,3041000.000,
OtherNoncashIncome,,3028000.000
OtherNoncashIncomeExpense,99000.000,
OtherNonoperatingIncomeExpense,,1170000.000
OtherOperatingIncomeExpenseNet,,1442000.000
PaymentsOfStockIssuanceCosts,1831000.000,
PaymentsToAcquireAdditionalInterestInSubsidiaries,,400000.000
PaymentsToAcquireAvailableForSaleSecurities,51665000.000,33514000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,2967000.000
PaymentsToAcquireEquityMethodInvestments,,8700000.000
PaymentsToAcquirePropertyPlantAndEquipment,60520000.000,108789000.000
ProceedsFromIssuanceInitialPublicOffering,109769000.000,
ProceedsFromIssuanceOfDebt,32682000.000,47924000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,2500000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,12955000.000,33495000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,14695000.000,42127000.000
ProceedsFromStockOptionsExercised,3345000.000,1598000.000
ProfitLoss,-7148000.000,14187000.000
ProvisionForDoubtfulAccounts,,3910000.000
RepaymentsOfDebtAndCapitalLeaseObligations,76656000.000,48609000.000
ResearchAndDevelopmentExpense,3948000.000,4522000.000
Revenues,241649000.000,278868000.000
SalesRevenueNet,238608000.000,278868000.000
SellingGeneralAndAdministrativeExpense,57117000.000,71558000.000
ShareBasedCompensation,4108000.000,5561000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,0.580
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,2232000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,90210.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,283454.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,1455000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,6.810
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,4.330
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,8.950
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,11.140
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,12.730
StockIssuedDuringPeriodSharesStockOptionsExercised,,360087.000
StockIssuedDuringPeriodValueNewIssues,108278000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,937000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-19974000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,41545494.000
WeightedAverageNumberOfSharesOutstandingBasic,,39852035.000
