,2015-05-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdvertisingExpense,3724.000,0.000,0.000,0.000,2704.000,49003.000,3083.000,77.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,680.000,,,,31668.000,,
CostOfRevenue,,,,,,,12956.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,1867470.000,,
Depreciation,135.000,133.000,,135.000,,134.000,131.000,10.000
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.030,-0.030,-0.040,-0.050,-0.030,-0.050
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,0.350,,
FranchiseRevenue,,,,95757.000,,3613.000,2840.000,7029.000
FranchisorCosts,,,,80757.000,,17081.000,17822.000,20944.000
FranchisorRevenue,,,,,,,18680.000,7029.000
GeneralAndAdministrativeExpense,78413.000,144434.000,162437.000,242430.000,197659.000,314393.000,216677.000,349456.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,-5376.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,54894.000,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-54894.000,,,,-135126.000,,
IncomeTaxReconciliationNondeductibleExpense,,-54894.000,,,,-135126.000,,
IncreaseDecreaseInAccountsPayable,,-2554.000,,,,2535.000,,
IncreaseDecreaseInAccruedLiabilities,,-754.000,,,,-1132.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,9235.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,127208.000,,,,70168.000,,
IncreaseDecreaseInPrepaidExpense,,3648.000,,,,-7641.000,,
InterestExpense,,,,,,,,15318.000
InterestPaid,,1282.000,,,,5851.000,,
NetCashProvidedByUsedInFinancingActivities,,29839.000,,,,349819.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,29839.000,,,,349819.000,,
NetCashProvidedByUsedInOperatingActivities,,-29159.000,,,,-312775.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-29159.000,,,,-312775.000,,
NetIncomeLoss,-153221.000,-156840.000,-220681.000,-240059.000,-242624.000,-386074.000,-267992.000,-416464.000
OperatingExpenses,153221.000,156840.000,220681.000,255059.000,347011.000,389687.000,286672.000,408175.000
OperatingIncomeLoss,,,,,,,,-401146.000
OtherGeneralAndAdministrativeExpense,78413.000,13462.000,15273.000,31735.000,10451.000,39814.000,18882.000,8390.000
OwnshareLendingArrangementDividendsNotReimbursed,97223.000,27524.000,,,,,,
PaymentsForAdvanceToAffiliate,,1345.000,,,,133.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,449000.000,,
ProceedsFromNotesPayable,,31184.000,,,,,,
ProfessionalFees,50304.000,4906.000,50938.000,12629.000,34728.000,57907.000,38965.000,37775.000
RepaymentsOfNotesPayable,,,,,,99048.000,,
ResearchAndDevelopmentExpense,24504.000,7500.000,7306.000,,,306.000,252.000,
RevenueFromFranchisorOwnedOutlets,,,,,,,15840.000,
Revenues,,,,15000.000,,,,
SalesRevenueNet,,,,15000.000,,,,
ShareBasedCompensation,,,,75000.000,,,,112500.000
StockIssuedDuringPeriodValueNewIssues,,,,,,1000000.000,,
StockIssuedDuringPeriodValueOther,,,,,,449000.000,,
TravelAndEntertainmentExpense,,,,,,69953.000,24276.000,27568.000
ValuationAllowancesAndReservesPeriodIncreaseDecrease,53627.000,54894.000,,,,135126.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,7038180.000,7038180.000,7038180.000,7038995.000,-14036654.000,7628182.000,8020332.000,8293150.000
