,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockSplit,,,9757.000,,
AdvertisingExpense,,,,,28867.000
AmortizationOfDebtDiscountPremium,,,,,356250.000
AmortizationOfDeferredLeasingFees,,,,,356250.000
AmortizationOfDeferredLoanOriginationFeesNet,,,,,375000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,90019.000
CostOfGoodsSold,,,,,466433.000
Depreciation,,,,,379.000
DepreciationAndAmortization,,,,,11343.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,200.000,200.000,200.000,,
EarningsPerShareBasicAndDiluted,,,,,-0.060
GeneralAndAdministrativeExpense,,,,,578402.000
GrossProfit,,,,,187351.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-6456.000,-1097430.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-11354.000,-3441.000,-9557.000,,
IncomeTaxExpenseBenefit,,,,200.000,
IncreaseDecreaseDueFromAffiliates,,,,,186486.000
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,-20965.000
IncreaseDecreaseInAccountsPayable,,,,,252984.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,66383.000
IncreaseDecreaseInAccountsPayableTrade,,,,,20811.000
IncreaseDecreaseInAccountsReceivable,,,,,4546.000
IncreaseDecreaseInAccruedLiabilities,,,,,86785.000
IncreaseDecreaseInFuelInventories,,,,,-509447.000
IncreaseDecreaseInInventories,,,,,-765320.000
IncreaseDecreaseInOtherReceivables,,,,,-2465.000
IncreaseDecreaseInPrepaidExpense,,,,,9927.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,-180761.000
InterestExpense,-3207.000,-3299.000,-3328.000,3607.000,421180.000
InterestPaid,,,,,1297.000
LaborAndRelatedExpense,,,,,167987.000
NetCashProvidedByUsedInFinancingActivities,,,,,892547.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,892547.000
NetCashProvidedByUsedInInvestingActivities,,,,,-36017.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-36017.000
NetCashProvidedByUsedInOperatingActivities,,,,,-766511.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-766511.000
NetIncomeLoss,,,-9757.000,-6656.000,-1097430.000
NetInvestmentIncome,-3207.000,-3299.000,-3328.000,,
NonoperatingIncomeExpense,,,,-3607.000,
OperatingExpenses,,,,2849.000,863601.000
OperatingIncomeLoss,-8148.000,142.000,6229.000,-2849.000,-676250.000
OtherDepreciationAndAmortization,,,,,10964.000
OtherExpenses,8148.000,142.000,6229.000,,
PaymentsForRepurchaseOfCommonStock,,,,,601.000
PaymentsToAcquireLifeInsurancePolicies,,,,,79328.000
PaymentsToAcquireMachineryAndEquipment,,,,,187815.000
PaymentsToAcquireOtherReceivables,,,,,20811.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,36017.000
ProceedsFromContributionsFromParent,,,,,601.000
ProceedsFromIssuanceOfCommonStock,,,,,1350875.000
ProceedsFromLegalSettlements,0.000,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,6934.000,,
ProceedsFromSaleOfIntangibleAssets,,,,,1770221.000
ProfitLoss,,,,,-1097430.000
RepaymentsOfRelatedPartyDebt,,,,,362000.000
Revenues,0.000,0.000,,,
SalesRevenueGoodsGross,,,,,653784.000
SalesRevenueGoodsNet,,,,,653784.000
SalesRevenueNet,3207.000,3299.000,,,
SellingAndMarketingExpense,,,,,116833.000
ShareBasedCompensation,,,,,0.000
StockIssuedDuringPeriodSharesNewIssues,,,,,946200.000
StockIssuedDuringPeriodSharesOther,,,,,625000.000
StockIssuedDuringPeriodValueNewIssues,,,,,1182750.000
StockIssuedDuringPeriodValueOther,,,,,625.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,14425903.000,17118431.000
