,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,167545.000,464027.000,,,,1165056.000,,,,966008.000,,,,908433.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,,,,,2500.000,,
AllocatedShareBasedCompensationExpense,,,,464027.000,235271.000,226952.000,530526.000,1165056.000,1252973.000,1084050.000,1021589.000,966008.000,956951.000,934329.000,615472.000,908433.000,1012932.000,1025447.000
AmortizationOfDebtDiscountPremium,,,,1900000.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,165702574.000,58330500.000,7288812.000,,,51464983.000,,,,,,,49564330.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2161333.000,-3071407.000,,,,-5423759.000,,,,-3013906.000,,,,2616952.000,,
DebtConversionConvertedInstrumentAmount1,,,,0.000,,,,0.000,,,,,,,,,,
DepreciationAndAmortization,,,3458.000,3321.000,,,,3236.000,,,,2231.000,,,,1781.000,,
DilutiveSecurities,,,,,,,,4455231.000,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,0.170,0.010,,,-0.170,-0.030,,,,
EarningsPerShareBasicAndDiluted,-0.050,-0.050,-0.070,-0.030,-0.290,-0.750,-4.210,-0.020,,,,-0.170,,,,-0.100,-0.050,-0.090
EarningsPerShareDiluted,,,,,,,,,0.140,0.010,,,-0.170,-0.030,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,5064488.000,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,0.000,,,,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,547552.000,526732.000,617468.000,851836.000,668011.000,617826.000,1326507.000,1729052.000,1680105.000,1919070.000,1324797.000,1387615.000,1331219.000,1082031.000,957938.000,1280948.000,1254383.000,1115644.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,619436.000,332404.000,,,,-224994.000,,,,-170910.000,,,,-222334.000,,
IncreaseDecreaseInAccruedLiabilities,,,-625647.000,-150732.000,,,,-136145.000,,,,-66315.000,,,,-594030.000,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,701.000,,,,-174.000,,
IncreaseDecreaseInDueToRelatedParties,,,-34662.000,1932.000,,,,-22225.000,,,,0.000,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,52610.000,,,,-25000.000,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-196311.000,-158462.000,,,,-19618.000,,,,-62522.000,,,,-52050.000,,
IncreaseDecreaseInRestrictedCash,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInSecurityDeposits,,,,0.000,,,,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,4432191.000,4425280.000,,0.000,0.000,0.000,0.000,,,
InterestExpense,,,,2158721.000,1858887.000,1858539.000,12693010.000,0.000,0.000,0.000,143.000,410.000,380.000,349.000,27264.000,14518.000,250.000,214.000
InterestExpenseDebt,,,,5100000.000,,,,,,,,,,,,,,
InterestExpenseOther,,,,,,,,,,,,,,,,10091.000,,
InterestPaid,,,,40000.000,,,,0.000,,,,410.000,,,,284.000,,
InvestmentIncomeInterest,8171.000,6680.000,3388.000,4059.000,2932.000,1362.000,9384.000,11516.000,13344.000,10087.000,7007.000,4522.000,2573.000,530.000,33.000,2039.000,947.000,904.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,0.000,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,0.000,,,,0.000,,,,0.000,,,,5271839.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,0.000,,,,0.000,,,,0.000,,,,5271839.000,,
NetCashProvidedByUsedInInvestingActivities,,,,0.000,,,,-20097.000,,,,-785.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,0.000,,,,-20097.000,,,,-785.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-2161333.000,-3071407.000,,,,-5403662.000,,,,-3013121.000,,,,-2654887.000,,
