,2011-06-30,2011-09-30,2012-03-31,2015-03-31,2015-06-30,2015-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-74320.000,-74313.000,,
AdvertisingExpense,11590.000,16023.000,13880.000,8037.000,4254.000,6042.000
AssetImpairmentCharges,225062.000,645797.000,91142.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,53433.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,57530.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,4097.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,20797092.000,9727037.000,,
ComprehensiveIncomeNetOfTax,-327569.000,-634888.000,-106394.000,92156.000,-290929.000,-177445.000
DeferredIncomeTaxExpenseBenefit,,,,50299.000,,
Depreciation,,,,91755.000,,
DepreciationAmortizationAndAccretionNet,,,100952.000,91755.000,,
DerivativeGainLossOnDerivativeNet,,,,,-426667.000,0.000
EarningsPerShareBasic,-0.360,-0.470,-0.040,0.020,-0.160,-0.140
EarningsPerShareDiluted,-0.360,-0.470,-0.040,0.020,-0.160,-0.140
EquipmentExpense,136515.000,137114.000,101171.000,84066.000,82011.000,90021.000
FederalDepositInsuranceCorporationPremiumExpense,,,,101455.000,101595.000,70777.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,,,0.000,,
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,,,0.000,,
FeesAndCommissionsDepositorAccounts,197834.000,180605.000,164210.000,136234.000,141849.000,145500.000
FeesAndCommissionsMortgageBanking,7841.000,23251.000,3279.000,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,22444.000,16056.000,142677.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,392874.000,50425.000,138.000
FinancingReceivableModificationsNumberOfContracts2,,,,,1.000,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,2688116.000,272800.000,19685.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,2662249.000,272800.000,20017.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,392000.000,,
GainLossOnDispositionOfAssets,-4269.000,201086.000,-48797.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,750.000,0.000
GainLossOnSaleOfSecuritiesNet,0.000,3288.000,2856.000,0.000,0.000,
GainLossOnSalesOfLoansNet,13622.000,23701.000,38089.000,32335.000,39641.000,22993.000
GainsLossesOnSalesOfOtherRealEstate,,,,50340.000,58164.000,38020.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,6763286.000,8619564.000,8346658.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,78806.000,77573.000,79228.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeCashBasisMethod,,,,70525.000,66573.000,81736.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-522319.000,-685363.000,-64101.000,49267.000,-352372.000,-305927.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,16752.000,-119808.000,-104015.000
IncreaseDecreaseInDeposits,,,8628594.000,8486952.000,,
IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,,,,-2565150.000,,
IncreaseDecreaseInOperatingAssets,,,,133196.000,,
IncreaseDecreaseInOperatingLiabilities,,,,128817.000,,
InformationTechnologyAndDataProcessing,118207.000,122219.000,133519.000,165125.000,172016.000,133955.000
InterestAndDividendIncomeOperating,,2673800.000,2339934.000,1770892.000,1704236.000,1653639.000
InterestAndDividendIncomeSecurities,,,,109919.000,97104.000,89928.000
InterestAndFeeIncomeLoansAndLeases,2534972.000,2467854.000,2153005.000,1656679.000,1603651.000,1549915.000
InterestExpense,889098.000,850987.000,529642.000,237464.000,652025.000,239044.000
InterestExpenseDeposits,764822.000,725662.000,404273.000,173382.000,162710.000,176666.000
InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,,,,8548.000,6159.000,5019.000
InterestExpenseShortTermBorrowingsExcludingFederalFundsAndSecuritiesSoldUnderAgreementsToRepurchase,,,,55534.000,56489.000,57359.000
InterestExpenseSubordinatedNotesAndDebentures,,,,592556.000,,
InterestIncomeExpenseAfterProvisionForLoanLoss,1367497.000,1478121.000,1735257.000,1533428.000,1052211.000,1414595.000
InterestIncomeExpenseNet,1865418.000,1822813.000,1810292.000,1533428.000,1052211.000,1414595.000
InterestIncomeOperating,2754516.000,,,,,
InterestPaid,,,423361.000,207801.000,,
LaborAndRelatedExpense,1027091.000,1017631.000,969764.000,1010481.000,981347.000,984606.000
NetCashProvidedByUsedInFinancingActivities,,,10885716.000,5921802.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,10885716.000,5921802.000,,
NetCashProvidedByUsedInInvestingActivities,,,10288887.000,3703172.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,10288887.000,3703172.000,,
NetCashProvidedByUsedInOperatingActivities,,,-377511.000,102063.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-377511.000,102063.000,,
NetIncomeLoss,-522319.000,-685363.000,-64101.000,32515.000,-232564.000,-201912.000
NoninterestExpense,2250001.000,2749758.000,2101004.000,1891082.000,1841654.000,2146168.000
NoninterestIncome,360185.000,586274.000,301646.000,406921.000,437071.000,425646.000
NoninterestIncomeOtherOperatingIncome,145157.000,154343.000,142009.000,188012.000,196667.000,219133.000
OccupancyNet,155485.000,166958.000,162843.000,165687.000,145209.000,153750.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,,,-42293.000,90366.000,-88431.000,37071.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-42293.000,59641.000,-58365.000,24467.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,-2856.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,0.000,0.000,0.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,0.000,30725.000,-30066.000,12604.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-39437.000,90366.000,-88431.000,37071.000
OtherInterestAndDividendIncome,15515.000,15958.000,14907.000,4294.000,3481.000,13796.000
OtherNoninterestExpense,490952.000,565931.000,553033.000,260415.000,206262.000,283535.000
PaymentsForProceedsFromLoansAndLeases,,,,-1998406.000,,
PaymentsToAcquireAvailableForSaleSecurities,,,5159391.000,0.000,,
PaymentsToAcquireProductiveAssets,,,,19528.000,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,1812955.000,1673954.000,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,257997.000,0.000,0.000,0.000
ProceedsFromSaleOfForeclosedAssets,,,342882.000,50340.000,,
ProceedsFromSaleOfLoansHeldForSale,,,2198589.000,1378555.000,,
ProfessionalFees,85099.000,78085.000,75652.000,95816.000,85455.000,408886.000
ProvisionForLoanAndLeaseLosses,,344692.000,75035.000,0.000,0.000,0.000
ProvisionForLoanLossesExpensed,497921.000,,,,,
SalesRevenueGoodsGross,,,,50340.000,,
TransferToOtherRealEstate,,,,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000
WeightedAverageNumberOfSharesOutstandingBasic,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000,1468800.000
