,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,6199000.000,7653000.000,12232000.000,8633000.000,11486000.000,16460000.000,9136000.000,11879000.000,20091000.000,11958000.000,14403000.000,10972000.000,17152000.000,17744000.000,7740000.000,10457000.000,7977000.000,10341000.000
AccountsReceivableGross,,,,,63214000.000,65692000.000,76947000.000,71785000.000,69131000.000,69281000.000,58718000.000,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,74036000.000,68516000.000,60658000.000,51806000.000,68118000.000,72787000.000,82890000.000
AccountsReceivableNet,,,,,58046000.000,58852000.000,68179000.000,62749000.000,58063000.000,56437000.000,53564000.000,,,,,,,
AccountsReceivableNetCurrent,35348000.000,38898000.000,46240000.000,54689000.000,58046000.000,58852000.000,68179000.000,62749000.000,58063000.000,56437000.000,53564000.000,67266000.000,63766000.000,53590000.000,51806000.000,64566000.000,64054000.000,69661000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,2100000.000,,,,2700000.000,,,,1500000.000,,,
AccruedLiabilitiesCurrent,,,,,3527000.000,12313000.000,12050000.000,9640000.000,10347000.000,11315000.000,12846000.000,8496000.000,12412000.000,13537000.000,10782000.000,5908000.000,10815000.000,7220000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,24259000.000,22018000.000
AccruedSalariesCurrent,,,,,5462000.000,2753000.000,23680000.000,21087000.000,24502000.000,22078000.000,21566000.000,14778000.000,26517000.000,29994000.000,28844000.000,24624000.000,21542000.000,20161000.000
AccruedVacationCurrent,,,,,5195000.000,5198000.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,249096000.000,290095000.000,334859000.000,379692000.000,424070000.000,466409000.000,498753000.000,539371000.000,581841000.000,623147000.000,2316000.000,18947000.000,35653000.000,52726000.000
AllowanceForDoubtfulAccountsReceivable,,,,,5168000.000,6840000.000,8768000.000,9036000.000,11068000.000,12844000.000,5154000.000,6770000.000,4750000.000,7068000.000,,3552000.000,8733000.000,13229000.000
Assets,3383275000.000,3379931000.000,3496765000.000,3437398000.000,3392485000.000,3342677000.000,3320932000.000,3299623000.000,3203868000.000,3200961000.000,3204822000.000,3167058000.000,3098834000.000,3086099000.000,1885491000.000,1880616000.000,1859199000.000,1861790000.000
AssetsCurrent,139674000.000,140114000.000,321955000.000,304200000.000,321422000.000,313221000.000,242433000.000,259240000.000,190171000.000,203047000.000,221101000.000,222440000.000,194077000.000,216066000.000,177357000.000,209447000.000,212195000.000,229469000.000
BuildingsAndImprovementsGross,,,,,2697020000.000,2683898000.000,2684331000.000,2684803000.000,2685192000.000,2688234000.000,2743416000.000,2743815000.000,2744283000.000,2744404000.000,1206191000.000,1208276000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,,,,1884717000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,,107152000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,216344000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,216344000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,,,,111635000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,1773082000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,,,,4483000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,,,,34223000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,1433898000.000,,,
CashAndCashEquivalentsAtCarryingValue,77864000.000,73190000.000,77293000.000,76574000.000,80693000.000,54260000.000,48811000.000,48465000.000,55422000.000,67030000.000,58660000.000,40081000.000,64029000.000,92723000.000,,75473000.000,105805000.000,120674000.000
ConstructionInProgressGross,,,,,3947000.000,5886000.000,8647000.000,11335000.000,27951000.000,49758000.000,6652000.000,7364000.000,12722000.000,12075000.000,12337000.000,14185000.000,,
ContractualObligation,,,,,11700000.000,1200000.000,1700000.000,20200000.000,27000000.000,12400000.000,17700000.000,8100000.000,6800000.000,1800000.000,2100000.000,,8900000.000,16600000.000
CustomerAdvancesAndDepositsCurrent,,,,,10004000.000,9474000.000,11385000.000,13925000.000,9862000.000,14190000.000,12896000.000,14360000.000,11705000.000,14199000.000,14422000.000,17214000.000,11939000.000,18952000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,875000000.000,875000000.000,875000000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,875000000.000,,,
DebtInstrumentInterestRateAtPeriodEnd,,,,,,,,,,,,0.011,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,0.011,0.011,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,10854000.000,9325000.000,7923000.000
DebtWeightedAverageInterestRate,,,,,0.013,0.013,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,,,,
DeferredTaxAssetsGross,,,,,,,169808000.000,,,,166945000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,100392000.000,,,,94968000.000,,,,,,,
DeferredTaxAssetsNetCurrent,,,128819000.000,141445000.000,151572000.000,169719000.000,11620000.000,25106000.000,11620000.000,11561000.000,11614000.000,11614000.000,10823000.000,10823000.000,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,88772000.000,88772000.000,88772000.000,87962000.000,83354000.000,83808000.000,80558000.000,80558000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,122596000.000,,,,122596000.000,,,,,,,
DeferredTaxAssetsOther,,,,,,,12094000.000,,,,11949000.000,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,3691000.000,3691000.000,3691000.000,2405000.000,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,69416000.000,,,,71977000.000,,,,,,,
DepositLiabilityCurrent,,,,,10986000.000,5578000.000,6458000.000,2724000.000,6504000.000,3086000.000,5098000.000,3796000.000,5304000.000,3232000.000,7272000.000,4090000.000,6885000.000,5744000.000
DueFromAffiliateCurrent,,,,,,,83105000.000,83105000.000,27171000.000,38477000.000,56413000.000,63542000.000,18565000.000,26905000.000,,,,
DueToAffiliateCurrent,9539000.000,9788000.000,11122000.000,12510000.000,11858000.000,11757000.000,10867000.000,10311000.000,10086000.000,9941000.000,9859000.000,9546000.000,9518000.000,9472000.000,,,,
DueToAffiliateCurrentAndNoncurrent,,,,,3524322000.000,3526951000.000,3539951000.000,3547708000.000,3459687000.000,3479473000.000,3499917000.000,,,,,,,
DueToRelatedPartiesNoncurrent,3383958000.000,3462524000.000,3530857000.000,3534073000.000,3524322000.000,3526951000.000,3539951000.000,3547708000.000,3459687000.000,3479473000.000,3499917000.000,3495253000.000,3424539000.000,3428094000.000,,,,
FiniteLivedCustomerRelationshipsGross,,,,,,,,,,,,,,,39000000.000,39000000.000,39000000.000,39000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,3412000.000,,,,5083000.000,,,,1516000.000,12346000.000,23175000.000,34004000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,3100000.000,,,,,,,,97608.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,1700000.000,,,,1700000.000,,,,43317.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1700000.000,,,,1700000.000,,,,6247.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,1700000.000,,,,1700000.000,,,,6317.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,1700000.000,,,,1700000.000,,,,18862.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,1700000.000,,,,1700000.000,,,,42477.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,15039000.000,,,,15039000.000,,,,208000000.000,,,
FiniteLivedTradeNamesGross,,,,,,,,,,,,,,,100000000.000,100000000.000,100000000.000,100000000.000
FurnitureAndFixturesGross,,,,,450972000.000,462552000.000,468489000.000,475293000.000,477197000.000,481420000.000,493221000.000,493696000.000,494057000.000,501873000.000,108734000.000,108856000.000,,
