,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-557.000,3561.000,1150.000,-6303.000,-2077.000,6117.000,-6668.000,4501.000,2777.000,9416.000,,,,1778.000,,,,-1007.000,,
CurrentIncomeTaxExpenseBenefit,,,10501.000,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.003,0.000,0.000,-0.002,0.000,0.000,-0.007,-0.003,0.000,0.000,-0.009,-0.003,0.000,-0.010,-0.002,0.002,-0.003,-0.003
EffectiveIncomeTaxRateContinuingOperations,,,0.000,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,-0.183,,,,,,,,,,,,,,,,,
EquityIssuancePerShareAmount,,,,,,1.000,,,,1.000,,,,,,,,,,
FinancialServicesCosts,2979.000,8742.000,6246.000,6452.000,9162.000,3437.000,7431.000,3075.000,851.000,5959.000,4000.000,3251.000,2284.000,2178.000,3977.000,1279.000,2210.000,2110.000,5039.000,2521.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,404.000,,,,
IncomeTaxExaminationPenaltiesExpense,,,,,,,,,,,,,,,,50000.000,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-5095.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3761.000,4521.000,1453.000,2343.000,4588.000,-13624.000,3244.000,-5631.000,758.000,1575.000,,,,3889.000,,,,-591.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,82.000,,,,,,
InterestExpenseRelatedParty,,,4682.000,,,,,,,,,,,,,,,,,
LeaseAndRentalExpense,900.000,900.000,900.000,900.000,900.000,900.000,900.000,900.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,10000.000,10000.000,,5000.000,25000.000,,15000.000,,25000.000,,,,15000.000,,,,13500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,10000.000,10000.000,,5000.000,25000.000,,15000.000,,25000.000,,,,15000.000,,,,13500.000,,
NetCashProvidedByUsedInOperatingActivities,-557.000,-6439.000,-8850.000,-6303.000,-7077.000,-18883.000,-6668.000,-10499.000,-7223.000,-15584.000,,,,-13222.000,,,,-14507.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-557.000,-6439.000,-8850.000,-6303.000,-7077.000,-18883.000,-6668.000,-10499.000,-7223.000,-15584.000,,,,-13222.000,,,,-14507.000,,
NetIncomeLoss,-24218.000,-31093.000,-30885.000,-29421.000,-32516.000,-18921.000,-25812.000,-20768.000,-23881.000,-33059.000,-32282.000,-27888.000,-22869.000,-32929.000,-22695.000,-68645.000,-23909.000,20184.000,-24426.000,-27088.000
OperatingIncomeLoss,,,,,,,,,,,,,,,,,,-29816.000,-24426.000,-27088.000
OtherCostAndExpenseOperating,,,,,,,,,,921.000,3768.000,2452.000,,1568.000,,,,,,
OtherGeneralAndAdministrativeExpense,,496.000,998.000,10.000,127.000,-101.000,52.000,-114.000,203.000,182.000,-1255.000,-318.000,1491.000,,,,,,,
OtherNoncashExpense,,,,,,,,,,,,,,15900.000,,,,15900.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,259.000,269.000,-1308.000
OtherSellingGeneralAndAdministrativeExpense,,,,,,,,,,7500.000,,,,7500.000,,,,,,
ProceedsFromContributedCapital,,,15900.000,15900.000,15900.000,15900.000,15900.000,15900.000,15900.000,15900.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,25000.000,,15000.000,,25000.000,,,,15000.000,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,,,,,,,,,,,,,,13500.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,10000.000,10000.000,,5000.000,,,,,,,,,,,,,,,
ProfessionalFees,1303.000,1422.000,2871.000,2020.000,2114.000,1851.000,2349.000,1857.000,6872.000,2510.000,2512.000,6547.000,2031.000,5702.000,2709.000,1786.000,4895.000,1961.000,1784.000,5427.000
RecoveryOfDirectCosts,,,,,,2238.000,,,,,,,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,,,,,,,,,,,,
RelatedPartyTransactionRate,,,0.100,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,,15000.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,,15000.000,,,,,,
StockholdersEquityOther,,,,,,,,,,,,,,,,,,13500.000,,
TravelAndEntertainmentExpense,,,,,,,,,,,7301.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,9515000.000,9515000.000,9515000.000,9515000.000,9809140.000,9825000.000,9836461.000,-19642135.000,9857609.000,9876522.000,9855000.000,-19711884.000,9895000.000,9910000.000,9910000.000,-19805041.000,9925000.000,9925000.000,9925000.000
