,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccountsPayableCurrent,25670000.000,28525000.000,30712000.000,27673000.000,27694000.000,24134000.000,27310000.000,30840000.000,33261000.000,30249000.000
AccountsReceivableNetCurrent,40639000.000,38729000.000,42049000.000,45689000.000,36919000.000,32688000.000,37060000.000,41737000.000,47216000.000,47718000.000
AccrualForEnvironmentalLossContingencies,,,,,,724000.000,,,,683000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,561000.000,,,,632000.000
AccruedIncomeTaxes,,,,,,1292000.000,,,,212000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,4707000.000,,,,4769000.000
AccruedLiabilitiesCurrent,24455000.000,16039000.000,16179000.000,25228000.000,18220000.000,23331000.000,17515000.000,24299000.000,16806000.000,23760000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,23331000.000,,,,23760000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,609000.000,,,,852000.000
AccruedRentCurrentAndNoncurrent,,,,,,544000.000,,,,0.000
AccruedSalariesCurrentAndNoncurrent,,,,,,2816000.000,,,,3483000.000
AccruedVacationCurrentAndNoncurrent,,,,,,3005000.000,,,,3118000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,115658000.000,,,,115389000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7550000.000,-7588000.000,-24582000.000,-24935000.000,-24758000.000,-29462000.000,-29395000.000,-29323000.000,-28829000.000,-14545000.000
AdditionalPaidInCapital,52810000.000,52831000.000,51936000.000,52151000.000,52489000.000,52693000.000,52432000.000,52223000.000,52325000.000,52555000.000
AllowanceForDoubtfulAccountsReceivableCurrent,295000.000,294000.000,259000.000,256000.000,257000.000,258000.000,259000.000,301000.000,291000.000,220000.000
Assets,378636000.000,374247000.000,374886000.000,375490000.000,367324000.000,362471000.000,364879000.000,370626000.000,377530000.000,374875000.000
AssetsCurrent,88000000.000,86018000.000,90510000.000,94251000.000,85896000.000,79164000.000,83405000.000,87586000.000,97415000.000,95899000.000
CapitalLeaseObligations,,,,,,4006000.000,,,,2948000.000
CapitalLeaseObligationsCurrent,508000.000,502000.000,536000.000,436000.000,433000.000,1043000.000,1013000.000,811000.000,577000.000,817000.000
CapitalLeaseObligationsNoncurrent,1425000.000,1310000.000,1329000.000,1115000.000,1044000.000,2963000.000,2785000.000,2648000.000,2563000.000,2131000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,4747000.000,,,,3417000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,1301000.000,,,,1116000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,649000.000,,,,79000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,779000.000,,,,586000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,905000.000,,,,768000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1023000.000,,,,868000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,90000.000,,,,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,741000.000,,,,469000.000
CashAndCashEquivalentsAtCarryingValue,1378000.000,1492000.000,1260000.000,1869000.000,1353000.000,2907000.000,1333000.000,2604000.000,1983000.000,2313000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000,106542581.000
CommonStockSharesOutstanding,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000,105652581.000
CommonStockValue,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000,1065000.000
DeferredTaxAssetsGrossCurrent,,,,,,2738000.000,,,,3525000.000
DeferredTaxAssetsGrossNoncurrent,,,,,,52334000.000,,,,56078000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-20281000.000,,,,-20046000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,-751000.000,,,,-403000.000
DeferredTaxAssetsNetCurrent,2141000.000,2143000.000,2950000.000,2574000.000,66000.000,,,,130000.000,161000.000
DeferredTaxAssetsNetNoncurrent,,,,,,17367000.000,,,,21079000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,,,,,,757000.000,,,,762000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,220000.000,,,,168000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,208000.000,,,,122000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,279000.000,,,,149000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsSeverancePayments,,,,,,36000.000,,,,196000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,14691000.000,,,,14691000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,292000.000,,,,226000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,31834000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,1919000.000,,,,2538000.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,34967000.000,,,,34999000.000
DeferredTaxLiabilitiesCurrent,,,,,,751000.000,751000.000,751000.000,677000.000,564000.000
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,1353000.000,,,,1223000.000
DeferredTaxLiabilitiesGrossCurrent,,,,,,1570000.000,,,,1390000.000
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,36897000.000,,,,40722000.000
DeferredTaxLiabilitiesNoncurrent,4057000.000,4901000.000,22960000.000,22732000.000,20210000.000,19530000.000,20708000.000,20982000.000,19588000.000,19643000.000
DeferredTaxLiabilitiesOther,,,,,,217000.000,,,,167000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,33476000.000,,,,34685000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,45086000.000,,,,-24935000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,0.039,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,7000000.000,5000000.000,,4100000.000,4100000.000,4100000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,38211000.000,,,,42753000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,5639000.000,,,,6838000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,6748000.000,,,,8010000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,6465000.000,,,,7735000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,6121000.000,,,,7438000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,5856000.000,,,,7115000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,90596000.000,,,,105267000.000
DefinedBenefitPlanFundedPercentage,,,,,,1.000,,,,1.000
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,1.000,,,,1.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,37611000.000,38820000.000,40036000.000,41410000.000,42938000.000,44486000.000,46033000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,1072000.000,1072000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,2816000.000,2816000.000,2816000.000,2816000.000,2816000.000,2816000.000,2202000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,1072000.000,1072000.000,1072000.000,1072000.000,1072000.000,1072000.000,1072000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,1093000.000,1093000.000,1072000.000,1072000.000,1072000.000,1072000.000,1072000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,2202000.000,2202000.000,1093000.000,1093000.000,1093000.000,1093000.000,1072000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,2816000.000,2816000.000,2202000.000,2202000.000,2202000.000,2202000.000,1093000.000
FiniteLivedIntangibleAssetsGross,,,,107223000.000,107230000.000,107247000.000,108750000.000,108832000.000,108743000.000,108518000.000
Goodwill,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000,136705000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,142000.000,,,,162000.000
IntangibleAssetsNetExcludingGoodwill,74440000.000,73245000.000,70899000.000,69612000.000,68410000.000,67211000.000,67340000.000,65894000.000,64257000.000,62485000.000
InterestPayableCurrentAndNoncurrent,,,,,,10594000.000,,,,10857000.000
InventoryFinishedGoods,,,,10319000.000,11170000.000,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,10120000.000,8938000.000,8534000.000,9623000.000,8925000.000
InventoryNet,41964000.000,42230000.000,41704000.000,40452000.000,42418000.000,40203000.000,40806000.000,40389000.000,43131000.000,40758000.000
InventoryRawMaterials,,,,18053000.000,18381000.000,18048000.000,20346000.000,19533000.000,21753000.000,21752000.000
InventoryWorkInProcess,,,,12080000.000,12867000.000,12035000.000,11522000.000,12322000.000,11755000.000,10081000.000
LIFOInventoryAmount,,,,,,24700000.000,,,,25800000.000
Liabilities,381972000.000,379073000.000,422827000.000,426497000.000,421809000.000,425688000.000,437973000.000,446962000.000,456051000.000,431993000.000
LiabilitiesAndStockholdersEquity,378636000.000,374247000.000,374886000.000,375490000.000,367324000.000,362471000.000,364879000.000,370626000.000,377530000.000,374875000.000
LiabilitiesCurrent,67724000.000,67267000.000,80115000.000,85850000.000,84738000.000,81675000.000,69015000.000,104623000.000,269688000.000,272398000.000
LongTermDebt,,,,297134000.000,303966000.000,297684000.000,312233000.000,312067000.000,328744000.000,324613000.000
LongTermDebtCurrent,17091000.000,22201000.000,32688000.000,32513000.000,38391000.000,32416000.000,22426000.000,47922000.000,218367000.000,217008000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,32416000.000,,,,217008000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,274000.000,,,,6000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,537000.000,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,102492000.000,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,161965000.000,,,,101605000.000
LongTermDebtNoncurrent,267352000.000,266808000.000,265665000.000,264621000.000,265575000.000,265268000.000,289807000.000,264145000.000,110377000.000,107605000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,0.351,0.351,,0.351,0.351,0.351,
NoncurrentAssets,,,,,,79391000.000,,,,79786000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,5067000.000,,,,3900000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,982000.000,,,,901000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,705000.000,,,,570000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,656000.000,,,,610000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,736000.000,,,,643000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,849000.000,,,,748000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,1139000.000,,,,428000.000
OperatingLossCarryforwards,,,,,,33756000.000,,,,55233000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,1059000.000,,,,878000.000
OtherLiabilitiesNoncurrent,41414000.000,38787000.000,52758000.000,52179000.000,50242000.000,56252000.000,55658000.000,54564000.000,53835000.000,30216000.000
PrepaidExpenseAndOtherAssetsCurrent,1878000.000,1424000.000,2547000.000,3667000.000,5140000.000,3366000.000,4206000.000,2856000.000,4955000.000,4949000.000
ProductWarrantyAccrual,,,,726000.000,690000.000,893000.000,984000.000,1272000.000,1152000.000,757000.000
PropertyPlantAndEquipmentGross,,,,,,195049000.000,,,,195175000.000
PropertyPlantAndEquipmentNet,79491000.000,78279000.000,76772000.000,74922000.000,76313000.000,79391000.000,77429000.000,80441000.000,79153000.000,79786000.000
RedeemableNoncontrollingInterestEquityFairValue,794000.000,794000.000,728000.000,632000.000,654000.000,939000.000,998000.000,996000.000,537000.000,691000.000
RestructuringReserve,,,,140000.000,116000.000,80000.000,,,,0.000
RetainedEarningsAccumulatedDeficit,-49804000.000,-51277000.000,-76437000.000,-79269000.000,-83284000.000,-87801000.000,-97543000.000,-100646000.000,-102968000.000,-96233000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,3008750.000,3008750.000,3008750.000,,,3883750.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.470,0.470,0.470,,,0.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,13778750.000,14778750.000,14778750.000,,,12178750.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.490,0.490,0.490,,,0.490
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,,,,,,,,0.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,,,0.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4130000.000,-5620000.000,-48669000.000,-51639000.000,-55139000.000,-64156000.000,-74092000.000,-77332000.000,-79058000.000,-57809000.000
TaxCreditCarryforwardAmount,,,,,,1903000.000,,,,2936000.000
TreasuryStockNumberOfSharesHeld,,,,,,0.000,,,,0.000
TreasuryStockShares,890000.000,890000.000,890000.000,890000.000,890000.000,890000.000,890000.000,890000.000,890000.000,890000.000
TreasuryStockValue,651000.000,651000.000,651000.000,651000.000,651000.000,651000.000,651000.000,651000.000,651000.000,651000.000
UnrecognizedTaxBenefits,,,,,,473000.000,,,,336000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,473000.000,,,,
ValuationAllowanceAmount,,,,,,36886000.000,,,,
WorkersCompensationLiabilityCurrentAndNoncurrent,,,,,,594000.000,,,,460000.000
