,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,906000.000,746000.000,1185000.000,971000.000,1522000.000,744000.000,3780000.000,2157000.000,615000.000,1128000.000,221000.000,862000.000,617000.000,1129000.000,1764000.000,848000.000,224000.000,786000.000,327000.000,309000.000,746000.000
AccountsReceivableNetCurrent,4722000.000,4683000.000,4789000.000,7294000.000,6787000.000,4370000.000,9565000.000,6791000.000,4876000.000,4594000.000,6014000.000,5321000.000,4896000.000,6056000.000,7841000.000,6114000.000,7216000.000,4770000.000,3590000.000,5063000.000,3815000.000
AccountsReceivableRelatedPartiesCurrent,1344000.000,1299000.000,803000.000,1036000.000,772000.000,619000.000,817000.000,231000.000,31000.000,30000.000,238000.000,0.000,,,23000.000,,267000.000,,,,
AccruedLiabilitiesCurrent,3075000.000,2764000.000,2981000.000,3386000.000,3951000.000,4297000.000,5102000.000,3672000.000,3431000.000,2655000.000,2437000.000,2101000.000,2584000.000,2285000.000,2320000.000,2385000.000,1929000.000,1965000.000,2345000.000,1451000.000,2673000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,4000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,23218000.000,25105000.000,27073000.000,28774000.000,30973000.000,33193000.000,35481000.000,37762000.000,40312000.000,42746000.000,45016000.000,46943000.000,48888000.000,50562000.000,52125000.000,53772000.000,55138000.000,57550000.000,59020000.000,60491000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-18000.000,-30000.000,-37000.000,-7000.000,-50000.000,-9000.000,-24000.000,6000.000,5000.000,-19000.000,-32000.000,-21000.000
AdditionalPaidInCapital,181650000.000,183416000.000,185122000.000,186778000.000,188822000.000,190826000.000,192816000.000,194930000.000,197256000.000,198884000.000,200632000.000,202139000.000,204572000.000,206387000.000,207788000.000,208972000.000,210787000.000,211735000.000,212622000.000,213313000.000,213973000.000
AllowanceForDoubtfulAccountsReceivable,,,,170000.000,,,,0.000,,,,0.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,170000.000,170000.000,170000.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,124082000.000,121556000.000,120938000.000,123685000.000,126179000.000,126293000.000,127792000.000,124482000.000,121951000.000,116228000.000,111437000.000,105437000.000,100440000.000,96212000.000,71632000.000,69677000.000,66568000.000,64026000.000,57089000.000,53168000.000,50023000.000
AssetsCurrent,91344000.000,90199000.000,88427000.000,89605000.000,91565000.000,88685000.000,87841000.000,81352000.000,79274000.000,76015000.000,73955000.000,72208000.000,68921000.000,66649000.000,43535000.000,43054000.000,35913000.000,37887000.000,34491000.000,32254000.000,32616000.000
AssetsFairValueDisclosure,,,,,,,,,,,,59680000.000,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,69981000.000,66126000.000,65069000.000,62239000.000,58822000.000,34494000.000,35332000.000,32040000.000,34184000.000,31874000.000,27789000.000,27984000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,0.000,0.000,0.000,,,,,6000.000,5000.000,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,18000.000,30000.000,37000.000,7000.000,50000.000,9000.000,24000.000,,,19000.000,32000.000,21000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,69999000.000,66156000.000,65106000.000,62246000.000,58872000.000,34503000.000,35356000.000,32034000.000,34179000.000,31893000.000,27821000.000,28005000.000
CashAndCashEquivalentsAtCarryingValue,80847000.000,79577000.000,78715000.000,78283000.000,79981000.000,79812000.000,74266000.000,72083000.000,72322000.000,41785000.000,22050000.000,21765000.000,25633000.000,14376000.000,3301000.000,11676000.000,17143000.000,16356000.000,9695000.000,5759000.000,7631000.000
ClassOfWarrantOrRightOutstanding,,912368.000,912368.000,912368.000,912368.000,912368.000,912368.000,912368.000,912368.000,912368.000,90000.000,90000.000,90000.000,90000.000,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,14396430.000,13980539.000,13595604.000,15161179.000,14739330.000,13941697.000,13470161.000,15075379.000,14807305.000,13968264.000,13776919.000,15908270.000,15144575.000,14882595.000,14531538.000,15571313.000,15741305.000,15581906.000,15535656.000,17705092.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,42470181.000,43165294.000,43581185.000,44046970.000,44620788.000,45135794.000,45926545.000,46486372.000,47124811.000,47787338.000,47808338.000,47614150.000,48421935.000,48770623.000,48851166.000,49092260.000,49484293.000,49516028.000,49521028.000,49513528.000,49572201.000
CommonStockSharesOutstanding,42470181.000,43165294.000,43581185.000,44046970.000,44620788.000,45135974.000,45926545.000,46486372.000,47124811.000,47787338.000,47808338.000,47614150.000,48421935.000,48770623.000,48851166.000,49092260.000,49484293.000,49516028.000,49521028.000,49513528.000,49572201.000
CommonStockValue,42000.000,43000.000,44000.000,44000.000,45000.000,45000.000,46000.000,46000.000,47000.000,48000.000,48000.000,48000.000,48000.000,49000.000,49000.000,49000.000,49000.000,50000.000,50000.000,50000.000,50000.000
DeferredIncomeTaxLiabilities,,,,841000.000,,,,616000.000,,,,67000.000,,,,255000.000,,,,,
DeferredRentCreditNoncurrent,914000.000,818000.000,721000.000,624000.000,,,,1844000.000,2406000.000,2540000.000,2676000.000,2810000.000,2941000.000,3062000.000,3324000.000,3299000.000,3269000.000,3229000.000,3188000.000,3149000.000,3104000.000
DeferredRevenueCurrent,764000.000,424000.000,262000.000,2301000.000,1283000.000,2952000.000,1446000.000,2087000.000,716000.000,1969000.000,2188000.000,2709000.000,1968000.000,1884000.000,1864000.000,2595000.000,2646000.000,2457000.000,2124000.000,1533000.000,1717000.000
DeferredRevenueNoncurrent,,,,,523000.000,414000.000,304000.000,830000.000,2360000.000,2073000.000,1895000.000,1103000.000,674000.000,559000.000,130000.000,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,8118000.000,,,,5929000.000,,,,4472000.000,,,,2884000.000,,,,2065000.000,
DeferredTaxAssetsGross,,,,30040000.000,,,,36112000.000,,,,45103000.000,,,,54675000.000,,,,61766000.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsNet,,,,841000.000,,,,616000.000,,,,67000.000,,,,255000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,12515000.000,,,,15411000.000,,,,22442000.000,,,,30836000.000,,,,36594000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,1203000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,5810000.000,,,,8727000.000,,,,10694000.000,,,,12307000.000,,,,13783000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,1201000.000,,,,595000.000,,,,390000.000,,,,411000.000,,,,430000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1822000.000,,,,3262000.000,,,,4028000.000,,,,4319000.000,,,,4727000.000,
DeferredTaxAssetsValuationAllowance,,,,29199000.000,,,,35496000.000,,,,45036000.000,,,,54420000.000,,,,61766000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,841000.000,,,,616000.000,,,,67000.000,,,,255000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,2078000.000,2562000.000,2853000.000,3397000.000,2452000.000,2702000.000,3742000.000,3655000.000,3289000.000,2840000.000,2748000.000,1628000.000,2645000.000,2873000.000,4342000.000,4416000.000,2201000.000,2303000.000,1685000.000,1663000.000,1890000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,7518000.000,7408000.000,6953000.000,7298000.000,6464000.000,6271000.000,5368000.000,7468000.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,,,,,,,,,0.000,,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,,,,0.000,,,,0.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,386000.000,531000.000,687000.000,837000.000,989000.000,1145000.000,1302000.000,1468000.000,1632000.000,1807000.000,1990000.000,2175000.000,2353000.000,2535000.000,1407000.000,1516000.000,1633000.000,1349000.000,1316000.000,1344000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,3474000.000,,,,4679000.000,,,,4866000.000,,,,3653000.000,,,,2359000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,727000.000,,,,730000.000,,,,725000.000,,,,580000.000,,,,416000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,480000.000,,,,500000.000,,,,489000.000,,,,379000.000,,,,276000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,511000.000,,,,580000.000,,,,539000.000,,,,397000.000,,,,288000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,712000.000,,,,627000.000,,,,618000.000,,,,430000.000,,,,298000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,727000.000,,,,699000.000,,,,664000.000,,,,490000.000,,,,324000.000,
FiniteLivedIntangibleAssetsNet,,,,6631000.000,,,,7815000.000,,,,7901000.000,,,,5929000.000,,,,3961000.000,
IndefiniteLivedTrademarks,,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,9712000.000,9887000.000,9931000.000,9948000.000,9827000.000,9851000.000,7376000.000,7257000.000,7206000.000,5566000.000,5317000.000,4685000.000
IntangibleAssetsNetExcludingGoodwill,5996000.000,6135000.000,6214000.000,6671000.000,6836000.000,7010000.000,7311000.000,7855000.000,8148000.000,8080000.000,8080000.000,7941000.000,7773000.000,7474000.000,7316000.000,5969000.000,5741000.000,5573000.000,4217000.000,4001000.000,3341000.000
InventoryNet,1797000.000,1536000.000,1561000.000,1631000.000,1625000.000,1627000.000,1782000.000,0.000,,,72000.000,34000.000,34000.000,,,,,,,,
InventoryNoncurrent,2433000.000,2427000.000,3004000.000,3160000.000,4230000.000,4488000.000,5096000.000,6510000.000,7545000.000,7331000.000,7387000.000,5894000.000,5449000.000,5343000.000,4180000.000,4413000.000,3851000.000,3365000.000,3342000.000,3357000.000,3273000.000
InvestmentsFairValueDisclosure,,,,,,,,,,,,43304000.000,,,,,,,,,
Liabilities,43125000.000,39792000.000,37579000.000,38168000.000,40103000.000,38957000.000,40636000.000,39630000.000,38623000.000,38148000.000,36584000.000,35172000.000,34705000.000,34384000.000,14186000.000,13578000.000,10304000.000,10803000.000,9778000.000,8172000.000,10191000.000
