,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11213000.000,,,,11378000.000,,,,11354000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-407000.000,116000.000,-245000.000,-253000.000,-154000.000,375000.000,421000.000,320000.000,-1526000.000,-989000.000,-1369000.000,-974000.000,-349000.000,-362000.000,-135000.000,349000.000
AdditionalPaidInCapital,41328000.000,41335000.000,41342000.000,41346000.000,41353000.000,41360000.000,41366000.000,41383000.000,41408000.000,41449000.000,41817000.000,41852000.000,42058000.000,42940000.000,42991000.000,43056000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,11500.000,
Assets,643656000.000,653557000.000,641254000.000,644675000.000,633184000.000,644063000.000,643594000.000,664269000.000,686334000.000,715748000.000,705039000.000,717440000.000,719472000.000,749047000.000,744807000.000,762096000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,88647000.000,89326000.000,86907000.000,91982000.000
AvailableForSaleSecurities,47990000.000,50636000.000,47652000.000,49515000.000,53157000.000,51704000.000,61106000.000,70372000.000,86543000.000,91742000.000,96144000.000,95129000.000,88712000.000,89328000.000,87440000.000,93194000.000
AvailableForSaleSecuritiesAmortizedCost,47822000.000,49711000.000,47015000.000,48935000.000,52471000.000,50267000.000,59658000.000,69119000.000,88129000.000,92557000.000,97536000.000,95966000.000,88647000.000,89326000.000,86907000.000,91982000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,15432000.000,10583000.000,20710000.000,28734000.000,56718000.000,53404000.000,59615000.000,59267000.000,52398000.000,53232000.000,45372000.000,35359000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,11204000.000,6469000.000,18431000.000,25802000.000,53529000.000,50155000.000,47267000.000,43922000.000,15778000.000,16103000.000,14177000.000,16131000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,4228000.000,4114000.000,2279000.000,2932000.000,3189000.000,3249000.000,12348000.000,15345000.000,36620000.000,37129000.000,31195000.000,19228000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,6896000.000,,,,7810000.000,10533000.000,12673000.000,14334000.000,12903000.000,13342000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,7128000.000,,,,7801000.000,10630000.000,12930000.000,14594000.000,13160000.000,13734000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,8410000.000,,,,11108000.000,9684000.000,7027000.000,7120000.000,8636000.000,10605000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,8464000.000,,,,11037000.000,9648000.000,7022000.000,7108000.000,8662000.000,10656000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,17381000.000,,,,21424000.000,20798000.000,15915000.000,12928000.000,13234000.000,13170000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,18745000.000,,,,21632000.000,21187000.000,16328000.000,13429000.000,13796000.000,13846000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,59658000.000,,,,97536000.000,95966000.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,,,,,,61106000.000,,,,96144000.000,95129000.000,88712000.000,89328000.000,87440000.000,93194000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,2054000.000,,,,1481000.000,1090000.000,1084000.000,1079000.000,325000.000,325000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,2066000.000,,,,1483000.000,1091000.000,1086000.000,1080000.000,329000.000,327000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,,,24917000.000,,,,55713000.000,53861000.000,51948000.000,53865000.000,51809000.000,54540000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,24703000.000,,,,54191000.000,52573000.000,51346000.000,53117000.000,51493000.000,54631000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,53157000.000,51704000.000,61106000.000,70372000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,930000.000,519000.000,540000.000,708000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,786000.000,397000.000,277000.000,256000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,930000.000,519000.000,540000.000,708000.000,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,144000.000,122000.000,263000.000,452000.000,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1616000.000,1956000.000,1988000.000,1961000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,37634000.000,37600000.000,37600000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,3989000.000,4000000.000,4000000.000,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,35619000.000,17694000.000,40781000.000,31037000.000,27603000.000
CashAndDueFromBanks,11431000.000,12591000.000,12607000.000,11905000.000,11865000.000,14752000.000,14168000.000,11088000.000,18158000.000,15494000.000,12214000.000,15747000.000,17455000.000,15284000.000,14782000.000,15321000.000
CashCashEquivalentsAndFederalFundsSold,,,,,38322000.000,42974000.000,56855000.000,46908000.000,54243000.000,69657000.000,35948000.000,35619000.000,17694000.000,40781000.000,31037000.000,27603000.000
CashSurrenderValueOfLifeInsurance,17011000.000,17146000.000,17275000.000,17406000.000,17533000.000,17663000.000,17784000.000,17905000.000,18022000.000,18126000.000,18237000.000,18349000.000,18488000.000,18615000.000,18742000.000,18863000.000
CommitmentsAndContingencies,0.000,,,,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,10121853.000,10121853.000,10121853000.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10182083.000,10182083.000,10185755.000,10367460.000,10371460.000,10380492.000
CommonStockSharesOutstanding,10121853.000,10121853.000,10121853000.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10121853.000,10182083.000,10182083.000,10185755.000,10367460.000,10371460.000,10380492.000
CommonStockValue,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10122000.000,10182000.000,10182000.000,10213000.000,10367000.000,10371000.000,10380000.000
DeferredIncomeTaxLiabilities,,,,,,,2053000.000,,,,1653000.000,,,,1896000.000,
DeferredTaxAssetsGross,,,,,,,6066000.000,,,,6199000.000,,,,5061000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,4013000.000,,,,4546000.000,,,4100000.000,3165000.000,2900000.000
DeferredTaxAssetsOther,,,,,,,96000.000,,,,170000.000,,,,445000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,156000.000,,,,534000.000,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,116000.000,,,,111000.000,,,,102000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,922000.000,,,,1039000.000,,,,1151000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,3238000.000,,,,2892000.000,,,,2863000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,473000.000,,,,0.000,
DeferredTaxLiabilitiesOther,,,,,,,29000.000,,,,51000.000,,,,67000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,111000.000,,,,108000.000,,,,128000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,127000.000,,,,172000.000,,,,100000.000,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,,493000.000,,,,0.000,,,,181000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,0.045,,,,0.044,,,,0.036,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,,,,,,,0.000,,,,0.000,
DefinedBenefitPlanBenefitObligation,,,,,,,2342000.000,,,,2573000.000,,,,2944000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,1287000.000,,,,1356000.000,,,,1210875000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,,,,,,,,,149743000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,,,,,,,,,242175000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,,,,,,,,,242175000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,,,,,,,,,149743000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,,,,,,,,,149743000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation,,,,,,,2342000.000,,,,2573000.000,,,,2944000.000,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation,,,,,,,2342000.000,,,,2573000.000,,,,2944000.000,
DemandDepositAccounts,,,,,,,115138000.000,,,,145028000.000,,,,,
Deposits,543943000.000,560937000.000,548050000.000,550419000.000,538709000.000,548182000.000,548243000.000,569195000.000,591147000.000,618918000.000,607347000.000,620456000.000,619301000.000,644004000.000,639054000.000,657112000.000
DepositsFairValueDisclosure,,,,,540265000.000,549561000.000,549504000.000,570342000.000,592200000.000,619861000.000,606645000.000,621131000.000,620909000.000,644518000.000,639537000.000,657612000.000
DepositsMoneyMarketDeposits,,,,,,,232607000.000,,,,262848000.000,,,,274614000.000,
DepositsSavingsDeposits,,,,,,,62493000.000,,,,73412000.000,,,,79997000.000,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,0.000,0.000,0.000,,
DueToOfficersOrStockholdersCurrent,,,,,,,385000.000,,,,66000.000,,,,2374000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,32000.000,27000.000,41000.000,93000.000,106000.000,90000.000,80000.000,,,,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,,,,,,,,,,,,,,,149700.000,
FederalHomeLoanBankStock,3182000.000,3182000.000,3182000.000,3182000.000,3182000.000,3154000.000,3126000.000,3098000.000,3069000.000,3041000.000,3013000.000,2985000.000,2956000.000,2926000.000,2896000.000,2865000.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,,,,,,8353000.000,8254000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,9216000.000,9376000.000,9358000.000,9348000.000,8896000.000,8806000.000,8359000.000,8288000.000,8315000.000,8255000.000,8104000.000,7966000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,1848000.000,1781000.000,0.000,0.000,66000.000,0.000,0.000,0.000,0.000,0.000,249000.000,288000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,451039000.000,455737000.000,434269000.000,457210000.000,462742000.000,477425000.000,495881000.000,509680000.000,539346000.000,545890000.000,553002000.000,564479000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,9444000.000,11016000.000,14784000.000,14976000.000,12859000.000,10383000.000,9922000.000,9952000.000,9025000.000,7429000.000,11311000.000,9489000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,6126000.000,2222000.000,2405000.000,1226000.000,688000.000,568000.000,1387000.000,742000.000,139000.000,2872000.000,771000.000,416000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,,23000.000,318000.000,117000.000,10000.000,2318000.000,203000.000,3000.000,38000.000,,,70000.000,
FinancingReceivableRecordedInvestmentCurrent,,,,,463121000.000,473590000.000,443512000.000,456765000.000,461206000.000,477879000.000,496033000.000,510476000.000,540756000.000,544048000.000,553133000.000,565178000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,770000.000,770000.000,0.000,0.000,0.000,221000.000,0.000,0.000,0.000,409000.000,409000.000,0.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,9446000.000,11018000.000,15112000.000,13170000.000,10368000.000,7829000.000,7243000.000,7296000.000,6388000.000,4811000.000,8716000.000,6900000.000
FinancingReceivableRecordedInvestmentPastDue,,,,,6919000.000,3310000.000,2522000.000,1236000.000,3006000.000,992000.000,1390000.000,780000.000,139000.000,3281000.000,1250000.000,705000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,213000.000,,,,171000.000,
Goodwill,11282000.000,11282000.000,11282000.000,11282000.000,11282000.000,11282000.000,11282000.000,11282000.000,12168000.000,12168000.000,12168000.000,12168000.000,12168000.000,12168000.000,12168000.000,12168000.000
HeldToMaturitySecurities,7151000.000,7130000.000,7025000.000,6997000.000,6871000.000,6848000.000,6937000.000,6919000.000,3008000.000,2387000.000,2132000.000,2110000.000,1871000.000,1857000.000,1829000.000,1815000.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,,,,,6871000.000,6848000.000,6937000.000,6919000.000,3008000.000,2387000.000,2132000.000,2110000.000,1871000.000,1857000.000,1829000.000,1815000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,942000.000,,,,926000.000,910000.000,898000.000,1127000.000,899000.000,1119000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,,,,,,932000.000,,,,915000.000,907000.000,888000.000,1124000.000,889000.000,1115000.000
