,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,-1600000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForAcquisitionsAndDivestitures,,,,800000.000,5300000.000,1800000.000
AccrualForEnvironmentalLossContingenciesPayments,45000000.000,73100000.000,122500000.000,99400000.000,80000000.000,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,66800000.000
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,-105700000.000,-77600000.000,-85600000.000,-54600000.000,-88400000.000,
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,3600000.000,62400000.000,83700000.000,219100000.000,-1600000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,17400000.000,18900000.000,23200000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,1177800000.000,,,,,
AmortizationOfDebtDiscountPremium,,,6900000.000,6600000.000,7400000.000,7600000.000
AmortizationOfIntangibleAssets,76700000.000,67800000.000,66400000.000,63700000.000,67300000.000,66900000.000
AssetImpairmentCharges,49100000.000,,,,,
AssetRetirementObligationAccretionExpense,78000000.000,78400000.000,76600000.000,78000000.000,79400000.000,79100000.000
AssetRetirementObligationLiabilitiesSettled,105700000.000,77600000.000,85600000.000,54600000.000,88400000.000,77400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-22000000.000,1300000.000,145700000.000,-138100000.000,-42800000.000,35400000.000
CommonStockDividendsPerShareDeclared,0.840,0.910,0.990,1.080,1.160,1.240
ComprehensiveIncomeNetOfTax,545800000.000,587500000.000,597700000.000,515700000.000,748300000.000,657300000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-300000.000,300000.000,200000.000,300000.000,500000.000,600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,545500000.000,587800000.000,597900000.000,516000000.000,748800000.000,657900000.000
CostOfGoodsAndServicesSold,4865100000.000,5005700000.000,5234700000.000,5628100000.000,5518600000.000,5764000000.000
CurrentFederalTaxExpenseBenefit,201700000.000,228700000.000,289600000.000,328100000.000,337600000.000,299500000.000
CurrentStateAndLocalTaxExpenseBenefit,38600000.000,29200000.000,35300000.000,39700000.000,38400000.000,34600000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,-13300000.000,91500000.000,44900000.000
DeferredIncomeTaxExpenseBenefit,334800000.000,83900000.000,-38500000.000,-9000000.000,116700000.000,47200000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,7500000.000,25200000.000,2300000.000
DefinedBenefitPlanActuarialNetGainsLosses,3600000.000,,,,,
DefinedBenefitPlanBenefitsPaid,67000000.000,,,,,
DefinedBenefitPlanContributionsByEmployer,10000000.000,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,0.650,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.350,,,,,
