,2011-06-30,2011-09-30
AccountsPayableCurrent,787840.000,1016690.000
AccountsReceivableNetCurrent,3328935.000,3060124.000
AccruedLiabilitiesCurrent,8598936.000,8575959.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,4444.000,1124.000
AdditionalPaidInCapital,550907639.000,551513290.000
Assets,57458747.000,47919209.000
AssetsCurrent,37586759.000,28293032.000
AvailableForSaleSecuritiesCurrent,23997582.000,9999800.000
CashAndCashEquivalentsAtCarryingValue,8151236.000,13164767.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,99000000.000,99000000.000
CommonStockSharesIssued,46488675.000,46627425.000
CommonStockSharesOutstanding,46464484.000,46601704.000
CommonStockValue,4649.000,4663.000
DeferredRevenueAndCreditsCurrent,17015726.000,171727.000
DeferredRevenueAndCreditsNoncurrent,157417.000,114485.000
IntangibleAssetsNetExcludingGoodwill,19363196.000,19188753.000
InventoryNet,1278748.000,1125570.000
Liabilities,45923115.000,26854478.000
LiabilitiesAndStockholdersEquity,57458747.000,47919209.000
LiabilitiesCurrent,28902502.000,12560673.000
OtherAssetsNoncurrent,107000.000,107000.000
OtherLiabilitiesCurrent,2500000.000,2796297.000
OtherLiabilitiesNoncurrent,16863196.000,14179320.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,830258.000,942771.000
PropertyPlantAndEquipmentNet,401792.000,330424.000
RetainedEarningsAccumulatedDeficit,-539347873.000,-530417738.000
StockholdersEquity,11535632.000,21064731.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11535632.000,21064731.000
TreasuryStockShares,24191.000,25721.000
TreasuryStockValue,33227.000,36608.000
