,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29
AdditionsToNoncurrentAssets,,,,,,,1322000.000,856000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,3128000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,1000000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,341000.000,
AmortizationOfFinancingCosts,,,27000.000,,,,44000.000,
AmortizationOfIntangibleAssets,,,272000.000,274000.000,277000.000,278000.000,277000.000,277000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,260000.000,21000.000,,665000.000,167000.000
ComprehensiveIncomeNetOfTax,,,6432000.000,10742000.000,11179000.000,4760000.000,-1406000.000,8180000.000
CostOfGoodsSold,110922000.000,100798000.000,114639000.000,103927000.000,101401000.000,94829000.000,100594000.000,98908000.000
DeferredIncomeTaxExpenseBenefit,,,1140000.000,,,,1304000.000,
DepreciationAndAmortization,,,,1265000.000,1320000.000,,,
DepreciationDepletionAndAmortization,,,1295000.000,,,,1482000.000,1496000.000
EarningsPerShareBasic,0.510,0.440,0.250,0.490,0.470,0.240,-0.050,0.350
EarningsPerShareDiluted,0.500,0.440,0.250,0.490,0.460,0.230,-0.050,0.340
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-633000.000,,,,-304000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,0.391,0.385,,0.430,0.384
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,811000.000,,,,492000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,811000.000,,,,492000.000,
GainLossRelatedToLitigationSettlement,-6750000.000,,,,,,,
GrossProfit,59104000.000,47426000.000,42907000.000,53558000.000,48721000.000,40295000.000,30562000.000,46542000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,17701000.000,15682000.000,9586000.000,18692000.000,17451000.000,5473000.000,-2164000.000,12930000.000
IncomeTaxExpenseBenefit,6137000.000,5492000.000,3741000.000,7308000.000,6712000.000,-18000.000,-930000.000,4960000.000
IncomeTaxesPaidNet,,,608000.000,,,,226000.000,
IncreaseDecreaseInAccountsPayable,,,5360000.000,,,,-3658000.000,
IncreaseDecreaseInAccountsReceivable,,,53103000.000,,,,18864000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,1928000.000,,,,-2586000.000,
IncreaseDecreaseInAccruedLiabilities,,,4145000.000,,,,2022000.000,
IncreaseDecreaseInInventories,,,2324000.000,,,,11190000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1031000.000,,,,1621000.000,
InterestIncomeExpenseNonoperatingNet,-238000.000,-227000.000,-253000.000,-296000.000,-291000.000,-246000.000,-271000.000,-277000.000
InterestPaidNet,,,256000.000,,,,342000.000,
NetCashProvidedByUsedInContinuingOperations,,,-38195000.000,,,,-36734000.000,
NetCashProvidedByUsedInFinancingActivities,,,-1163000.000,,,,-1625000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1163000.000,,,,-1625000.000,
NetCashProvidedByUsedInInvestingActivities,,,-817000.000,,,,-1322000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-817000.000,,,,-1322000.000,
NetCashProvidedByUsedInOperatingActivities,,,-35582000.000,,,,-33483000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-35582000.000,,,,-33483000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,10190000.000,5845000.000,11384000.000,10739000.000,5491000.000,-1234000.000,7970000.000
OperatingIncomeLoss,17939000.000,15909000.000,9839000.000,18988000.000,17742000.000,5719000.000,-1893000.000,13207000.000
