,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,407842000.000,430366000.000,442379000.000,459694000.000,484528000.000,418395000.000,283641000.000,247489000.000,236083000.000,243834000.000,244595000.000
AccountsPayableCurrent,,,,206873000.000,,,,78453000.000,,,
AccountsReceivableNetCurrent,,191400000.000,191300000.000,171000000.000,116600000.000,117200000.000,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,27000000.000,,,,37510000.000,,,
AccruedEmployeeBenefitsCurrent,,,,8936000.000,,,,9972000.000,,,
AccruedLiabilitiesCurrent,,,,11398000.000,,,,112000.000,,,
AccruedRoyaltiesCurrent,,,,9394000.000,,,,5245000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,869119000.000,914071000.000,950792000.000,973157000.000,1025580000.000,1063451000.000,1087449000.000,-1130027000.000,1169001000.000,1207031000.000,1243317000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,184000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-389287000.000,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-295213000.000,-285851000.000,-279060000.000,-385030000.000,-366909000.000,-358975000.000,-342784000.000,-481617000.000,-461754000.000,-373545000.000,-356562000.000
AdditionalPaidInCapitalCommonStock,965054000.000,969032000.000,972961000.000,977169000.000,980707000.000,976267000.000,978868000.000,978273000.000,979755000.000,981064000.000,982402000.000
AllowanceForDoubtfulAccountsReceivableCurrent,141000.000,138000.000,138000.000,-138000.000,-138000.000,-138000.000,-13000.000,-18000.000,18000.000,18000.000,18000.000
AssetRetirementObligation,,403318000.000,409736000.000,427538000.000,,784964000.000,782862000.000,731636000.000,,,
AssetRetirementObligationCurrent,,,,9638000.000,,-47320000.000,-39767000.000,11175000.000,,,
AssetRetirementObligationsNoncurrent,,,,417900000.000,426361000.000,737644000.000,743095000.000,720461000.000,729004000.000,736372000.000,704363000.000
Assets,3795486000.000,3845622000.000,3815179000.000,3776544000.000,3663120000.000,3579553000.000,3873643000.000,3838807000.000,3713679000.000,3635997000.000,3509054000.000
AssetsCurrent,580278000.000,597849000.000,559400000.000,498414000.000,436300000.000,337636000.000,640227000.000,640725000.000,529944000.000,474894000.000,361164000.000
BankruptcyClaimsAmountOfClaimsExpungedByBankruptcyCourt,,,,,,,,,,181800000.000,287100000.000
BankruptcyClaimsAmountOfClaimsOnMaterialContractsRejected,,,,,,,38425000.000,151449000.000,,,
BankruptcyClaimsAmountOfFiledClaimsLikelyToBeDenied,,,,,,,,,132900000000.000,301200000000.000,304100000000.000
BankruptcyClaimsNumberOfClaimsExpungedByBankruptcyCourt,,,,,,,,,,1700.000,2128.000
BuildingsAndImprovementsGross,439284000.000,452331000.000,455709000.000,504275000.000,508215000.000,518291000.000,554874000.000,571985000.000,587964000.000,592018000.000,599384000.000
CapitalLeaseObligations,,,,0.000,,2415000.000,2270000.000,2175000.000,10573000.000,12279000.000,12912000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,2723000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,617000.000,2000000.000,2100000.000,1200000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,255000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,617000.000,,300000.000,300000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,617000.000,5800000.000,6000000.000,6800000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,617000.000,2500000.000,3300000.000,4100000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,0.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,-548000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,2175000.000,,,
CashAndCashEquivalentsAtCarryingValue,241338000.000,263100000.000,239084000.000,194162000.000,114991000.000,46009000.000,382784000.000,333929000.000,212146000.000,193815000.000,102551000.000
CoalIndustryRetireeHealthBenefitActOf1992EstimatedAmountOfTotalObligation,,,,35429000.000,34587000.000,33738000.000,32897000.000,34278000.000,33464000.000,32651000.000,31838000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,91290149.000,91274914.000,91382170.000,91885338.000,92904106.000,92745837.000,92601516.000,92531916.000,92399405.000,92378514.000,92347471.000
CommonStockSharesOutstanding,91290149.000,91274914.000,91382170.000,91885338.000,92904106.000,92745837.000,92601516.000,92531916.000,92399405.000,92378514.000,92347471.000
CommonStockValue,913000.000,913000.000,914000.000,919000.000,929000.000,927000.000,926000.000,925000.000,,,
