,2015-02-17,2015-03-31,2016-12-31
AccountsNotesAndLoansReceivableNetCurrent,,,0.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,1117737.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,67511.000
AccountsPayableCurrent,,26400.000,82671.000
AccountsReceivableNetCurrent,,382782.000,0.000
AccruedLiabilitiesAndOtherLiabilities,,,1353232.000
AccruedLiabilitiesCurrent,,880371.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,128.000,-2450.000
AdditionalPaidInCapital,,,7009934.000
AdditionalPaidInCapitalCommonStock,,41112757.000,
Assets,,35385474.000,56159781.000
AssetsCurrent,,434529.000,260011.000
Cash,,,-1439.000
CashAndCashEquivalentsAtCarryingValue,,3715.000,-1438.000
CommonStockParOrStatedValuePerShare,,0.000,0.000
CommonStockSharesAuthorized,,1900000000.000,14900000000.000
CommonStockSharesIssued,,731525768.000,5185128097.000
CommonStockSharesOutstanding,,731525768.000,5185128097.000
CommonStockValue,,73153.000,518513.000
DeferredRevenueCurrent,,190000.000,
DepositsAssetsNoncurrent,,2205.000,
DueFromRelatedPartiesCurrent,,,261450.000
DueToRelatedPartiesCurrentAndNoncurrent,,,82671.000
DueToRelatedPartiesNoncurrent,,113169.000,
EmployeeRelatedLiabilitiesCurrent,,742372.000,
FiniteLivedIntangibleAssetsNet,,1698.000,
IntangibleAssetsGrossExcludingGoodwill,,,87790.000
IntangibleAssetsNetExcludingGoodwill,,,87790.000
InterestPayableCurrent,,137999.000,235495.000
InventoryGross,,,0.000
InventoryNet,,47932.000,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,93165.000,
Liabilities,,1667144.000,1192046.000
LiabilitiesAndStockholdersEquity,,35385474.000,56159781.000
LiabilitiesCurrent,,1553975.000,1521471.000
LiabilitiesFairValueDisclosureNonrecurring,,,-87986.000
LiabilitiesNoncurrent,,113169.000,
LongTermInvestmentsAndReceivablesNet,,34947068.000,
MachineryAndEquipmentGross,,4005.000,
MarketableSecuritiesEquitySecurities,,,55801036.000
MarketableSecuritiesNoncurrent,,34850000.000,
NotesAndLoansPayableCurrent,,,271939.000
NotesPayableCurrent,,457204.000,-98385.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,-329425.000
OperatingLossCarryforwards,,7468578.000,
OtherAccountsPayableAndAccruedLiabilities,,,1353232.000
OtherMarketableSecuritiesNoncurrent,,,55801036.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000
PreferredStockSharesAuthorized,,100000000.000,100000000.000
PreferredStockSharesIssued,,10000000.000,10000000.000
PreferredStockSharesOutstanding,,10000000.000,10000000.000
PreferredStockValue,,1000.000,201000.000
PrepaidExpenseCurrent,,100.000,
PropertyPlantAndEquipmentGrossExcludingCapitalLeasedAssets,,,6684.000
PropertyPlantAndEquipmentNet,,3877.000,4234.000
PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,,,4234.000
RetainedEarningsAccumulatedDeficit,,-7468578.000,-8605189.000
SecurityDeposit,,,6710.000
StockholdersEquity,,33718331.000,54967735.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,33718330.000,54967735.000
