,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,4874207.000,4620565.000,6119000.000,4749000.000,6300000.000,7437000.000,7531000.000,4255000.000,6367000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,300000.000,100000.000,100000.000,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,683901.000,,1400000.000,,,,1100000.000,,
AccumulatedCapitalizedInterestCosts,2300000.000,2300000.000,,,,,,,
AdditionalPaidInCapital,163586265.000,163783248.000,162681000.000,310516000.000,306965000.000,303529000.000,274733000.000,271261000.000,267827000.000
Assets,367287335.000,432997656.000,387636000.000,587936000.000,615896000.000,598995000.000,568668000.000,576090000.000,570956000.000
AssetsHeldForSaleLongLived,16443083.000,36335959.000,,19680000.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,454602.000,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,900000.000,1500000.000,1600000.000,,,,
BusinessCombinationContingentConsiderationLiability,294000.000,294000.000,294000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,65515248.000,137548836.000,137549000.000,162991000.000,196097000.000,196097000.000,196097000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,1053317.000,2587702.000,2588000.000,5717000.000,6695000.000,6695000.000,6695000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,1768191.000,1000000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,7112651.000,17394248.000,17394000.000,14213000.000,18123000.000,18123000.000,18123000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,78450000.000,167400000.000,167400000.000,197923000.000,238423000.000,238423000.000,238423000.000,,
CashAndCashEquivalentsAtCarryingValue,28768309.000,6794174.000,9037000.000,15852000.000,10665000.000,16713000.000,13308000.000,10468000.000,8047000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,21.600
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,139215.000,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,11393665.000,11468665.000,11469000.000,36576000.000,36739000.000,36723000.000,36699000.000,36699000.000,36800000.000
CommonStockSharesOutstanding,11393665.000,11468665.000,11469000.000,36576000.000,36739000.000,36723000.000,36699000.000,36699000.000,36800000.000
CommonStockValue,113937.000,114687.000,115000.000,366000.000,367000.000,367000.000,367000.000,367000.000,368000.000
DebtInstrumentInterestRateAtPeriodEnd,0.120,0.120,0.120,,,,,,
DebtInstrumentInterestRateStatedPercentage,,0.044,0.044,0.039,0.038,0.038,0.038,0.038,0.038
DebtWeightedAverageInterestRate,0.043,0.044,0.044,0.039,0.038,0.038,0.038,0.038,0.038
DeferredFinanceCostsGross,,,4400000.000,,,,5700000.000,,
DeferredFinanceCostsNet,3008069.000,3434330.000,3022000.000,5234000.000,5143000.000,4908000.000,4599000.000,4369000.000,4140000.000
DeferredOfferingCosts,,,2700000.000,,,,,,
DeferredRentCreditCurrent,,,,,,,300000.000,,
DeferredRevenueAndCredits,,1074678.000,1029000.000,1856000.000,1906000.000,1795000.000,1783000.000,1829000.000,1995000.000
DepositAssets,3100000.000,3000000.000,5400000.000,700000.000,200000.000,,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,8813967.000,9735932.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherAssets,454602.000,1256834.000,,555000.000,596000.000,585000.000,549000.000,549000.000,549000.000
DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,6301481.000,20567929.000,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,15988481.000,35079125.000,,,,,,,
DividendsPayableCurrentAndNoncurrent,1926488.000,1240036.000,1247000.000,3773000.000,3790000.000,3789000.000,3709000.000,3709000.000,3719000.000
DueFromRelatedParties,758363.000,778031.000,803000.000,78000.000,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,119569.000,119569.000,120000.000,,,,,,
EarnestMoneyDeposits,3900000.000,3300000.000,5900000.000,900000.000,3600000.000,200000.000,200000.000,0.000,0.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,2700000.000,2100000.000,,1000000.000,2000000.000,1900000.000,1100000.000,1000000.000,1600000.000
EquityMethodInvestmentOwnershipPercentage,,,0.500,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,22583000.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,4843000.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationLiabilities,,,17740000.000,,,,,,
