,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4030000.000,4409000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,335000.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,282000.000,170000.000
AmortizationOfDebtDiscountPremium,1108000.000,0.000
AmortizationOfFinancingCosts,197000.000,56000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1649327.000
CapitalExpendituresIncurredButNotYetPaid,59000.000,520000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,28194000.000,-16922000.000
ComprehensiveIncomeNetOfTax,-22491000.000,-17969000.000
ConversionOfStockAmountConverted1,25476000.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,0.000,0.000
EarningsPerShareBasicAndDiluted,-1.030,-2.710
EffectOfExchangeRateOnCashAndCashEquivalents,-18000.000,-53000.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
FairValueAdjustmentOfWarrants,-482000.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,-5000.000
GeneralAndAdministrativeExpense,15666000.000,18476000.000
GrossProfit,71447000.000,78053000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19917000.000,-15086000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-2536000.000,-2765000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-22453000.000,-17851000.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,6579000.000,4673000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,346000.000,455000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-7634000.000,-6069000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,385000.000,376000.000
IncomeTaxReconciliationNondeductibleExpenseOther,165000.000,264000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,836000.000,785000.000
IncomeTaxReconciliationOtherAdjustments,-3000.000,-96000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-615000.000,-388000.000
IncreaseDecreaseInAccountsPayable,-2544000.000,-2761000.000
IncreaseDecreaseInAccountsReceivable,2259000.000,517000.000
IncreaseDecreaseInAccruedLiabilities,1897000.000,1046000.000
IncreaseDecreaseInDepositOtherAssets,229000.000,-57000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,714000.000,263000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,429000.000,211000.000
IncreaseDecreaseInRestrictedCash,-3039000.000,-1861000.000
InterestExpense,1250000.000,987000.000
InterestPaid,1481000.000,1050000.000
InvestmentIncomeInterest,,3000.000
LeaseAndRentalExpense,2100000.000,2900000.000
MarketingAndAdvertisingExpense,6100000.000,3900000.000
NetCashProvidedByUsedInFinancingActivities,54811000.000,-3471000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,54811000.000,-3471000.000
NetCashProvidedByUsedInInvestingActivities,-11920000.000,-7548000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11920000.000,-7548000.000
NetCashProvidedByUsedInOperatingActivities,-14679000.000,-5850000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-14679000.000,-5850000.000
NetIncomeLoss,-22453000.000,-17851000.000
NonoperatingIncomeExpense,-2072000.000,-1040000.000
OperatingExpenses,91828000.000,94864000.000
OperatingIncomeLoss,-20381000.000,-16811000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-38000.000,-118000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-38000.000,-118000.000
OtherCostOfServices,14881000.000,19936000.000
OtherNonoperatingIncomeExpense,1000.000,0.000
PaymentsForRepurchaseOfCommonStock,,125000.000
PaymentsOfDebtIssuanceCosts,57000.000,110000.000
PaymentsOfStockIssuanceCosts,2304000.000,0.000
PaymentsToAcquireProductiveAssets,8764000.000,2720000.000
PaymentsToDevelopSoftware,6195000.000,6689000.000
ProceedsFromIssuanceInitialPublicOffering,69518000.000,0.000
ProceedsFromIssuanceOfDebt,13825000.000,42300000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,548000.000,387000.000
ProceedsFromStockOptionsExercised,781000.000,113000.000
ProvisionForDoubtfulAccounts,205000.000,358000.000
RepaymentsOfDebt,27500000.000,46036000.000
ResearchAndDevelopmentExpense,23444000.000,26576000.000
SalesRevenueServicesNet,140127000.000,149109000.000
SellingAndMarketingExpense,52718000.000,49812000.000
ShareBasedCompensation,3522000.000,3906000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,3900000.000,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,359395.000,150864.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,1776150.000,133760.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,2.800,3.870
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,1.440,3.650
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,9.020,29.840
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,6.340,8.440
StockIssuedDuringPeriodSharesStockOptionsExercised,543979.000,31125.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,25476000.000,0.000
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,548000.000,387000.000
StockIssuedDuringPeriodValueNewIssues,65736000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,781000.000,113000.000
StockRepurchasedAndRetiredDuringPeriodValue,,125000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21808974.000,6592424.000
