,2011-04-02,2012-03-31,2013-03-30,2014-03-29,2015-03-28,2016-04-02,2017-04-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4057000.000,4121000.000,5288000.000,5833000.000,8339000.000,10200000.000,12111000.000
AllocatedShareBasedCompensationExpense,,1001000.000,1619000.000,1922000.000,3166000.000,,
AmortizationOfFinancingCosts,297000.000,325000.000,325000.000,325000.000,325000.000,1333000.000,1424000.000
AmortizationOfIntangibleAssets,1420000.000,1491000.000,1553000.000,1924000.000,1839000.000,9000000.000,9272000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,200900.000,207700.000,193500.000,418450.000,443250.000,459500.000
AssetImpairmentCharges,,,6172000.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,3.060,3.010
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,3.020,2.980
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,70963000.000,70877000.000
BusinessAcquisitionsProFormaRevenue,,,,,,605846000.000,615388000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,5096000.000,55000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,42586000.000,4646000.000,45859000.000,6727000.000,4248000.000,-86247000.000,-285000.000
CommonStockDividendsPerShareDeclared,,,,,2.000,0.000,0.000
ComprehensiveIncomeNetOfTax,,,51804000.000,66042000.000,48113000.000,64674000.000,67790000.000
CostOfGoodsAndServicesSold,225851000.000,256931000.000,250122000.000,254089000.000,275138000.000,378694000.000,385792000.000
CurrentFederalTaxExpenseBenefit,,22012000.000,21808000.000,22835000.000,21833000.000,26281000.000,21903000.000
CurrentForeignTaxExpenseBenefit,,1527000.000,1559000.000,3054000.000,2621000.000,2986000.000,3148000.000
CurrentIncomeTaxExpenseBenefit,,26101000.000,24752000.000,27181000.000,25263000.000,31227000.000,25938000.000
CurrentStateAndLocalTaxExpenseBenefit,,2562000.000,1385000.000,1292000.000,809000.000,1960000.000,887000.000
DeferredFederalIncomeTaxExpenseBenefit,,-1347000.000,-1000000.000,694000.000,379000.000,-279000.000,8299000.000
DeferredForeignIncomeTaxExpenseBenefit,,795000.000,347000.000,-321000.000,35000.000,-399000.000,-221000.000
DeferredIncomeTaxExpenseBenefit,-1146000.000,-119000.000,-906000.000,364000.000,1044000.000,-336000.000,8323000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,433000.000,-253000.000,-9000.000,630000.000,342000.000,245000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,1562000.000,3144000.000,2549000.000,4780000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,,,,0.041,0.034,0.034
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,,,0.070,0.070,0.070
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,,0.600,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,,0.400,,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,0.600,0.700,0.700,0.700,0.700
DefinedBenefitPlanTargetPlanAssetAllocationsRangeMinimum,,,,0.300,0.300,0.300,0.300
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,291000.000,300000.000,,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,,,1500000.000,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,,1500000.000,,,1500000.000
Depreciation,11551000.000,12699000.000,13166000.000,13063000.000,13206000.000,16807000.000,18100000.000
DepreciationDepletionAndAmortization,,14190000.000,14719000.000,14987000.000,15045000.000,25807000.000,27372000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,12000.000,14000.000,,,,
Dividends,,,,,-46014000.000,,
EarningsPerShareBasic,1.610,2.280,2.520,2.630,2.520,2.750,3.000
EarningsPerShareDiluted,1.580,2.230,2.470,2.590,2.490,2.720,2.970
EffectOfExchangeRateOnCashAndCashEquivalents,2850000.000,664000.000,-3876000.000,2085000.000,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,-3556000.000,742000.000,-1397000.000
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,,0.300,,,,,
EffectiveIncomeTaxRateReconciliationTaxHolidays,,0.750,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,956000.000,757000.000,7124000.000,1562000.000,3144000.000,2549000.000,4780000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,956000.000,757000.000,7124000.000,1562000.000,3144000.000,2549000.000,4780000.000
FairValueInputsDiscountRate,,,,,,,0.105
FairValueInputsLongTermRevenueGrowthRate,,,,,,,0.025
FinancingReceivableAllowanceForCreditLossesWriteOffs,,157000.000,781000.000,1061000.000,-218000.000,35000.000,50000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,1491000.000,,,,,
FutureAmortizationExpenseAfterYearFive,,4304000.000,,,,,
FutureAmortizationExpenseYearFive,,1303000.000,,,,,
FutureAmortizationExpenseYearFour,,1413000.000,,,,,
FutureAmortizationExpenseYearOne,,1518000.000,,,,,
FutureAmortizationExpenseYearThree,,1422000.000,,,,,
FutureAmortizationExpenseYearTwo,,1420000.000,,,,,
GainLossOnDispositionOfAssets,,10000.000,-6301000.000,31000.000,-511000.000,0.000,-63000.000
GainLossOnSaleOfOtherAssets,1076000.000,10000.000,-6301000.000,31000.000,-511000.000,-3000.000,-2504000.000
GoodwillAcquiredDuringPeriod,,,,8444000.000,0.000,223888000.000,827000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,-44000.000
GoodwillOtherChanges,,,,295000.000,-13000.000,68000.000,
GrossProfit,109774000.000,140580000.000,152929000.000,164797000.000,170140000.000,218778000.000,229596000.000
HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,,84000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,52877000.000,75979000.000,80188000.000,87753000.000,84555000.000,94785000.000,104884000.000
IncomeTaxCreditsAndAdjustments,,,850000.000,448000.000,326000.000,269000.000,
IncomeTaxExpenseBenefit,18009000.000,25982000.000,23846000.000,27545000.000,26307000.000,30891000.000,34261000.000
IncomeTaxHolidayAggregateDollarAmount,,795000.000,348000.000,348000.000,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-1214000.000,-962000.000,-1739000.000,842000.000,-1321000.000,-662000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,26593000.000,28066000.000,30714000.000,29594000.000,33175000.000,36710000.000
IncomeTaxReconciliationOtherAdjustments,,774000.000,666000.000,223000.000,435000.000,-317000.000,-370000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,2040000.000,714000.000,942000.000,1191000.000,1493000.000,676000.000
IncomeTaxesPaid,11785000.000,,,,,,
IncreaseDecreaseInAccountsPayable,4976000.000,413000.000,607000.000,-2986000.000,-534000.000,-2756000.000,-1397000.000
IncreaseDecreaseInAccountsReceivable,5128000.000,12373000.000,-3006000.000,5990000.000,2005000.000,619000.000,7294000.000
IncreaseDecreaseInInventories,6279000.000,14293000.000,15527000.000,17024000.000,13504000.000,25460000.000,9057000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,14246000.000,5480000.000
IncreaseDecreaseInOtherOperatingAssets,611000.000,1815000.000,1934000.000,3418000.000,2830000.000,1876000.000,2412000.000
IncreaseDecreaseInOtherOperatingLiabilities,115000.000,865000.000,-2357000.000,3040000.000,-1860000.000,2859000.000,10000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,1576000.000,2815000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,510360.000,409725.000,369399.000,311121.000,299732.000,263021.000
InterestAndDebtExpense,1791000.000,,,,,,
InterestExpense,,1045000.000,868000.000,1019000.000,1055000.000,8722000.000,8706000.000
InterestPaid,1433000.000,,,,,,
LaborAndRelatedExpense,,,466000.000,,,,
LeaseAndRentalExpense,,4627000.000,3886000.000,3377000.000,3444000.000,5101000.000,5548000.000
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,7000000.000,30000000.000,0.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,-5375000.000,-27386000.000,28653000.000,3784000.000,-46077000.000,349789000.000,-78773000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-5375000.000,-27386000.000,28653000.000,3784000.000,-46077000.000,349789000.000,-78773000.000
NetCashProvidedByUsedInInvestingActivities,-4845000.000,-13661000.000,-45180000.000,-47117000.000,-17909000.000,-520138000.000,-21357000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4845000.000,-13661000.000,-45180000.000,-47117000.000,-17909000.000,-520138000.000,-21357000.000
NetCashProvidedByUsedInOperatingActivities,49956000.000,45029000.000,66262000.000,47975000.000,71790000.000,83360000.000,101242000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,49956000.000,45029000.000,66262000.000,47975000.000,71790000.000,83360000.000,101242000.000
NetIncomeLoss,34868000.000,49997000.000,56342000.000,60208000.000,58248000.000,63894000.000,70623000.000
OperatingCostsAndExpenses,53581000.000,62932000.000,74828000.000,76147000.000,81710000.000,114937000.000,115903000.000
OperatingExpenses,,,6738000.000,,,,
OperatingIncomeLoss,56193000.000,77648000.000,78101000.000,88650000.000,88430000.000,103841000.000,113693000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,1308000.000,-1692000.000,,,,,
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,358000.000,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,542000.000,137000.000,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,349000.000,88000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,4829000.000,312000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,,,4721000.000,-8930000.000,315000.000,-4164000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,6000.000,,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,,,,982000.000,-945000.000,465000.000,1331000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,,,,141000.000,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,707000.000,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,777000.000,-1047000.000,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsAndTax,,,,131000.000,72000.000,,
