,2015-06-30,2015-09-30
CostOfGoodsSold,83146.000,80183.000
DerivativeLossOnDerivative,410779.000,874979.000
EarningsPerShareBasicAndDiluted,-0.020,-0.110
GeneralAndAdministrativeExpense,328023.000,5529214.000
GrossProfit,-3304.000,-42898.000
InterestExpense,56655.000,74218.000
NetIncomeLoss,-1076525.000,-6537385.000
NonoperatingIncomeExpense,-745355.000,-949197.000
OperatingExpenses,327866.000,5545290.000
OperatingIncomeLoss,-331170.000,-5588188.000
ProvisionForDoubtfulAccounts,-8651.000,9925.000
Revenues,79842.000,37285.000
SalesRevenueNet,79842.000,37285.000
SellingAndMarketingExpense,8494.000,6151.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,46021163.000,61696815.000
