,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,4844.000,4844.000,4844.000,4844.000,4844.000,4844.000,4844.000,4897.000,4844.000
AmortizationOfIntangibleAssets,,,,,,,,,4844.000,,,,4844.000,,,,4844.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,30000.000,,,,30000.000,,,,30000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,19975.000,,,,-23375.000,,,,-60.000,,,,-42.000,,,,-42.000
EarningsPerShareBasicAndDiluted,-0.010,,-0.010,,,,0.000,,,0.000,0.000,,,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.150,,,,0.150,,,,0.340,,,,0.340,,,,0.340
ExchangeFees,465.000,1115.000,1946.000,-322.000,2818.000,494.000,,,,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,330000.000,,,,
GeneralAndAdministrativeExpense,,,,,,,58907.000,,48089.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,48089.000,,,,-50552.000,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,16350.000,,,,17188.000,,,,14516.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,9965.000,,,,-12404.000,,,,20685.000,,,,16666.000,,,,13567.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,22500.000,,,,22500.000,,,,22500.000
InterestExpense,,,,,,,,,,,,,,,,,240.000
InterestIncomeExpenseNet,,,,,,,,,,,,,-2250.000,-2723.000,0.000,-1796.000,
LegalFees,,,,,,,,,,10702.000,12869.000,,10500.000,10500.000,6000.000,0.000,2000.000
NetCashProvidedByUsedInFinancingActivities,20000.000,,,,,,,,,,,,6500.000,,,,1740.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20000.000,,,,,,,,,,,,6500.000,,,,1740.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-25.000,,,,-23375.000,,,,-60.000,,,,-6542.000,,,,-1782.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-25.000,,,,-23375.000,,,,-60.000,,,,-6542.000,,,,-1782.000
NetIncomeLoss,-9990.000,-3157.000,-10202.000,-14561.000,-10971.000,-9694.000,-58907.000,-147109.000,-48089.000,-47895.000,-63567.000,-60433.000,-50552.000,-55001.000,-44573.000,-45498.000,-42693.000
OfficersCompensation,,,,,,,,,22500.000,,,,22500.000,,,,22500.000
OperatingExpenses,9990.000,3157.000,10202.000,14561.000,10971.000,9694.000,58907.000,147109.000,48089.000,47895.000,63567.000,55674.000,48302.000,52278.000,44573.000,43702.000,42453.000
OtherCostAndExpenseOperating,25.000,121.000,256.000,3.000,298.000,,,,,,,,,,,,
OtherExpenses,,,,,,,,,,,,,68.000,4347.000,1106.000,1072.000,1976.000
OtherGeneralExpense,,,,,,,,,,3836.000,1148.000,,42.000,42.000,42.000,42.000,42.000
ProceedsFromIssuanceOfCommonStock,20000.000,,,,,,,,,,,,,,,,
ProfessionalFees,9500.000,421.000,,,7855.000,9200.000,,,,,,,,,,,
ProfitLoss,-9990.000,,,,,,,,,,,,,,,,
Revenues,,,,,,,,,,,,,0.000,,,,0.000
SaleOfStockPercentageOfOwnershipAfterTransaction,,,,,,,0.896,,0.896,,,,0.896,,,,0.896
SalesRevenueNet,,,,,,,,,,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,,,,,,,,,30.000,,,,0.300,,,,
SponsorFees,,,5000.000,,,,,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,-1499.000,,,,1646.000,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,1250000.000,1250000.000,1367255.000,-2527032.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,9394609.000,9394609.000,29486114.000,-17793494.000,32350003.000,32350003.000,32350003.000,-64700006.000,32350003.000,32350003.000,32350003.000,-64700006.000,32350003.000
