,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30
AccretionExpense,,,,,,,,,-3617.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-84.000,,,,-13.000,,,-48.000
CostsAndExpenses,21441.000,28704.000,11224.000,,,40796.000,32040.000,19111.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,1.004
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.003
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,-7692.000
ForeignCurrencyTransactionGainLossBeforeTax,-61.000,-81.000,171.000,201.000,34.000,53.000,213.000,239.000,
GeneralAndAdministrativeExpense,,,,,,72000.000,,,0.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-20272.000
IncomeTaxesPaid,,0.000,,,,0.000,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,3838.000,,,,16386.000,,,15243.000
IncreaseDecreaseInAccountsPayableRelatedParties,,7500.000,,,,24000.000,,,-2.000
IncreaseDecreaseInInterestPayableNet,,187.000,,,,397.000,,,1733.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,3250.000
InterestExpense,,187.000,343.000,443.000,396.000,397.000,628.000,1102.000,1733.000
InterestExpenseBorrowings,,,,,,1766.000,,,
InterestPaid,,0.000,,,,0.000,,,0.000
NetCashProvidedByUsedInFinancingActivities,,17095.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,17095.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-17179.000,,,,-13.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-17179.000,,,,-13.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,,,-48.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,,-48.000
NetIncomeLoss,-21441.000,-28704.000,-11224.000,-17403.000,-75124.000,-40796.000,-32040.000,-19111.000,-1892.000
OperatingExpenses,,,,17403.000,,,,,20272.000
ProceedsFromNotesPayable,,17095.000,,,,,,,
ProfessionalFees,6458.000,6436.000,4125.000,14249.000,13750.000,12250.000,6032.000,8759.000,14326.000
ProfitLoss,,28704.000,,,,40796.000,,,-1892.000
TravelAndEntertainmentExpense,,,,,,,,1202.000,15.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,60836664.000,60836664.000,60836664.000,60836664.000,-121673328.000,60836664.000,60836664.000,20278888.000,20278888.000
