,2014-12-31,2015-12-31,2016-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,0.000
AssetImpairmentCharges,0.000,0.000,0.000
AssetRetirementObligationAccretionExpense,,0.000,100000.000
CapitalExpendituresIncurredButNotYetPaid,13100000.000,,
CapitalLeaseObligationsIncurred,,22800000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,150200000.000,-57200000.000,28900000.000
ContributionOfProperty,11400000.000,400000.000,0.000
CostsAndExpenses,81100000.000,128700000.000,130800000.000
CostsAndExpensesRelatedParty,16000000.000,18500000.000,20700000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,1000000.000,,
Depreciation,11600000.000,21600000.000,23700000.000
DepreciationAmortizationAndAccretionNet,,21600000.000,
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,0.790,1.026
EnvironmentalRemediationExpense,3000000.000,0.000,0.000
GainLossOnDispositionOfAssets1,-200000.000,0.000,-100000.000
GeneralInsuranceExpense,3700000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,108600000.000,272800000.000,265400000.000
IncomeLossFromEquityMethodInvestments,6700000.000,70100000.000,101100000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,600000.000,-1800000.000
IncomeTaxExpenseBenefit,200000.000,-100000.000,0.000
IncreaseDecreaseInAccountsPayable,7000000.000,-4500000.000,-1500000.000
IncreaseDecreaseInAccountsReceivable,9900000.000,,-100000.000
IncreaseDecreaseInAccruedLiabilities,-18700000.000,9500000.000,-1700000.000
IncreaseDecreaseInDeferredRevenue,20000000.000,-13800000.000,8200000.000
IncreaseDecreaseInPrepaidExpense,1600000.000,1200000.000,1000000.000
InterestIncomeExpenseNonoperatingNet,-200000.000,-4300000.000,-12300000.000
InterestPaid,,2700000.000,7000000.000
InvestmentIncomeDividend,800000.000,9200000.000,16100000.000
LeaseAndRentalExpense,500000.000,600000.000,500000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,0.020
NetCashProvidedByUsedInFinancingActivities,84900000.000,-138800000.000,-36000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,84900000.000,-138800000.000,-36000000.000
NetCashProvidedByUsedInInvestingActivities,-58300000.000,-201100000.000,-228100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-58300000.000,-201100000.000,-228100000.000
NetCashProvidedByUsedInOperatingActivities,123600000.000,282700000.000,293000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,123600000.000,282700000.000,293000000.000
NetIncomeLoss,13400000.000,167100000.000,244900000.000
NetIncomeLossAllocatedToGeneralPartners,,5000000.000,25000000.000
NetIncomeLossAllocatedToLimitedPartners,,162100000.000,219900000.000
NetIncomeLossAttributableToNoncontrollingInterest,11400000.000,66500000.000,20500000.000
OperatingCostsAndExpenses,31000000.000,46300000.000,46900000.000
OperatingIncomeLoss,101300000.000,197800000.000,160500000.000
OtherNonoperatingIncome,7500000.000,79300000.000,117200000.000
PaidInKindInterest,,,2700000.000
PartnersCapitalAccountDistributions,14400000.000,117400000.000,203200000.000
PartnersCapitalAccountPrivatePlacementOfUnits,,297400000.000,
PartnersCapitalAccountPublicSaleOfUnits,,296800000.000,818100000.000
PartnersCapitalAccountUnitsSoldInPrivatePlacement,,7849294.000,765307.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,9387755.000,25229591.000
PaymentsOfFinancingCosts,,,600000.000
PaymentsOfStockIssuanceCosts,46300000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,214800000.000
PaymentsToAcquireProductiveAssets,65000000.000,16200000.000,28300000.000
PensionAndOtherPostretirementBenefitExpense,2500000.000,,
ProceedsFromContributionsFromParent,12400000.000,,2800000.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,76300000.000,117900000.000
ProceedsFromIssuanceInitialPublicOffering,1011700000.000,,818100000.000
ProceedsFromIssuanceOfPrivatePlacement,,297400000.000,0.000
ProceedsFromLimitedPartnershipInvestments,1600000.000,6800000.000,15000000.000
ProceedsFromLinesOfCredit,,458200000.000,
ProceedsFromLongTermLinesOfCredit,,,638700000.000
ProceedsFromSalesOfAssetsInvestingActivities,0.000,,
ProfitLoss,108400000.000,272900000.000,265400000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,13600000.000,24600000.000,23100000.000
RepaymentsOfLinesOfCredit,,,410000000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,100000.000
RevenueFromRelatedParties,45500000.000,103700000.000,89800000.000
Revenues,182400000.000,326500000.000,291300000.000
SalesRevenueNet,182400000.000,326500000.000,291300000.000
SalesRevenueServicesNet,136900000.000,222800000.000,201500000.000
SellingGeneralAndAdministrativeExpense,3200000.000,10200000.000,8100000.000
TaxesExcludingIncomeAndExciseTaxes,5500000.000,7500000.000,8200000.000
WeightedAverageLimitedPartnershipAndGeneralPartnershipUnitsOutstandingBasic,137700000.000,143800000.000,
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,137700000.000,143800000.000,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,,,172900000.000
