,2011-12-31,2012-12-31,2013-12-31
AdjustmentForAmortization,,,64000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,300000.000,
AmortizationOfDebtDiscountPremium,,304808.000,556028.000
AssetImpairmentCharges,,,946931.000
CapitalLeaseObligationsIncurred,,38704.000,90099.000
CapitalizedComputerSoftwareAmortization,,,-64137.000
CapitalizedComputerSoftwareImpairments,,,-946931.000
CashAndCashEquivalentsPeriodIncreaseDecrease,143708.000,694958.000,2160027.000
ConversionOfStockAmountIssued1,,,112584.000
ConversionOfStockSharesIssued1,,,27000000.000
CostOfRevenue,473719.000,2830008.000,4061644.000
DebtConversionConvertedInstrumentAmount1,,300000.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,2600000.000
Depreciation,,,83573.000
DepreciationAndAmortization,31362.000,50765.000,83900.000
DepreciationDepletionAndAmortization,31362.000,50765.000,
EarningsPerShareBasicAndDiluted,-1.050,-0.040,-0.170
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1.000,1.000
EmployeeBenefitsAndShareBasedCompensation,,,14822.000
ExtinguishmentOfDebtGainLossNetOfTax,,,49852.000
FairValueAdjustmentOfWarrants,,,-365255.000
FairValueAssumptionsExpectedVolatilityRate,,,1.160
FairValueAssumptionsRiskFreeInterestRate,,,0.012
GainsLossesOnExtinguishmentOfDebt,,,-146624.000
GrossProfit,959054.000,2976840.000,3249109.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1171921.000,-1457470.000,
IncomeTaxExpenseBenefit,0.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,421677.000,1857964.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-495540.000,-1860902.000
IncomeTaxReconciliationNondeductibleExpenseOther,,24769.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-52906.000,-198679.000
IncomeTaxesPaid,0.000,,
IncreaseDecreaseInAccountsPayable,,53783.000,-53417.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,204618.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,75000.000,
IncreaseDecreaseInAccountsReceivable,-50693.000,1103257.000,17655.000
IncreaseDecreaseInAccruedLiabilities,,383835.000,-85801.000
IncreaseDecreaseInDeferredRevenue,32988.000,-32988.000,209033.000
IncreaseDecreaseInOtherAccruedLiabilities,,,49229.000
IncreaseDecreaseInOtherOperatingAssets,7389.000,-5146.000,4788.000
IncreaseDecreaseInPrepaidExpense,24512.000,-20912.000,129038.000
InterestExpense,29468.000,465349.000,927047.000
InterestPaid,24407.000,36156.000,376539.000
MarketingAndAdvertisingExpense,,130000.000,121000.000
NetCashProvidedByUsedInFinancingActivities,256290.000,2674342.000,6287471.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,256290.000,2674342.000,6287471.000
NetCashProvidedByUsedInInvestingActivities,-47016.000,-279918.000,-762439.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-47016.000,-279918.000,-762439.000
NetCashProvidedByUsedInOperatingActivities,-65566.000,-1699466.000,-3365005.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-65566.000,-1699466.000,-3365005.000
NetIncomeLoss,-1171921.000,-1457470.000,-5473240.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-8167425.000
NonoperatingIncomeExpense,,-465339.000,-674985.000
OperatingExpenses,2101506.000,3968971.000,8047364.000
OperatingIncomeLoss,-1142453.000,-992131.000,-4798255.000
OtherIncome,,10.000,67.000
OtherSalesRevenueNet,,,211239.000
OtherTaxExpenseBenefit,,,23585.000
PaymentOfFinancingAndStockIssuanceCosts,,-325911.000,
PaymentsForLoans,,,1237145.000
PaymentsForRepurchaseOfCommonStock,,94165.000,
PaymentsOfFinancingCosts,0.000,,
PaymentsOfStockIssuanceCosts,137495.000,,
PaymentsToAcquirePropertyPlantAndEquipment,47016.000,20985.000,10304.000
ProceedsFromConvertibleDebt,170000.000,,
ProceedsFromIssuanceInitialPublicOffering,,,-9553.000
ProceedsFromIssuanceOfCommonStock,,730183.000,1243000.000
ProceedsFromIssuanceOfDebt,,1193908.000,1595000.000
ProceedsFromIssuanceOfLongTermDebt,,51500.000,-26080.000
ProceedsFromIssuanceOfOtherLongTermDebt,,827075.000,26890.000
ProceedsFromLongTermCapitalLeaseObligations,,-1072.000,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,262500.000,,
ProvisionForDoubtfulAccounts,,0.000,26116.000
RedemptionPremium,,,33364.000
RepaymentsOfDebt,,33087.000,
RepaymentsOfDebtAndCapitalLeaseObligations,,,18015.000
RepaymentsOfLongTermDebtAndCapitalSecurities,38715.000,,
RepaymentsOfRelatedPartyDebt,,,115000.000
RepaymentsOfShortTermDebt,,,115278.000
ResearchAndDevelopmentExpense,93489.000,64386.000,
RevenueFromRelatedParties,,,211239.000
Revenues,1432773.000,5806848.000,7310753.000
SalesRevenueNet,1432773.000,5806838.000,7099514.000
SellingGeneralAndAdministrativeExpense,1976655.000,3853820.000,7016533.000
ShareBasedCompensation,818595.000,,639328.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,1000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,1000000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.260
StockIssued1,,563908.000,514667.000
StockIssuedDuringPeriodSharesShareBasedCompensationGross,0.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,300000.000,514667.000
StockIssuedDuringPeriodValueIssuedForServices,,,1325500.000
StockIssuedDuringPeriodValueNewIssues,,1056094.000,1238000.000
StockIssuedDuringPeriodValueOther,,313908.000,
StockIssuedDuringPeriodValueShareBasedCompensationGross,818595.000,,-159005.000
StockRepurchasedDuringPeriodValue,,-232500.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,1857964.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,32730809.000,48385115.000
