,2011-09-30
CostOfGoodsSoldDirectMaterials,46258.000
CostOfServicesLicensesAndServices,0.000
CostsAndExpenses,1744654.000
DepreciationAndAmortization,11114.000
EarningsPerShareBasicAndDiluted,0.000
InterestExpense,-5065.000
NetIncomeLoss,-1744267.000
OperatingIncomeLoss,-1738402.000
OtherNoninterestExpense,-800.000
OtherNonoperatingIncomeExpense,-5865.000
ProfessionalAndContractServicesExpense,625413.000
ResearchAndDevelopmentExpense,106434.000
Revenues,6252.000
SalariesWagesAndOfficersCompensation,871070.000
SalesRevenueNet,6252.000
SellingGeneralAndAdministrativeExpense,95479.000
WeightedAverageNumberOfDilutedSharesOutstanding,6075768573.000
WeightedAverageNumberOfSharesOutstandingBasic,6075768573.000
