,2011-12-31,2012-12-31
AmortizationOfIntangibleAssets,,12000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,31183000.000,-31142000.000
ContractRevenueCost,1924000.000,2216000.000
ContractsRevenue,3096000.000,3020000.000
CostOfCoalProductsAndServices,20201000.000,179204000.000
CostOfRevenue,28964000.000,192555000.000
CostOfServicesEnvironmentalRemediation,6839000.000,11135000.000
DeferredIncomeTaxExpenseBenefit,-13368000.000,
DeferredRevenueRevenueRecognized,,36855000.000
DepreciationAndAmortization,1568000.000,5277000.000
DepreciationDepletionAndAmortization,1568000.000,5277000.000
EarningsPerShareBasicAndDiluted,-2.480,-1.310
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1.910
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense,,0.060
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.020
EffectiveIncomeTaxRateReconciliationTaxCredits,,1.500
GainLossOnDispositionOfAssets,-37000.000,-46000.000
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,19600000.000,
GainLossRelatedToLitigationSettlement,20034000.000,
GeneralAndAdministrativeExpense,17468000.000,20151000.000
GrossProfit,24352000.000,19968000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,14701000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-25238000.000,-11125000.000
IncomeLossFromEquityMethodInvestments,-6967000.000,760000.000
IncomeTaxExpenseBenefit,-13368000.000,
IncreaseDecreaseInAccountsPayable,6412000.000,1639000.000
IncreaseDecreaseInAccountsReceivable,-3152000.000,5106000.000
IncreaseDecreaseInAccruedLiabilities,4288000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,693000.000,-34000.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,-4578000.000,2867000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1258000.000,1368000.000
InterestAndOtherIncome,2218000.000,305000.000
InterestExpense,1584000.000,1461000.000
InterestPaidNet,1311000.000,1551000.000
InterestRevenueExpenseNet,,305000.000
LineOfCreditFacilityInterestRateDuringPeriod,,0.034
LineOfCreditFacilityPeriodicPaymentPrincipal,,3750000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,6202000.000,106000.000
MinorityInterestIncreaseFromStockIssuance,250000.000,
NetCashProvidedByUsedInFinancingActivities,41367000.000,-12240000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,41367000.000,-12240000.000
NetCashProvidedByUsedInInvestingActivities,-2211000.000,-13944000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2211000.000,-13944000.000
NetCashProvidedByUsedInOperatingActivities,-7973000.000,-4958000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7973000.000,-4958000.000
NetIncomeLoss,-19851000.000,-13071000.000
NetIncomeLossAttributableToNoncontrollingInterest,7981000.000,1946000.000
NonoperatingIncomeExpense,-28265000.000,-2697000.000
NotesIssued1,,3000000.000
OperatingCostsAndExpenses,,4700000.000
OperatingExpenses,21325000.000,28396000.000
OperatingIncomeLoss,3027000.000,-8428000.000
OperatingLeasesRentExpenseNet,,1032000.000
OtherGeneralAndAdministrativeExpense,,17852000.000
PaymentsOfStockIssuanceCosts,2359000.000,22000.000
PaymentsToAcquireAssetsInvestingActivities,,2000000.000
PaymentsToAcquirePropertyPlantAndEquipment,33788000.000,10846000.000
PaymentsToAcquireShortTermInvestments,3000.000,1133000.000
PaymentsToMinorityShareholders,6202000.000,106000.000
ProceedsFromCollectionOfNotesReceivable,1580000.000,
ProceedsFromIssuanceOfCommonStock,35075000.000,
ProceedsFromLinesOfCredit,14497000.000,-11497000.000
ProceedsFromMinorityShareholders,250000.000,
ProceedsFromSaleOfEquityMethodInvestments,30000000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,35000.000
ProceedsFromStockOptionsExercised,106000.000,21000.000
ProfitLoss,-11870000.000,-11125000.000
ProvisionForDoubtfulAccounts,,5000.000
RepaymentsOfNotesPayable,,136000.000
ResearchAndDevelopmentExpense,2289000.000,2968000.000
RevenueCoalServices,40253000.000,194900000.000
RevenueEnvironmentalRemediationServices,9967000.000,14603000.000
Revenues,53316000.000,212523000.000
SalesRevenueNet,53316000.000,212523000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,510.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,-11.510
