,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdvertisingExpense,,,,,,,,,,,,,,6383.000,,,,13015.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,-35364.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,48975.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-15650.000,,,,0.000,,,,,,,,,,,
CashPeriodIncreaseDecrease,-9781.000,-14528.000,,,,,,,,,,,,-191970.000,,,,-522018.000
CostOfRevenue,,,,,,,,,,,84611.000,670164.000,739243.000,1203842.000,599951.000,726918.000,1020358.000,1559097.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpense,,,,,,,,,,,,,,14765.000,,,,35364.000
Depreciation,,,,,,,,,,,,,,7764.000,,,,7903.000
EarningsPerShareBasic,,,,,,,,,,,0.000,0.000,0.000,0.000,-0.000,-0.000,,-0.000
EarningsPerShareBasicAndDiluted,,,,-0.000,-0.000,,-0.000,-0.000,0.000,0.000,,,,-0.010,,,,0.000
EarningsPerShareDiluted,,,,,,,,,,,0.000,0.000,0.000,0.000,-0.000,-0.000,,-0.000
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,,,,-93336.000,,,
GeneralAndAdministrativeExpense,9225.000,14528.000,15650.000,5035.000,2368.000,,2536.000,3795.000,511.000,3496.000,97062.000,647218.000,563510.000,701741.000,744687.000,611125.000,658109.000,665656.000
GrossProfit,,,,,,,,,,,103929.000,457309.000,351778.000,758503.000,695187.000,472532.000,1020259.000,936125.000
IncomeLossFromContinuingOperations,,,,,,,,,,,6868.000,-189909.000,-211732.000,56762.000,-49500.000,-138593.000,362150.000,270469.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,,,6868.000,-189909.000,-253615.000,,-334444.000,-73231.000,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,,,,,,,,,367125.000
IncomeTaxesPaid,,,,,,,,,,,,,,800.000,,,,800.000
IncreaseDecreaseInAccountsPayable,,,,,,,451.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,64529.000,,,,-177831.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,,181.000,,,,-3625.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,,-29669.000,,,,60522.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,,,,,-366194.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,,-176224.000,,,,-204910.000
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,2080.000,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,,6582.000,,,,-41778.000
IncreaseDecreaseInSecurityDeposits,,,,,,,,,,,,,,-7446.000,,,,-86.000
InterestExpense,,,,,,,,,,,,,-58137.000,-32686.000,-55802.000,-44180.000,-43892.000,-33273.000
InterestExpenseOther,,,,,,,,,,,,,,1165.000,,,,
InterestPaid,,,,,,,,,,,,,,33886.000,,,,32713.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,2085.000,,,,,,,-80229.000,,,,-374343.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,2085.000,,,,,,,-80229.000,,,,-374343.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,,-5734.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,,-5734.000,,,,
NetCashProvidedByUsedInOperatingActivities,-9781.000,-14528.000,-15650.000,,,,-2085.000,,,,,,,-106007.000,,,,-147675.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9781.000,-14528.000,-15650.000,,,,-2085.000,,,,,,,-106007.000,,,,-147675.000
NetIncomeLoss,-9781.000,-14528.000,-15650.000,-5035.000,-2368.000,-2261.000,-2536.000,-5645.000,-2866.000,-40116.000,3413.000,-189909.000,-282554.000,-74153.000,-334444.000,-73231.000,-152815.000,366325.000
NoninterestExpenseTransferAgentAndCustodianFees,,,15625.000,1125.000,600.000,400.000,,,,,,,,,,,,
OperatingIncomeLoss,,,,,,,-2536.000,,,,,,,,,,,
OtherAmortizationOfDeferredCharges,,,,,,,,,,,,,,20472.000,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,,,,,,,,,,-73353.000,,,,
OtherExpenses,,,,,,,,,,,,,,,-284944.000,65362.000,,96656.000
OtherGeneralAndAdministrativeExpense,1970.000,2305.000,25.000,1085.000,868.000,961.000,156.000,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,0.000,,,,,,
OtherNoncashIncomeExpense,,,,,,,,,,,,,-41883.000,-130115.000,,,,
PremiumsEarnedNetOtherInsurance,,,,,,,,,,,,,,146908.000,,,,149173.000
ProceedsFromLoans,,,,,,,,,,,,,,,,,,47718.000
ProceedsFromRepaymentsOfBankOverdrafts,,,,,,,5.000,,,,,,,,,,,
ProfessionalAndContractServicesExpense,,11623.000,,,,,,,,,,,,,,,,
ProfessionalFees,7255.000,600.000,,2825.000,900.000,,2380.000,1850.000,2355.000,34240.000,,,,,,,,10156.000
RelatedPartyTaxExpenseDueToAffiliatesCurrent,,,,,,,,,,,,,,,,,,-4850.000
Revenues,,,,,,,,,,,188540.000,1127473.000,1091021.000,1962345.000,1295138.000,1199450.000,2040617.000,2495222.000
RoyaltyRevenue,,,,,,,,,,,,,,,,,,70000.000
SalesRevenueNet,,,,,,,,,,,188540.000,1127473.000,1091021.000,1962345.000,1295138.000,1199450.000,2040617.000,2495222.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,,80955695.000,68321670.000,68360001.000,72455606.000,72786910.000,76911504.000,,158843321.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,8998776.000,,,,,72455606.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,8998776.000,8998776.000,,8998776.000,8998776.000,,,80694026.000,68060001.000,68360001.000,72455606.000,72786910.000,76911504.000,,88986765.000
