,2012-06-30,2012-12-31,2013-03-31,2013-06-30
AmortizationOfIntangibleAssets,840000.000,200000.000,200000.000,200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,14220000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,
ComprehensiveIncomeNetOfTax,-853000.000,,,
CostsAndExpenses,40009000.000,34250000.000,33065000.000,45151000.000
CurrentFederalTaxExpenseBenefit,0.000,0.000,0.000,0.000
CurrentIncomeTaxExpenseBenefit,5000.000,-7000.000,9000.000,5000.000
CurrentStateAndLocalTaxExpenseBenefit,5000.000,-7000.000,9000.000,5000.000
DepreciationDepletionAndAmortization,1851000.000,1799000.000,1924000.000,2106000.000
DirectOperatingCosts,28922000.000,23501000.000,22030000.000,33946000.000
EarningsPerShareBasic,,,,0.030
EarningsPerShareBasicAndDiluted,-0.050,-0.050,-0.020,
EarningsPerShareDiluted,,,,0.030
GeneralAndAdministrativeExpense,6601000.000,6810000.000,6997000.000,7044000.000
GoodwillAndIntangibleAssetImpairment,,0.000,,
IncomeLossFromContinuingOperations,-852000.000,-828000.000,-361000.000,635000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-847000.000,-835000.000,-352000.000,640000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.050,-0.050,-0.020,
IncomeLossFromContinuingOperationsPerBasicShare,,,,0.040
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.040
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-1000.000,0.000,-46000.000,-88000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,-0.010
IncomeTaxExpenseBenefit,5000.000,-7000.000,9000.000,5000.000
IncomeTaxExpenseBenefitContinuingOperations,200000.000,,,
IncomeTaxesPaidNet,,28000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,11000.000,,
IncreaseDecreaseInDeferredRevenue,,-51000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,14000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-350000.000,,
IncreaseDecreaseInReceivables,,376000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,0.000,185000.000
InterestPaid,,0.000,,
InvestmentIncomeInterest,-1000.000,-1000.000,-1000.000,-1000.000
NetCashProvidedByUsedInFinancingActivities,,-6000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-6000.000,,
NetCashProvidedByUsedInInvestingActivities,,-2068000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2068000.000,,
NetCashProvidedByUsedInOperatingActivities,,16294000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,16294000.000,,
NetIncomeLoss,-853000.000,-828000.000,-407000.000,547000.000
NonoperatingIncomeExpense,-1000.000,-1000.000,-1000.000,-1000.000
NumberOfReportableSegments,2.000,2.000,,
OperatingIncomeLoss,-846000.000,-834000.000,-351000.000,641000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,,,
PaymentsToAcquireBusinessesGross,,60000.000,,
PaymentsToAcquireProductiveAssets,,736000.000,,
PaymentsToDevelopSoftware,,1272000.000,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,6000.000,,
RestructuringCosts,,0.000,,
RestructuringReserveSettledWithCash,,71000.000,,
SalesRevenueServicesNet,39163000.000,33416000.000,32714000.000,45792000.000
SellingAndMarketingExpense,2635000.000,2140000.000,2114000.000,2055000.000
ShareBasedCompensation,,568000.000,,
StraightLineRent,,10000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,16642000.000,16649000.000,16716.000,16912000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16642000.000,16649000.000,16716000.000,
WeightedAverageNumberOfSharesOutstandingBasic,16642000.000,16649000.000,16716.000,16727000.000
