,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,116400.000,,
AmortizationOfDebtDiscountPremium,39416.000,,161640.000,,
CashPeriodIncreaseDecrease,41617.000,,-16295.000,,
CostOfRevenue,45795.000,9971.000,14087.000,54857.000,36761.000
DebtConversionConvertedInstrumentSharesIssued1,25000.000,,,,
DebtIssuanceCosts,,,140000.000,,
Depreciation,13037.000,13135.000,13154.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.030,-0.020,-0.020,-0.030
EquipmentExpense,,,-1271.000,,
FairValueAssumptionsExpectedVolatilityRate,,1.450,,,
GeneralAndAdministrativeExpense,,,227595.000,234300.000,575379.000
GrossProfit,-24656.000,16800.000,-12355.000,19721.000,10257.000
IncreaseDecreaseInAccountsPayable,-67007.000,,-8090.000,,
IncreaseDecreaseInAccountsReceivable,-880.000,,1038.000,,
IncreaseDecreaseInAccruedLiabilities,16897.000,,37807.000,,
IncreaseDecreaseInInventories,-22266.000,,292.000,,
InterestExpense,57102.000,-96918.000,-188888.000,-69450.000,-86380.000
InterestExpenseBorrowings,340000.000,,,,
InvestmentIncomeInterest,,14.000,,,
MarketingAndAdvertisingExpense,38396.000,152851.000,33713.000,147582.000,15720.000
NetCashProvidedByUsedInFinancingActivities,340000.000,,165000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,340000.000,,165000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1271.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1271.000,,
NetCashProvidedByUsedInOperatingActivities,-298383.000,,-180024.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-298383.000,,-180024.000,,
NetIncomeLoss,-280180.000,-537267.000,-502265.000,-500806.000,-780104.000
OccupancyNet,,,13154.000,13695.000,14479.000
OperatingExpenses,198422.000,465119.000,301022.000,451077.000,703981.000
OperatingIncomeLoss,,,-502265.000,-500806.000,-780104.000
ProceedsFromRelatedPartyDebt,,,140000.000,,
Revenues,21139.000,26771.000,1732.000,74578.000,47018.000
SalariesAndWages,30000.000,54000.000,26560.000,55500.000,98403.000
SalesRevenueNet,21139.000,26771.000,1732.000,74578.000,47018.000
SellingGeneralAndAdministrativeExpense,116989.000,246133.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,1.450,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.004,,,,
StockIssuedDuringPeriodSharesIssuedForServices,20000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,21260318.000,21288408.000,22310597.000,22803534.000,22917714.000
