,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1200000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,4200000.000,3500000.000,,3800000.000,4500000.000,2100000.000,4800000.000,7700000.000,7500000.000,5300000.000,8800000.000,3800000.000,6900000.000,6600000.000,6000000.000,3500000.000,7300000.000,7700000.000,8100000.000,6300000.000,8600000.000,9900000.000,6900000.000,4900000.000,7600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1136015.000,,,,400000.000,100000.000,0.000,-400000.000,300000.000,300000.000,300000.000,-600000.000,,200000.000,0.000,,300000.000,200000.000,0.000,-500000.000,200000.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount,,,,,,,,,,,,,,,,,,,,,,,0.000,,156.940,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-106600000.000,,,,7100000.000,,,,-15600000.000,,,,2000000.000,,,,3800000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,,,,,,,100000.000,13900000.000,5700000.000,-4500000.000,-4000000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-100000.000,,,,-100000.000,,,,0.000,,,,0.000,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-1600000.000,,,,-12000000.000,,,,0.000,,,,-100000.000,,,,0.000,,,,,
CommonStockDividendsPerShareDeclared,0.180,0.180,0.180,0.180,0.180,0.180,0.200,0.200,0.200,0.240,0.240,0.240,0.240,0.300,0.300,0.300,0.300,0.360,0.360,0.360,0.360,0.430,0.430,0.430,0.430,0.510
ComprehensiveIncomeNetOfTax,,,,,16300000.000,19700000.000,58900000.000,9900000.000,-41300000.000,32800000.000,73500000.000,68000000.000,19900000.000,84100000.000,41400000.000,-32000000.000,-11300000.000,81000000.000,49400000.000,16300000.000,38900000.000,114800000.000,101300000.000,32400000.000,62100000.000,125600000.000
CostOfGoodsAndServicesSold,522600000.000,689400000.000,691900000.000,566100000.000,518100000.000,685100000.000,604800000.000,419100000.000,506400000.000,659100000.000,630600000.000,541800000.000,527300000.000,698100000.000,651300000.000,587400000.000,522800000.000,709100000.000,681600000.000,606500000.000,531600000.000,704200000.000,699700000.000,629600000.000,582500000.000,761300000.000
CostOfGoodsSoldMaintenanceCosts,,,,,,,,,,,,,,,,,,,,,,,,,,5200000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,,,,7400000.000,-700000.000
DebtInstrumentUnusedBorrowingCapacityFee,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,,0.001,
DeferredIncomeTaxExpenseBenefit,-800000.000,,,,-100000.000,,,,-1600000.000,,,,500000.000,,,,-1100000.000,,,,-500000.000,,,,-1100000.000,
DepreciationAndAmortization,14800000.000,,,,14200000.000,,,,14100000.000,,,,15000000.000,,,,15500000.000,,,,14200000.000,,,,15700000.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,-3800000.000,,,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,-8500000.000,-7200000.000,-24600000.000,-24600000.000,-13400000.000,0.000,-2300000.000,2400000.000,0.000,-1100000.000,-200000.000,-2400000.000,-200000.000,-700000.000,0.000,-100000.000,0.000,-800000.000,0.000,-500000.000,0.000,-1500000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,2900000.000,-3700000.000,-4300000.000,-14800000.000,-5600000.000,0.000,-800000.000,1200000.000,0.000,-400000.000,-100000.000,-900000.000,-100000.000,-300000.000,0.000,0.000,0.000,-300000.000,0.000,-200000.000,0.000,-600000.000
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,,,,,,3500000.000,,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,18600000.000,4900000.000,,,,,,,,,,,,,,,,,,,,
DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,6300000.000,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,0.850,0.650,,,0.880,0.580,,0.160,1.280,1.290,0.720,0.410,1.510,1.400,0.980,0.310,1.800,1.780,0.270,0.570,2.540,2.350,0.930,1.020,2.730
EarningsPerShareBasicAndDiluted,,,,,-0.120,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,0.830,0.640,,,0.870,0.570,,0.160,1.260,1.270,0.700,0.400,1.490,1.380,0.960,0.310,1.780,1.760,0.240,0.560,2.510,2.330,0.920,1.000,2.690
EffectOfExchangeRateOnCashAndCashEquivalents,1800000.000,,,,2600000.000,,,,-1300000.000,,,,-1000000.000,,,,-4600000.000,,,,1600000.000,1900000.000,3200000.000,-10600000.000,2600000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1200000.000,,,,800000.000,,,,2300000.000,,,,4200000.000,,,,16000000.000,,,,11800000.000,15700000.000,20000000.000,-28100000.000,,
GoodwillAcquiredDuringPeriod,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,2500000.000,
GoodwillOtherChanges,,,,,,,,,400000.000,,,,-2100000.000,,,,4900000.000,,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,1900000.000,,,,,
GrossProfit,165200000.000,247600000.000,231100000.000,189700000.000,166100000.000,248700000.000,204900000.000,102600000.000,162000000.000,254000000.000,237400000.000,207800000.000,168100000.000,262600000.000,247100000.000,225500000.000,163000000.000,283400000.000,273400000.000,227600000.000,183600000.000,315000000.000,310300000.000,267600000.000,210900000.000,340800000.000
IncomeLossFromContinuingOperations,-7200000.000,45000000.000,33800000.000,16700000.000,-500000.000,48200000.000,49700000.000,37600000.000,15800000.000,64300000.000,65800000.000,34000000.000,19900000.000,74600000.000,67500000.000,46100000.000,14000000.000,81600000.000,80300000.000,11300000.000,24900000.000,111200000.000,101700000.000,40800000.000,43500000.000,116400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,73400000.000,76500000.000,,24400000.000,99000000.000,100000000.000,50900000.000,30600000.000,115400000.000,102600000.000,69000000.000,21300000.000,124500000.000,122000000.000,14800000.000,37900000.000,154100000.000,149900000.000,60800000.000,53400000.000,167300000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.010,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,0.850,0.650,,,0.950,0.980,,0.320,1.280,1.320,0.690,0.410,1.530,1.400,1.010,0.310,1.810,1.780,0.270,0.570,2.550,2.350,0.940,1.020,2.750
IncomeLossFromContinuingOperationsPerDilutedShare,,0.830,0.640,,,0.930,0.970,,0.310,1.260,1.300,0.680,0.400,1.500,1.380,1.000,0.310,1.790,1.760,0.250,0.560,2.520,2.330,0.930,1.000,2.710
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,-5600000.000,-3500000.000,-20300000.000,-15600000.000,-7800000.000,0.000,-1500000.000,1200000.000,0.000,-700000.000,-100000.000,-1500000.000,-100000.000,-400000.000,0.000,-100000.000,0.000,-500000.000,0.000,-300000.000,0.000,-900000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,-0.110,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,-0.070,-0.400,,-0.160,0.000,-0.030,0.030,0.000,-0.020,0.000,-0.030,0.000,-0.010,0.000,0.000,0.000,-0.010,0.000,-0.010,0.000,-0.020
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,-0.060,-0.400,,-0.150,0.000,-0.030,0.020,0.000,-0.010,0.000,-0.040,0.000,-0.010,0.000,-0.010,0.000,-0.010,0.000,-0.010,0.000,-0.020
