,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,0.000,
BusinessCombinationAcquisitionRelatedCosts,,-77272.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,1319746.000,,215925.000,,,,-739522.000,,,,-25037.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,-482991.000,-470272.000,,,,,
CostOfGoodsAndServicesSold,369673.000,374331.000,912076.000,227552.000,345128.000,217381.000,256631.000,236650.000,348149.000,387757.000,250156.000,219368.000,117810.000,134754.000
CostsAndExpensesRelatedParty,,,,,,,,39751.000,25309.000,27630.000,,,,
DeferredRevenueAdditions,,,,,,,,,,,,188916.000,,
Depreciation,,7684.000,,,,,,,,,,,,
DepreciationAndAmortization,,,,20782.000,,,,19385.000,,,,14487.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.030,-0.020,-0.020,-0.020,-0.020,0.000,-0.010,-0.010,-0.010,0.000,-0.010,-0.010,-0.010
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,33876.000
FairValueAssumptionsExpectedDividendRate,,,,0.000,,,,0.000,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,1.080,,,,0.616,,,,0.422,,
FairValueAssumptionsRiskFreeInterestRate,,,,0.004,,,,0.001,,,,0.001,,
GrossProfit,335355.000,775667.000,206156.000,245529.000,64827.000,452273.000,501494.000,386641.000,240953.000,522109.000,433217.000,337230.000,365794.000,345756.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-598688.000,-627019.000,-399950.000,-530108.000,-566882.000,-876440.000,-689711.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-598688.000,-627019.000,-399950.000,-530108.000,,,
IncomeTaxExpenseBenefit,,,,,,,,0.000,0.000,,,0.000,0.000,0.000
IncomeTaxesPaid,,800.000,,800.000,,,,800.000,,,,800.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,139452.000,,-76518.000,,,,-33952.000,,,,139125.000,,
IncreaseDecreaseInAccountsReceivable,,4815.000,,-238743.000,,,,192740.000,,,,83259.000,,
IncreaseDecreaseInCustomerDeposits,,6672.000,,-6300.000,,,,0.000,,,,,,
IncreaseDecreaseInDeferredLeasingFees,,3034.000,,-3817.000,,,,-3003.000,,,,-3870.000,,
IncreaseDecreaseInPrepaidExpense,,2210.000,,-35927.000,,,,-6754.000,,,,-8271.000,,
InterestExpense,,,,2638.000,11358.000,4822.000,2520.000,2022.000,3078.000,3835.000,-20508.000,-9853.000,-12066.000,-35639.000
InterestExpenseDebt,,,,,,4822.000,,2022.000,,,,,,
InterestPaid,,,,,,,,0.000,,,,6904.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,1002200.000,,,,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,,,,,,,,,,-13676.000,,,,0.000
MarketableSecuritiesUnrealizedGainLoss,,,,0.000,0.000,,,22500.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,1485000.000,,718000.000,,,,6352.000,,,,-8310.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1485000.000,,718000.000,,,,6352.000,,,,-8310.000,,
NetCashProvidedByUsedInInvestingActivities,,-19276.000,,-1377.000,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-19276.000,,-1377.000,,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-145978.000,,-500698.000,,,,-745874.000,,,,-16727.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-145978.000,,-500698.000,,,,-745874.000,,,,-16727.000,,
NetIncomeLoss,-275967.000,-1407924.000,-700040.000,-809091.000,-835114.000,-707776.000,-540217.000,-460491.000,-487272.000,-251667.000,-381592.000,-440116.000,-876440.000,-689711.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,-30147.000,-69684.000,-200002.000,-144857.000,-138197.000,-139747.000,-148283.000,1000970.000,126766.000,254218.000,172873.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,,-516838.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,-144000.000,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,,50000.000,,,,0.000,,,,,,
NonoperatingIncomeExpense,,,93948.000,-53975.000,46121.000,-4822.000,-65909.000,1743.000,31706.000,7329.000,-2638.000,-9853.000,-12066.000,-93263.000
OperatingExpenses,611322.000,2653459.000,1000144.000,1030792.000,1015746.000,1355229.000,1120659.000,987072.000,899678.000,929388.000,,894259.000,1230168.000,942204.000
OperatingIncomeLoss,-275967.000,,-793988.000,-785263.000,-950919.000,-902956.000,-619165.000,-600431.000,-658725.000,-407279.000,-527470.000,-557029.000,-864374.000,-596448.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,,,,,,,,-22500.000,17000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,19276.000,,1377.000,,,,0.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,1485000.000,,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,525000.000,,,,0.000,,,,,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,-8310.000,,
ProceedsFromOtherShortTermDebt,,,,,,,,0.000,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,193000.000,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,,,,,,6352.000,,,,,,
ProductWarrantyExpense,,,,,,,,,,,,,,-91500.000
ProfitLoss,,,,-839238.000,-904798.000,-907778.000,,,,,,-566882.000,,
ProvisionForDoubtfulAccounts,,40936.000,,,,,,3700.000,,,,,,
Revenues,705028.000,1149998.000,1118232.000,473081.000,409955.000,669654.000,758125.000,623291.000,589102.000,909866.000,683373.000,556598.000,483604.000,480510.000
SalesRevenueNet,705028.000,1149998.000,1118232.000,473081.000,409955.000,669654.000,758125.000,623291.000,589102.000,909866.000,683373.000,556598.000,483604.000,480510.000
SellingGeneralAndAdministrativeExpense,611322.000,2183591.000,1000144.000,1030792.000,1015746.000,1355229.000,1120659.000,987072.000,899678.000,929388.000,960687.000,894259.000,1230168.000,942204.000
ShareBasedCompensation,,44837.000,,65786.000,,,,41435.000,,,,64509.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.000,,,,0.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.007,,,,0.001,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,1.080,,,,0.616,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,,0.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,-250000.000,,0.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,150000.000,,215500.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,,,,,8785.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,150000.000,,215500.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,0.250,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,0.700,,0.000,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,0.180,,0.310,,,,,,,,
