,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AdditionsToNoncurrentAssets,,,12898000000.000,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1087000000.000,,,,,,
AdvertisingExpense,2500000000.000,2300000000.000,2300000000.000,2400000000.000,2400000000.000,2500000000.000,2900000000.000
AllocatedShareBasedCompensationExpense,,,378000000.000,388000000.000,462000000.000,448000000.000,596000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4000000.000,1000000.000,,,,,
CapitalLeaseObligationsIncurred,49000000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-512000000.000,-845000000.000,1231000000.000,-500000000.000,1854000000.000,-430000000.000,-1838000000.000
CommonStockDividendsPerShareCashPaid,,,1.590,,,,
CommonStockDividendsPerShareDeclared,1.210,1.460,1.590,1.880,1.920,1.960,2.000
ComprehensiveIncomeNetOfTax,17105000000.000,13643000000.000,17822000000.000,13613000000.000,12191000000.000,10265000000.000,11008000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,863000000.000,-38000000.000,822000000.000,295000000.000,190000000.000,-155000000.000,440000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,17968000000.000,13605000000.000,18768000000.000,13909000000.000,12381000000.000,10110000000.000,11448000000.000
CostOfRevenue,315287000000.000,335127000000.000,352488000000.000,358069000000.000,365086000000.000,360984000000.000,361256000000.000
CurrentFederalTaxExpenseBenefit,4600000000.000,4596000000.000,5611000000.000,6377000000.000,6165000000.000,5562000000.000,3454000000.000
CurrentForeignTaxExpenseBenefit,1466000000.000,1403000000.000,1766000000.000,1523000000.000,1529000000.000,1400000000.000,1510000000.000
CurrentIncomeTaxExpenseBenefit,6703000000.000,6742000000.000,7999000000.000,8619000000.000,8504000000.000,7584000000.000,5459000000.000
CurrentStateAndLocalTaxExpenseBenefit,637000000.000,743000000.000,622000000.000,719000000.000,810000000.000,622000000.000,495000000.000
DebtInstrumentDecreaseForgiveness,,,,234000000.000,,,
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,,,1.000,,,
DeferredFederalIncomeTaxExpenseBenefit,818000000.000,1444000000.000,38000000.000,-72000000.000,-387000000.000,-704000000.000,1054000000.000
DeferredForeignIncomeTaxExpenseBenefit,19000000.000,-299000000.000,-48000000.000,-479000000.000,-77000000.000,-216000000.000,-360000000.000
DeferredIncomeTaxExpenseBenefit,876000000.000,1202000000.000,-18000000.000,-514000000.000,-519000000.000,-1026000000.000,745000000.000
DeferredIncomeTaxesAndTaxCredits,651000000.000,1050000000.000,,,,,
DeferredRevenueAdditions,,1111000000.000,1133000000.000,1249000000.000,1410000000.000,1333000000.000,1371000000.000
DeferredRevenueRevenueRecognized,,-1094000000.000,1117000000.000,1183000000.000,1292000000.000,1348000000.000,
DeferredRevenueRevenueRecognized1,,,,,,,1372000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,39000000.000,57000000.000,-8000000.000,37000000.000,-55000000.000,-106000000.000,51000000.000
