,2016-07-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,355000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3808000.000
ComprehensiveIncomeNetOfTax,821000.000
CostOfRevenue,1299000.000
CurrentForeignTaxExpenseBenefit,169000.000
CurrentIncomeTaxExpenseBenefit,169000.000
DeferredForeignIncomeTaxExpenseBenefit,-26000.000
DeferredIncomeTaxExpenseBenefit,-26000.000
DeferredIncomeTaxesAndTaxCredits,-26000.000
DepreciationAndAmortization,605000.000
EarningsPerShareBasic,0.120
EarningsPerShareDiluted,0.110
EffectOfExchangeRateOnCashAndCashEquivalents,-37000.000
ForeignCurrencyTransactionGainLossBeforeTax,-49000.000
GainLossOnDispositionOfAssets,-281000.000
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,-142000.000
GoodwillForeignCurrencyTranslationGainLoss,-77000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,604000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1126000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,522000.000
IncomeTaxExpenseBenefit,143000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-276000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-34000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,383000.000
IncomeTaxReconciliationOtherAdjustments,-3000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,69000.000
IncomeTaxesPaid,112000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,39000.000
IncreaseDecreaseInAccountsReceivable,46000.000
IncreaseDecreaseInDeferredRevenue,11000.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,-70000.000
IncreaseDecreaseInOtherOperatingAssets,7000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,94000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,913000.000
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,20000.000
InterestIncomeExpenseNet,2000.000
NetCashProvidedByUsedInFinancingActivities,3009000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3009000.000
NetCashProvidedByUsedInInvestingActivities,-1006000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1006000.000
NetCashProvidedByUsedInOperatingActivities,1842000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1842000.000
NetIncomeLoss,983000.000
OperatingIncomeLoss,1173000.000
OperatingLeasesRentExpenseNet,244000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-162000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-162000.000
OtherComprehensiveIncomeLossNetOfTax,-162000.000
PaymentsToDevelopSoftware,1006000.000
ProceedsFromIssuanceOfPrivatePlacement,3000000.000
ProceedsFromStockOptionsExercised,9000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,2122000.000
RepaymentsOfRelatedPartyDebt,2192000.000
Revenues,11113000.000
SalesRevenueNet,11113000.000
SellingGeneralAndAdministrativeExpense,7755000.000
ShareBasedCompensation,166000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,1.130
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.013
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,3.710
StockIssuedDuringPeriodValueNewIssues,3000000.000
StockIssuedDuringPeriodValueStockOptionsExercised,65000.000
ValuationAllowancesAndReservesDeductions,968000.000
WeightedAverageNumberOfDilutedSharesOutstanding,9279000.000
WeightedAverageNumberOfSharesOutstandingBasic,8346000.000
