,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionExpenseIncludingAssetRetirementObligations,,,,,,0.000,4380.000,0.000
AccretionOfDiscount,,1959.000,,,,,,
AmortizationOfDebtDiscountPremium,,3451.000,,,,120279.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2643510.000,,,,22836139.000,,
AssetRetirementObligationAccretionExpense,,135614.000,893.000,25094.000,-152589.000,2195.000,,
AssetRetirementObligationLiabilitiesIncurred,,17294.000,,,,0.000,,
AssetRetirementObligationLiabilitiesSettled,,57839.000,,,,54203.000,,
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,-50000.000,,
AssetRetirementObligationRevisionOfEstimate,,,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-186032.000,,,,-23085.000,,
DepreciationAmortizationAndAccretionNet,61208.000,80046.000,,,,101853.000,,
DerivativeLossOnDerivative,,,,287571.000,,,,
EarningsPerShareBasicAndDiluted,-0.040,-0.050,-0.060,-0.060,-0.020,-0.070,-0.030,-0.020
EquityIssuancePerShareAmount,,0.800,,,,,,
ExplorationExpense,28239.000,39211.000,32340.000,32292.000,32588.000,34171.000,99558.000,34957.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,0.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,-310156.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,,,,,,0.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersNet,,,,,,0.000,,
GainLossOnRepurchaseOfDebtInstrument,17164.000,29841.000,,,,0.000,,
GainLossOnSaleOfProperty,7954.000,0.000,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-16130.000,0.000,,,29875.000,0.000
GainsLossesOnExtinguishmentOfDebt,3570.000,29841.000,-631353.000,-472349.000,-29841.000,,-530218.000,0.000
ImpairmentOfLeasehold,7261.000,46937.000,0.000,109292.000,25803.000,0.000,113933.000,10958.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1118824.000,-1512737.000,-2222497.000,-2319384.000,-743399.000,-3392301.000,-1483095.000,-1292161.000
IncomeTaxExpenseBenefit,0.000,1167.000,400.000,0.000,0.000,0.000,647.000,472.000
IncomeTaxesPaid,,1167.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,380146.000,,,,-16122.000,,
IncreaseDecreaseInAccountsReceivable,,2449.000,,,,2197.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,0.000,,,,,,
IncreaseDecreaseInAssetRetirementObligations,,-39000.000,,,,0.000,,
IncreaseDecreaseInDueToOtherRelatedParties,,0.000,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,64400.000,,
IncreaseDecreaseInOtherOperatingAssets,,0.000,,,,,,
InterestAndDebtExpense,238516.000,216432.000,326191.000,255663.000,458857.000,469639.000,190243.000,192382.000
InterestPaid,,7531.000,,,,31552.000,,
InvestmentIncomeInterest,31.000,0.000,0.000,850.000,0.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,234886.000,,,,1555428.000,,
NetCashProvidedByUsedInFinancingActivities,,388162.000,,,,636102.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,388162.000,,,,636102.000,,
NetCashProvidedByUsedInInvestingActivities,,-534024.000,,,,150488.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-534024.000,,,,150488.000,,
NetCashProvidedByUsedInOperatingActivities,,-40170.000,,,,-809675.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-40170.000,,,,-809675.000,,
NetIncomeLoss,-1118824.000,-1513904.000,-2222897.000,-2319384.000,-743399.000,-3392301.000,-1483742.000,-1292633.000
NonoperatingIncomeExpense,-234915.000,-186591.000,-957018.000,-1014733.000,585490.000,-1079048.000,-331579.000,-154072.000
OilAndGasSalesRevenue,217852.000,212167.000,305673.000,254554.000,273942.000,187549.000,231711.000,463656.000
OperatingExpenses,1101761.000,1538313.000,1571152.000,1559205.000,1602831.000,2500802.000,1383227.000,1601745.000
